LECROYWS4104HD,18971,Waveform
Segments,1,SegmentSize,4951
Segment,TrigTime,TimeSinceSegment1
#1,03-Mar-2025 19:01:17,0                 
Time,Ampl
8.90165e-007,-0.000125107291
8.90565e-007,-0.000139812786
8.90965e-007,-0.000154518281
8.91365e-007,-0.000169223776
8.91765e-007,-0.000183929271
8.92165e-007,-0.000201575864
8.92565e-007,-0.000216281359
8.92965e-007,-0.000233927953
8.93365e-007,-0.000248633448
8.93765e-007,-0.000263338943
8.94165e-007,-0.000278044437
8.94565e-007,-0.000292749932
8.94965e-007,-0.000304514328
8.95365e-007,-0.000316278724
8.95765e-007,-0.000325102021
8.96165e-007,-0.000333925318
8.96565e-007,-0.000339807516
8.96965e-007,-0.000345689714
8.97365e-007,-0.000348630813
8.97765e-007,-0.000348630813
8.98165e-007,-0.000348630813
8.98565e-007,-0.000345689714
8.98965e-007,-0.000342748615
8.99365e-007,-0.000336866417
8.99765e-007,-0.00032804312
9.00165e-007,-0.000319219823
9.00565e-007,-0.000307455427
9.00965e-007,-0.000295691031
9.01365e-007,-0.000280985536
9.01765e-007,-0.000266280042
9.02165e-007,-0.000251574547
9.02565e-007,-0.000233927953
9.02965e-007,-0.000216281359
9.03365e-007,-0.000198634765
9.03765e-007,-0.000178047073
9.04165e-007,-0.00015745938
9.04565e-007,-0.000136871687
9.04965e-007,-0.000116283994
9.05365e-007,-9.56963017e-005
9.05765e-007,-7.21675099e-005
9.06165e-007,-5.15798172e-005
9.06565e-007,-2.80510255e-005
9.06965e-007,-4.52223377e-006
9.07365e-007,1.90065579e-005
9.07765e-007,3.95942507e-005
9.08165e-007,6.31230424e-005
9.08565e-007,8.66518341e-005
9.08965e-007,0.000107239527
9.09365e-007,0.000130768319
9.09765e-007,0.00015429711
9.10165e-007,0.000174884803
9.10565e-007,0.000195472496
9.10965e-007,0.000216060189
9.11365e-007,0.000236647881
9.11765e-007,0.000254294475
9.12165e-007,0.000271941069
9.12565e-007,0.000286646564
9.12965e-007,0.000301352058
9.13365e-007,0.000313116454
9.13765e-007,0.000321939751
9.14165e-007,0.000330763048
9.14565e-007,0.000339586345
9.14965e-007,0.000342527444
9.15365e-007,0.000345468543
9.15765e-007,0.000345468543
9.16165e-007,0.000345468543
9.16565e-007,0.000342527444
9.16965e-007,0.000336645246
9.17365e-007,0.000327821949
9.17765e-007,0.000318998652
9.18165e-007,0.000307234256
9.18565e-007,0.000292528762
9.18965e-007,0.000277823267
9.19365e-007,0.000263117772
9.19765e-007,0.000245471178
9.20165e-007,0.000224883485
9.20565e-007,0.000204295793
9.20965e-007,0.0001837081
9.21365e-007,0.000163120407
9.21765e-007,0.000142532714
9.22165e-007,0.000119003923
9.22565e-007,9.5475131e-005
9.22965e-007,7.19463393e-005
9.23365e-007,4.84175476e-005
9.23765e-007,2.48887559e-005
9.24165e-007,1.35996416e-006
9.24565e-007,-2.21688276e-005
9.24965e-007,-4.56976193e-005
9.25365e-007,-6.9226411e-005
9.25765e-007,-8.98141037e-005
9.26165e-007,-0.000110401796
9.26565e-007,-0.000133930588
9.26965e-007,-0.000154518281
9.27365e-007,-0.000172164875
9.27765e-007,-0.000192752567
9.28165e-007,-0.000210399161
9.28565e-007,-0.000228045755
9.28965e-007,-0.00024275125
9.29365e-007,-0.000257456745
9.29765e-007,-0.000269221141
9.30165e-007,-0.000280985536
9.30565e-007,-0.000289808833
9.30965e-007,-0.00029863213
9.31365e-007,-0.000304514328
