601,20:11:33,-0.423914,5.0004e-06
618,20:15:36,-4.91791,5.0004e-06
619,20:15:46,-0.141568,5.0004e-06
620,20:15:56,-2.92973,5.0004e-06
623,20:16:29,-0.129804,5.0004e-06
624,20:16:42,-0.4945,5.0004e-06
625,20:16:52,-0.106275,5.0004e-06
642,20:20:00,-0.118039,5.0004e-06
646,20:20:43,-0.118039,5.0004e-06
654,20:24:02,-0.118039,5.0004e-06
662,20:25:50,-0.106275,5.0004e-06
663,20:26:13,-0.118039,5.0004e-06
664,20:26:23,-0.129804,5.0004e-06
665,20:26:33,-0.106275,5.0004e-06
666,20:26:56,-0.118039,5.0004e-06
667,20:27:06,-0.118039,5.0004e-06
668,20:27:16,-0.118039,5.0004e-06
670,20:27:49,-0.106275,5.0004e-06
672,20:28:22,-0.106275,5.0004e-06
673,20:28:32,-0.118039,5.0004e-06
674,20:28:42,-0.129804,5.0004e-06
675,20:29:06,-0.106275,5.0004e-06
676,20:29:16,-0.106275,5.0004e-06
677,20:29:26,-0.106275,5.0004e-06
678,20:29:50,-0.106275,5.0004e-06
679,20:30:00,-0.129804,5.0004e-06
680,20:30:10,-0.118039,5.0004e-06
681,20:32:35,-0.118039,5.0004e-06
682,20:32:45,-0.212154,5.0004e-06
683,20:32:55,-0.118039,5.0004e-06
684,20:33:18,-0.118039,5.0004e-06
685,20:33:28,-2.29445,5.0004e-06
686,20:33:38,-0.118039,5.0004e-06
687,20:34:01,-0.106275,5.0004e-06
688,20:34:11,-0.129804,5.0004e-06
689,20:34:21,-0.118039,5.0004e-06
690,20:34:45,-0.118039,5.0004e-06
691,20:34:55,-0.118039,5.0004e-06
692,20:35:05,-0.118039,5.0004e-06
693,20:37:32,-0.118039,5.0004e-06
694,20:37:42,-0.118039,5.0004e-06
695,20:37:52,-0.118039,5.0004e-06
696,20:38:05,-0.118039,5.0004e-06
697,20:38:15,-0.106275,5.0004e-06
698,20:38:25,-0.118039,5.0004e-06
699,20:38:38,-0.129804,5.0004e-06
700,20:38:48,-0.118039,5.0004e-06
701,20:38:58,-0.118039,5.0004e-06
702,20:39:11,-0.118039,5.0004e-06
703,20:39:21,-0.118039,5.0004e-06
704,20:39:31,-0.141568,5.0004e-06
705,20:39:44,-0.118039,5.0004e-06
706,20:39:54,-0.129804,5.0004e-06
707,20:40:04,-0.129804,5.0004e-06
708,20:40:17,-0.118039,5.0004e-06
709,20:40:27,-0.118039,5.0004e-06
710,20:40:37,-0.118039,5.0004e-06
711,20:40:50,-0.118039,5.0004e-06
712,20:41:00,-0.106275,5.0004e-06
713,20:41:10,-0.565086,5.0004e-06
714,20:41:23,-6.20023,5.0004e-06
715,20:41:33,-0.153332,5.0004e-06
716,20:41:43,-0.106275,5.0004e-06
717,20:41:56,-0.270976,5.0004e-06
718,20:42:06,-0.106275,5.0004e-06
719,20:42:16,-0.365092,5.0004e-06
720,20:42:29,-0.118039,5.0004e-06
721,20:42:39,-0.188626,5.0004e-06
722,20:42:49,-0.106275,5.0004e-06
723,20:43:02,-0.129804,5.0004e-06
724,20:43:12,-0.118039,5.0004e-06
725,20:43:22,-0.118039,5.0004e-06
726,20:45:39,-0.129804,5.0004e-06
727,20:45:49,-0.188626,5.0004e-06
728,20:45:59,-16.6235,5.0004e-06
