106,19:59:04,-0.13184, scan41 missing 1 shot
107,19:59:14,-0.0353722
108,19:59:24,-0.0612539
109,19:59:34,-0.11537
110,19:59:44,-0.0259607
111,19:59:54,-0.110664
112,20:00:04,-0.021255
113,20:00:14,-0.0236078
114,20:00:24,-0.183604
115,20:00:34,-0.0259607
116,20:00:44,-0.120076
117,20:00:54,-0.433009
118,20:01:04,-0.0236078
119,20:01:14,-0.0706654
120,20:01:24,-0.0353722
121,20:01:34,-0.0259607
122,20:01:44,-0.280072
123,20:01:54,-0.0447838
124,20:02:04,-0.021255
125,20:02:14,-0.0447838
126,20:02:24,-0.0989
127,20:02:34,-0.350658
128,20:02:44,-0.040078
129,20:02:54,-0.0236078
130,20:03:04,-0.193015
131,20:03:15,-0.0236078
132,20:03:25,-0.021255
133,20:03:35,-0.127135
134,20:03:45,-0.0189021
135,20:03:55,-0.0283136
136,20:04:05,-0.0636068
137,20:04:15,-0.0259607
138,20:04:25,-0.315365
139,20:04:35,-0.0330194
140,20:04:45,-0.0236078
141,20:04:55,-0.105959
142,20:05:05,-0.0918413
143,20:05:15,-0.0236078
144,20:05:25,-0.0259607
145,20:05:35,-0.0236078
146,20:05:45,-0.021255
147,20:05:55,-0.0447838
148,20:06:05,-0.0236078
149,20:06:15,-0.0565482
150,20:06:25,-0.021255
151,20:06:35,-0.0259607
152,20:06:45,-0.021255
153,20:06:55,-0.0259607
154,20:07:05,-0.0283136
155,20:07:15,-1.34593
156,20:07:25,-0.0447838
157,20:07:35,-0.021255
158,20:07:45,-0.0683126
159,20:07:55,-0.0259607
160,20:08:05,-0.141252
161,20:08:15,-0.185957
162,20:08:26,-0.0330194
163,20:08:36,-0.235367
164,20:08:46,-0.814175
165,20:08:56,-0.0259607
166,20:09:06,-0.058901
167,20:09:16,-0.0236078
168,20:09:26,-0.0306665
169,20:09:36,-0.0259607
170,20:09:46,-0.174192
171,20:09:56,-0.141252
172,20:10:06,-0.0989
173,20:10:16,-0.0259607
174,20:10:26,-0.164781
175,20:10:36,-0.0353722
176,20:10:46,-0.0259607
177,20:10:56,-0.265954
178,20:11:06,-0.134193
179,20:11:16,-0.0236078
180,20:11:26,-0.320071
181,20:11:36,-0.0236078
182,20:11:46,-0.0989
183,20:11:56,-0.36007
184,20:12:06,-0.0236078
185,20:12:16,-0.296542
186,20:12:26,-0.0259607
187,20:12:36,-0.0259607
188,20:12:46,-0.0424309
189,20:12:56,-0.0518424
190,20:13:06,-0.0189021
191,20:13:16,-0.0306665
192,20:13:26,-0.11537
193,20:13:37,-0.0236078
194,20:13:47,-0.0918413
195,20:13:57,-0.0259607
196,20:14:07,-0.138899
197,20:14:17,-0.105959
198,20:14:27,-0.0306665
199,20:14:37,-0.207132
200,20:14:47,-0.0730183
201,20:14:57,-0.021255
202,20:17:28,-0.0236078, scan42
203,20:17:38,-0.0471366
204,20:19:26,-0.0236078, scan43
205,20:19:36,-0.127135
206,20:19:46,-0.0259607
207,20:19:59,-0.0918413
208,20:20:09,-0.0236078
209,20:20:19,-0.0306665
210,20:20:32,-0.0236078
211,20:20:42,-0.021255
212,20:20:52,-2.16002
213,20:21:05,-0.0236078
214,20:21:15,-0.0824298
215,20:21:25,-0.0306665
216,20:21:38,-0.0471366
217,20:21:48,-0.021255
218,20:21:58,-0.021255
219,20:22:11,-0.0189021
220,20:22:21,-0.0259607
221,20:22:31,-0.021255
222,20:22:44,-0.021255
223,20:22:54,-0.0259607
224,20:23:04,-0.0236078
225,20:23:17,-0.0236078
226,20:23:27,-0.0259607
227,20:23:37,-0.021255
228,20:23:50,-0.0189021
229,20:24:00,-0.0189021
230,20:24:10,-0.021255
231,20:24:23,-0.021255
232,20:24:33,-0.0236078
233,20:24:43,-0.0259607
234,20:24:56,-0.0189021
235,20:25:06,-0.0283136
236,20:25:16,-0.0236078
237,20:27:40,-0.0306665, scan44
238,20:27:50,-0.0236078
239,20:28:00,-0.0636068
240,20:28:24,-0.355364
241,20:28:34,-3.43528
242,20:28:44,-0.357717
243,20:29:02,-0.915349
244,20:29:12,-0.0259607
245,20:29:22,-0.0259607
246,20:29:40,-0.021255
247,20:29:50,-2.53648
248,20:30:00,-0.955348
249,20:30:23,-0.0424309
250,20:30:33,-0.021255
251,20:30:44,-0.571829
252,20:31:06,-0.0353722
253,20:31:17,-0.021255
254,20:31:27,-0.021255
255,20:33:37,-0.157722, scan 45
256,20:33:47,-0.0824298
257,20:33:57,-0.0236078
258,20:34:07,-0.463596
259,20:34:17,-0.0753712
260,20:34:27,-0.710649
261,20:34:37,-0.058901
262,20:34:47,-0.0471366
263,20:34:57,-4.22114
264,20:35:07,-0.101253
265,20:35:17,-0.623592
266,20:35:27,-1.27534
267,20:35:37,-0.0236078
268,20:35:47,-0.0283136
269,20:35:57,-0.058901
270,20:36:07,-0.160075
271,20:36:17,-0.040078
272,20:36:27,-2.57648
missing----> 65 shots
338,20:47:29,-0.494184,
339,20:47:39,-0.0894885
340,20:47:49,-0.381245
341,20:47:59,-0.0541953
342,20:48:09,-0.0236078
343,20:48:19,-0.484772
344,20:48:30,-0.0730183
345,20:48:40,-0.235367
346,20:48:50,-0.289483
347,20:49:00,-0.0283136
348,20:49:10,-0.708296
349,20:49:20,-0.0330194
350,20:49:30,-0.0353722
351,20:49:40,-0.058901
352,20:49:50,-0.0541953
353,20:50:00,-0.0283136
354,20:50:10,-0.258896
