0,16:07:00,-0.0754502
1,16:07:10,-0.108391
2,16:07:20,-0.000442746
3,16:07:30,-0.080156
4,16:07:40,-0.0754502
5,16:09:58,-0.0707445
6,16:10:08,-0.0707445
7,16:10:18,-0.399963
8,16:10:39,-0.00045451
9,16:10:49,-0.404669
10,16:10:59,-0.0707445
11,16:11:17,-0.392904
12,16:11:27,-0.000575095
13,16:11:37,-11.6469
14,16:11:58,-5.96706
15,16:12:08,-4.62592
16,16:12:18,-0.395257
17,16:18:22,-0.000601565
18,16:18:32,-0.00053392
19,16:18:42,-0.000463334
20,16:20:45,-0.0682071
21,16:20:55,-0.000572154
22,16:21:05,-2.05657
23,16:30:38,-0.000672152
24,16:30:48,-0.000604506
25,16:30:58,-0.0470312
26,16:31:09,-4.60239
27,16:32:49,-0.000539802
28,16:32:59,-5.56236
29,16:33:19,-2.22598
30,16:33:29,-0.407022
31,16:33:39,-0.39761
32,16:33:49,-0.000472157
33,16:33:59,-0.0707445
34,16:34:09,-0.000395688
35,16:34:19,-0.000536861
36,16:34:29,-0.402316
37,16:34:39,-0.080156
38,16:34:49,-0.0754502
39,16:34:59,-0.000595683
40,16:35:09,-0.395257
41,16:35:19,-0.0707445
42,16:59:55,-1.68482
43,17:00:05,-8.31523
44,17:00:15,-0.0848618
45,17:00:25,-0.411728
46,17:00:35,-0.061333
47,17:00:45,-0.080156
48,17:00:56,-0.407022
49,17:01:06,-0.000607448
50,17:01:16,-0.000478039
51,17:01:26,-0.392904
52,17:03:19,-0.0754502
53,17:03:29,-0.399963
54,17:03:39,-0.0754502
55,17:03:49,-0.000469216
56,17:03:59,-0.00053392
57,17:04:09,-0.000463334
58,17:04:19,-0.0707445
59,17:04:29,-0.080156
60,17:04:39,-0.000492745
61,17:04:49,-0.404669
62,17:10:09,-0.392904
63,17:10:19,-0.000522156
64,17:10:29,-0.402316
65,17:10:50,-0.0707445
66,17:11:00,-0.080156
67,17:11:10,-0.000522156
68,17:11:31,-0.392904
69,17:11:41,-0.399963
70,17:11:51,-0.404669
71,17:12:12,-0.000525097
72,17:12:22,-0.388199
73,17:12:32,-0.000628035
74,17:12:53,-0.0942733
75,17:13:03,-0.00056039
76,17:13:13,-0.000357454
77,17:13:35,-0.080156
78,17:13:45,-0.0754502
79,17:13:55,-0.0754502
80,17:18:01,-0.0006398
81,17:26:48,-0.39761
82,17:26:58,-0.39761
83,17:27:08,-0.39761
84,17:27:21,-0.39761
85,17:27:31,-0.000463334
86,17:27:41,-0.392904
87,17:27:54,-0.0848618
88,17:28:04,-0.39761
89,17:28:14,-0.0754502
90,17:28:27,-0.000592742
91,17:28:37,-0.000510391
92,17:28:47,-0.0848618
93,17:29:00,-0.080156
94,17:29:10,-0.0707445
95,17:29:20,-0.0566272
96,17:29:33,-0.000630976
97,17:29:43,-0.39761
98,17:29:53,-0.39761
99,17:30:06,-0.399963
100,17:30:16,-0.080156
101,17:30:26,-0.0754502
102,17:30:39,-0.395257
103,17:30:49,-0.0754502
104,17:30:59,-0.000572154
105,17:31:12,-0.000516273
106,17:31:22,-0.395257
107,17:31:32,-0.399963
