0,17:21:41,-0.141252,-2.64297e-07,5.0004e-06
1,17:21:51,-0.665944,-2.82459e-06,5.0004e-06
2,17:22:01,-0.127135,-2.15663e-07,5.0004e-06
3,17:22:22,-1.84944,-2.29496e-06,5.0004e-06
4,17:23:58,-1.10593,-2.02139e-07,5.0004e-06
5,17:24:08,-1.12476,-1.64207e-07,5.0004e-06
6,17:28:39,-0.84241,-1.87782e-07,5.0004e-06
7,17:28:49,-0.797705,-1.39605e-07,5.0004e-06
8,17:28:59,-1.32946,-2.61125e-07,5.0004e-06
9,17:29:09,-1.96003,-6.47384e-06,5.0004e-06
10,17:29:19,-1.04476,-1.94977e-07,5.0004e-06
11,17:35:11,-3.20235,-1.09778e-05,5.0004e-06
12,17:35:21,-1.96709,-4.14081e-06,5.0004e-06
13,17:37:01,-1.2424,-3.90776e-07,5.0004e-06
14,17:37:11,-2.40707,-4.02145e-06,5.0004e-06
15,17:39:35,-2.08238,-8.08369e-06,5.0004e-06
16,17:39:45,-1.53886,-2.94121e-06,5.0004e-06
17,17:44:10,-1.21416,-2.36572e-07,2.0004e-06
18,17:44:20,-0.788294,-6.12e-08,2.0004e-06
19,17:44:30,-1.2424,-3.04126e-07,2.0004e-06
20,17:44:40,-1.33887,-1.49845e-07,2.0004e-06
21,17:44:51,-1.29887,-9.05167e-08,2.0004e-06
22,17:45:01,-1.43534,-2.39147e-07,2.0004e-06
23,17:45:11,-1.33651,-9.69087e-08,2.0004e-06
24,17:45:21,-1.30593,-1.14609e-07,2.0004e-06
25,17:45:31,-1.76944,-1.12785e-06,2.0004e-06
26,17:45:41,-1.47298,-3.72304e-07,2.0004e-06
27,17:45:51,-1.00476,-6.54909e-08,2.0004e-06
28,17:46:01,-1.14358,-8.62382e-08,2.0004e-06
29,17:46:11,-2.11061,-2.6885e-06,2.0004e-06
30,17:46:21,-2.4706,-3.26527e-06,2.0004e-06
31,17:46:31,-1.83532,-7.21773e-07,2.0004e-06
32,17:46:41,-1.98356,-9.50604e-07,2.0004e-06
33,17:46:51,-1.72239,-2.47704e-06,2.0004e-06
34,17:47:01,-1.61651,-2.10715e-06,2.0004e-06
35,17:47:11,-4.27291,-6.63835e-06,2.0004e-06
36,17:47:21,-1.89885,-2.3714e-06,2.0004e-06
37,17:47:31,-2.27296,-3.57062e-06,2.0004e-06
38,17:47:41,-2.48707,-2.98806e-06,2.0004e-06
39,17:47:51,-1.39534,-1.02442e-06,2.0004e-06
40,17:48:01,-4.65643,-7.24144e-06,2.0004e-06
41,17:48:11,-2.09179,-1.58804e-06,2.0004e-06
42,17:48:21,-1.19534,-8.28623e-08,2.0004e-06
43,17:48:31,-3.16235,-4.93013e-06,2.0004e-06
44,17:48:41,-1.62592,-6.12312e-07,2.0004e-06
45,17:48:51,-0.96476,-5.58328e-08,2.0004e-06
46,17:49:01,-0.872997,-6.30804e-08,2.0004e-06
47,17:49:11,-1.45651,-9.86066e-07,2.0004e-06
48,17:49:21,-3.8541,-6.00512e-06,2.0004e-06
49,17:49:31,-2.46119,-3.8693e-06,2.0004e-06
50,17:49:41,-3.72704,-5.80315e-06,2.0004e-06
51,17:49:51,-0.948289,-8.22921e-08,2.0004e-06
52,17:50:02,-1.13417,-2.21896e-07,2.0004e-06
53,17:50:12,-2.37413,-3.28569e-06,2.0004e-06
54,17:50:22,-2.5059,-3.35132e-06,2.0004e-06
55,17:50:32,-1.36004,-1.04328e-07,2.0004e-06
56,17:50:42,-3.94115,-6.13702e-06,2.0004e-06
57,17:50:52,-2.58119,-4.0348e-06,2.0004e-06
58,17:51:02,-4.14115,-6.43862e-06,2.0004e-06
59,17:51:12,-0.0683126,-4.92974e-09,2.0004e-06
60,17:51:22,-2.01179,-1.19311e-06,2.0004e-06
61,17:51:32,-1.72239,-1.16954e-06,2.0004e-06
62,17:51:42,-1.2871,-8.34731e-08,2.0004e-06
63,17:51:52,-1.64709,-2.26669e-06,2.0004e-06
64,17:52:02,-1.41416,-6.2349e-07,2.0004e-06
65,17:52:12,-3.46352,-5.38177e-06,2.0004e-06
66,17:52:22,-1.60945,-4.16224e-07,2.0004e-06
67,17:52:32,-2.86824,-4.4766e-06,2.0004e-06
68,17:52:42,-2.16002,-2.09563e-06,2.0004e-06
69,17:52:52,-2.0612,-3.17378e-06,2.0004e-06
70,17:53:02,-1.89179,-8.94759e-07,2.0004e-06
71,17:53:12,-1.33181,-1.04624e-07,2.0004e-06
72,17:53:22,-2.24473,-1.92861e-06,2.0004e-06
73,17:53:32,-1.13887,-1.39313e-07,2.0004e-06
74,17:53:42,-2.33649,-2.36279e-06,2.0004e-06
75,17:53:52,-2.25178,-2.03423e-06,2.0004e-06
76,17:54:02,-1.13887,-1.37169e-07,2.0004e-06
77,17:54:12,-2.22355,-3.18828e-06,2.0004e-06
78,17:54:22,-2.17414,-2.21406e-06,2.0004e-06
79,17:54:32,-2.08002,-1.63954e-06,2.0004e-06
80,17:54:42,-1.56474,-1.60963e-06,2.0004e-06
81,17:54:52,-3.77174,-5.87821e-06,2.0004e-06
82,17:55:02,-0.614181,-4.35939e-08,2.0004e-06
83,17:55:13,-0.0447838,-6.47681e-09,2.0004e-06
84,17:55:23,-0.0236078,-5.55922e-09,2.0004e-06
85,17:55:33,-1.76474,-3.62554e-07,2.0004e-06
86,17:55:43,-1.7365,-3.97023e-07,2.0004e-06
87,17:55:53,-7.8187,-1.23879e-05,2.0004e-06
88,17:56:03,-0.562417,-3.42834e-08,2.0004e-06
89,17:56:13,-0.915349,-5.80399e-08,2.0004e-06
90,17:56:23,-1.9765,-1.51831e-06,2.0004e-06
91,17:56:33,-1.83532,-1.11222e-06,2.0004e-06
92,17:56:43,-1.47063,-2.57275e-07,2.0004e-06
93,17:56:53,-1.50592,-3.6344e-07,2.0004e-06
94,17:57:03,-3.75057,-5.83904e-06,2.0004e-06
95,17:57:13,-7.1293,-1.11248e-05,2.0004e-06
96,17:57:23,-0.211838,-2.05304e-08,2.0004e-06
97,17:57:33,-1.52004,-2.72448e-07,2.0004e-06
98,17:57:43,-1.36945,-8.17331e-07,2.0004e-06
99,17:57:53,-1.84238,-8.75737e-07,2.0004e-06
100,17:58:03,-2.6353,-4.13207e-06,2.0004e-06
101,17:58:13,-2.02591,-3.10494e-06,2.0004e-06
102,17:58:23,-1.10829,-1.41714e-07,2.0004e-06
103,17:58:33,-1.29887,-1.37799e-07,2.0004e-06
104,17:58:43,-2.02356,-1.29245e-06,2.0004e-06
105,17:58:53,-0.790646,-5.38912e-08,2.0004e-06
106,17:59:03,-1.27063,-9.71229e-08,2.0004e-06
107,17:59:13,-0.0659597,-6.61698e-09,2.0004e-06
108,17:59:23,-2.26355,-1.74898e-06,2.0004e-06
109,17:59:33,-2.13885,-1.56501e-06,2.0004e-06
110,17:59:43,-2.2212,-3.47381e-06,2.0004e-06
111,17:59:53,-3.38117,-5.27175e-06,2.0004e-06
112,18:00:03,-7.8187,-1.24478e-05,2.0004e-06
113,18:00:13,-0.788294,-4.64694e-08,2.0004e-06
114,18:00:23,-1.61651,-1.71208e-06,2.0004e-06
115,18:00:34,-1.46828,-8.3406e-07,2.0004e-06
116,18:00:44,-1.16946,-1.03831e-07,2.0004e-06
117,18:25:11,-1.12005,-5.66298e-08,2.0004e-06
118,18:25:21,-7.8187,-1.33962e-05,2.0004e-06
119,18:25:31,-1.57886,-2.0101e-06,2.0004e-06
120,18:25:41,-4.28232,-6.63169e-06,2.0004e-06
121,18:25:51,-1.0777,-5.75758e-08,2.0004e-06
122,18:26:01,-2.74118,-4.11124e-06,2.0004e-06
123,18:26:11,-7.8187,-1.39991e-05,2.0004e-06
124,18:26:21,-0.776529,-4.54802e-08,2.0004e-06
125,18:26:31,-0.583672,-1.31478e-07,2.0004e-06
126,18:26:41,-1.12954,-1.37749e-07,2.0004e-06
127,18:26:51,-0.818881,-4.76091e-08,2.0004e-06
128,18:27:01,-1.36004,-8.70326e-08,2.0004e-06
129,18:27:11,-5.24229,-8.12067e-06,2.0004e-06
130,18:27:21,-2.96471,-4.61586e-06,2.0004e-06
131,18:27:31,-1.52945,-2.48204e-07,2.0004e-06
132,18:27:41,-1.8965,-9.17859e-07,2.0004e-06
