111,12:44:25,-0.000503215
112,14:31:48,-0.000856147
113,14:40:41,-0.00109143
114,14:41:41,-0.000738503
115,14:42:12,-0.000973791
116,14:43:04,-0.000856147
117,16:52:48,-0.000856147
118,16:52:53,-0.000973791

752,19:49:14,-0.500471
757,19:49:54,-1.27222
761,19:50:29,-0.75317
766,19:51:09,-0.657172
770,19:51:39,-0.884461

780,19:55:20,-0.999752
781,19:55:25,-0.765875
782,19:55:35,-0.329652
783,19:55:45,-0.572469
784,19:55:50,-0.915519
786,19:56:05,-0.862814
787,19:56:15,-0.11601
788,19:56:25,-0.292476
789,19:56:30,-0.167774
790,19:56:40,-0.378591
791,19:56:45,-0.368709
792,19:56:55,-0.732464
793,19:57:05,-0.419531
794,19:57:10,-0.440237
795,19:57:20,-0.433178
796,19:57:25,-0.939988
797,19:57:35,-0.321181
798,19:57:40,-1.44397
799,19:57:50,-1.46374
800,19:58:00,-0.527293
801,19:58:05,-0.268006
802,19:58:15,-0.268006
803,19:58:20,-0.668466
804,19:58:30,-1.07504
805,19:58:40,-0.911283
806,19:58:45,-0.364004
807,19:58:55,-0.102834
808,19:59:00,-0.435061
809,19:59:11,-0.332946
810,19:59:21,-0.283535
811,19:59:26,-1.10328
812,19:59:36,-1.18892
813,19:59:41,-0.366356
814,19:59:51,-0.878814
815,20:00:01,-0.32871
816,20:00:06,-1.18704
817,20:00:16,-0.430355
818,20:00:21,-1.46374
819,20:00:31,-0.463295
820,20:00:36,-0.144715
821,20:00:46,-0.57341
822,20:00:56,-0.617644
823,20:01:01,-0.626114
824,20:01:11,-0.259065
825,20:01:16,-0.33671
826,20:01:26,-0.303299
827,20:01:36,-0.462354
828,20:01:41,-1.13292
829,20:01:51,-0.389415
830,20:01:56,-0.165891
831,20:02:06,-0.498588
832,20:02:16,-0.396473

861,20:07:26,-0.183303
862,20:07:31,-0.785169
863,20:07:41,-0.338122
864,20:07:46,-1.46374
865,20:07:56,-1.46374
866,20:08:06,-1.07504
867,20:08:11,-0.353651
868,20:08:21,-0.564469
869,20:08:26,-1.13669
870,20:08:36,-0.492941
871,20:08:46,-0.927753
872,20:08:51,-0.17342
873,20:09:01,-0.465648
874,20:09:06,-0.574351
875,20:09:16,-0.2953
876,20:09:26,-0.606821
877,20:09:31,-0.430355
878,20:09:41,-0.0830698
879,20:09:46,-0.367298
880,20:09:56,-1.06893
881,20:10:01,-0.267536
882,20:10:11,-0.732935
883,20:10:21,-0.170597
884,20:10:26,-0.531999
885,20:10:36,-0.296711
886,20:10:41,-0.294829
887,20:10:51,-0.673172
888,20:11:01,-0.523999
889,20:11:06,-0.383768
890,20:11:16,-0.682113
891,20:11:21,-0.177185
892,20:11:31,-0.20589
893,20:11:41,-0.893401
894,20:11:46,-0.789875
895,20:11:56,-0.420002

896,20:12:01,-0.574351
897,20:12:12,-0.204949
