LECROYWS4104HD,18971,Waveform
Segments,1,SegmentSize,31252
Segment,TrigTime,TimeSinceSegment1
#1,24-Feb-2025 21:19:24,0                 
Time,Ampl
-3.007344e-006,-0.0141963
-2.991344e-006,-0.00478482
-2.975344e-006,-0.00949057
-2.959344e-006,-7.90567e-005
-2.943344e-006,-0.00713769
-2.927344e-006,-0.0118435
-2.911344e-006,-0.00713769
-2.895344e-006,-0.00478482
-2.879344e-006,-0.00949057
-2.863344e-006,-0.00478482
-2.847344e-006,-0.00949057
-2.831344e-006,-0.00478482
-2.815344e-006,-0.00713769
-2.799344e-006,-0.0118435
-2.783344e-006,-0.00713769
-2.767344e-006,-0.00478482
-2.751344e-006,-0.00713769
-2.735344e-006,-0.00478482
-2.719344e-006,-0.00949057
-2.703344e-006,-0.00478482
-2.687344e-006,-0.00713769
-2.671344e-006,-0.00713769
-2.655344e-006,-0.00713769
-2.639344e-006,-0.00243194
-2.623344e-006,-0.00949057
-2.607344e-006,-0.0118435
-2.591344e-006,-0.0141963
-2.575344e-006,-0.00478482
-2.559344e-006,0.00227382
-2.543344e-006,-0.00713769
-2.527344e-006,0.00697958
-2.511344e-006,-0.00478482
-2.495344e-006,-0.00243194
-2.479344e-006,-0.00949057
-2.463344e-006,-0.00243194
-2.447344e-006,-0.00949057
-2.431344e-006,-0.00713769
-2.415344e-006,-0.00713769
-2.399344e-006,-0.00478482
-2.383344e-006,0.00227382
-2.367344e-006,-0.00713769
-2.351344e-006,-0.00478482
-2.335344e-006,-0.00478482
-2.319344e-006,-7.90567e-005
-2.303344e-006,-0.00713769
-2.287344e-006,-0.0118435
-2.271344e-006,-0.00243194
-2.255344e-006,-0.00713769
-2.239344e-006,-0.00949057
-2.223344e-006,-0.00478482
-2.207344e-006,-0.00949057
-2.191344e-006,0.00933246
-2.175344e-006,-0.00713769
-2.159344e-006,-0.0118435
-2.143344e-006,-0.00949057
-2.127344e-006,-0.00713769
-2.111344e-006,-0.00478482
-2.095344e-006,-7.90567e-005
-2.079344e-006,-0.00949057
-2.063344e-006,-0.00478482
-2.047344e-006,-0.0141963
-2.031344e-006,-0.00713769
-2.015344e-006,-0.00713769
-1.999344e-006,-0.0141963
-1.983344e-006,-0.00949057
-1.967344e-006,-0.00478482
-1.951344e-006,-0.00949057
-1.935344e-006,-0.00478482
-1.919344e-006,-0.00243194
-1.903344e-006,-0.0118435
-1.887344e-006,-0.00713769
-1.871344e-006,-0.00713769
-1.855344e-006,-0.0189021
-1.839344e-006,-0.0118435
-1.823344e-006,-0.00949057
-1.807344e-006,0.0046267
-1.791344e-006,-0.00713769
-1.775344e-006,-0.0118435
-1.759344e-006,0.00697958
-1.743344e-006,-0.00478482
-1.727344e-006,-0.00713769
-1.711344e-006,-0.0118435
-1.695344e-006,-0.00949057
-1.679344e-006,-0.00478482
-1.663344e-006,-0.00713769
-1.647344e-006,-0.00713769
-1.631344e-006,0.00697958
-1.615344e-006,-0.0118435
-1.599344e-006,-0.0141963
-1.583344e-006,-0.0118435
-1.567344e-006,-0.00949057
-1.551344e-006,-0.00478482
-1.535344e-006,-0.00713769
-1.519344e-006,-0.0118435
-1.503344e-006,0.0116853
-1.487344e-006,-0.00713769
-1.471344e-006,0.0046267
-1.455344e-006,-0.0165492
-1.439344e-006,-0.00949057
-1.423344e-006,-7.90567e-005
-1.407344e-006,-0.0118435
-1.391344e-006,-0.0118435
-1.375344e-006,-0.0141963
-1.359344e-006,-0.00713769
-1.343344e-006,-0.0118435
-1.327344e-006,-0.0165492
-1.311344e-006,-0.00949057
-1.295344e-006,-0.00478482
-1.279344e-006,-0.00713769
-1.263344e-006,-0.0118435
-1.247344e-006,0.00697958
-1.231344e-006,-0.00478482
-1.215344e-006,-0.00949057
-1.199344e-006,-0.0118435
-1.183344e-006,-0.00243194
-1.167344e-006,-0.00478482
-1.151344e-006,-0.00243194
-1.135344e-006,-0.00713769
-1.119344e-006,0.00697958
-1.103344e-006,-0.00713769
-1.087344e-006,-0.00949057
-1.071344e-006,-0.0118435
-1.055344e-006,-0.00478482
-1.039344e-006,0.0046267
-1.023344e-006,-0.00713769
-1.007344e-006,-0.00713769
-9.91344e-007,0.00227382
-9.75344e-007,-0.00713769
-9.59344e-007,-7.90567e-005
-9.43344e-007,-0.00478482
-9.27344e-007,-0.00949057
-9.11344e-007,-0.00478482
-8.95344e-007,-0.00713769
-8.79344e-007,-0.00713769
-8.63344e-007,0.00697958
-8.47344e-007,-0.0118435
-8.31344e-007,-0.00949057
-8.15344e-007,-0.00949057
-7.99344e-007,-0.00949057
-7.83344e-007,-7.90567e-005
-7.67344e-007,-0.00243194
-7.51344e-007,-0.00713769
-7.35344e-007,0.00697958
-7.19344e-007,-0.00713769
-7.03344e-007,-0.0118435
-6.87344e-007,-0.0118435
-6.71344e-007,-0.00949057
-6.55344e-007,-0.00478482
-6.39344e-007,-0.00713769
-6.23344e-007,-0.00713769
-6.07344e-007,0.00697958
-5.91344e-007,-0.00713769
-5.75344e-007,-0.0189021
-5.59344e-007,-7.90567e-005
-5.43344e-007,-0.0189021
-5.27344e-007,-0.00949057
-5.11344e-007,-0.00243194
-4.95344e-007,-0.0118435
-4.79344e-007,0.00697958
-4.63344e-007,-0.0141963
-4.47344e-007,-0.00949057
-4.31344e-007,-0.00478482
-4.15344e-007,-0.00949057
-3.99344e-007,-7.90567e-005
-3.83344e-007,-0.0118435
-3.67344e-007,-0.00713769
-3.51344e-007,-0.00243194
-3.35344e-007,-0.00478482
-3.19344e-007,-0.0141963
-3.03344e-007,-0.00478482
-2.87344e-007,-0.00949057
-2.71344e-007,-0.00478482
-2.55344e-007,-0.00713769
-2.39344e-007,-0.00713769
-2.23344e-007,0.00227382
-2.07344e-007,-0.00713769
-1.91344e-007,-0.00949057
-1.75344e-007,-0.00478482
-1.59344e-007,-0.0118435
-1.43344e-007,-7.90567e-005
-1.27344e-007,-0.00243194
-1.11344e-007,-0.0118435
-9.5344e-008,-0.00243194
-7.9344e-008,-0.00713769
-6.3344e-008,-0.00243194
-4.7344e-008,-0.00949057
-3.1344e-008,-0.00949057
-1.5344e-008,-0.00949057
6.56e-010,-0.00713769
1.6656e-008,-0.00243194
3.2656e-008,-0.00243194
4.8656e-008,-0.0141963
6.4656e-008,-0.0141963
8.0656e-008,-0.0118435
9.6656e-008,-7.90567e-005
1.12656e-007,-0.00478482
1.28656e-007,-0.0118435
1.44656e-007,-0.0118435
1.60656e-007,-0.00713769
1.76656e-007,-0.0141963
1.92656e-007,-0.0141963
2.08656e-007,-0.0118435
2.24656e-007,-0.00243194
2.40656e-007,-7.90567e-005
2.56656e-007,-0.00713769
2.72656e-007,-0.00713769
2.88656e-007,0.00697958
3.04656e-007,0.00227382
3.20656e-007,-0.00713769
3.36656e-007,-0.0165492
3.52656e-007,-7.90567e-005
3.68656e-007,-0.00478482
3.84656e-007,-0.00713769
4.00656e-007,-0.0118435
4.16656e-007,0.0328613
4.32656e-007,-0.0494895
4.48656e-007,-0.00243194
4.64656e-007,-0.3036
4.80656e-007,0.0399199
4.96656e-007,0.0234497
5.12656e-007,-0.00713769
5.28656e-007,0.0587429
5.44656e-007,0.0116853
5.60656e-007,-0.0306665
5.76656e-007,-0.0306665
5.92656e-007,-0.0447838
6.08656e-007,-0.0189021
6.24656e-007,-7.90567e-005
6.40656e-007,-0.0118435
6.56656e-007,-7.90567e-005
6.72656e-007,-0.0189021
6.88656e-007,-0.0259607
7.04656e-007,-0.0189021
7.20656e-007,-0.0118435
7.36656e-007,-0.0141963
7.52656e-007,-7.90567e-005
7.68656e-007,-0.00713769
7.84656e-007,-0.0118435
8.00656e-007,-0.0283136
8.16656e-007,-0.0141963
8.32656e-007,-0.0189021
8.48656e-007,-0.0165492
8.64656e-007,-0.00949057
8.80656e-007,-0.00478482
8.96656e-007,-0.0141963
9.12656e-007,-0.0118435
9.28656e-007,-0.0189021
9.44656e-007,-0.00713769
9.60656e-007,-0.0141963
9.76656e-007,-0.00949057
9.92656e-007,-0.0236078
1.008656e-006,-0.00478482
1.024656e-006,-0.00713769
1.040656e-006,-0.0189021
1.056656e-006,-0.0189021
1.072656e-006,-0.0259607
1.088656e-006,-0.0236078
1.104656e-006,-0.021255
1.120656e-006,-0.00949057
1.136656e-006,-0.00949057
1.152656e-006,-0.00713769
1.168656e-006,-0.040078
1.184656e-006,-0.00949057
1.200656e-006,-0.0141963
1.216656e-006,-0.0189021
1.232656e-006,-0.0118435
1.248656e-006,-0.00949057
1.264656e-006,-0.00949057
1.280656e-006,-0.00713769
1.296656e-006,-0.0471366
1.312656e-006,-0.0189021
1.328656e-006,-0.0118435
1.344656e-006,-0.0259607
1.360656e-006,-0.0118435
1.376656e-006,-0.00949057
1.392656e-006,-0.00949057
1.408656e-006,-0.00713769
1.424656e-006,-0.0377251
1.440656e-006,-0.0141963
1.456656e-006,-0.0141963
1.472656e-006,-0.0189021
1.488656e-006,-0.0165492
1.504656e-006,-0.0189021
1.520656e-006,-0.00478482
1.536656e-006,-0.00713769
1.552656e-006,-0.0377251
1.568656e-006,-0.0236078
1.584656e-006,-0.0236078
1.600656e-006,-0.0141963
1.616656e-006,-0.0189021
1.632656e-006,-0.0189021
1.648656e-006,-0.00949057
1.664656e-006,-0.0189021
1.680656e-006,-0.0447838
1.696656e-006,-0.0189021
1.712656e-006,-0.0141963
1.728656e-006,-0.0141963
1.744656e-006,-0.0165492
1.760656e-006,-0.00949057
1.776656e-006,-0.00478482
1.792656e-006,-0.0141963
1.808656e-006,-0.0306665
1.824656e-006,-0.0189021
1.840656e-006,-0.0141963
1.856656e-006,-0.0189021
1.872656e-006,-0.0165492
1.888656e-006,-0.00949057
1.904656e-006,-0.00949057
1.920656e-006,-0.0141963
1.936656e-006,-0.0306665
1.952656e-006,-0.00949057
1.968656e-006,-0.0259607
1.984656e-006,-0.0189021
2.000656e-006,-0.0165492
2.016656e-006,-0.00949057
2.032656e-006,-0.00478482
2.048656e-006,-0.0189021
2.064656e-006,-0.0236078
2.080656e-006,-0.0141963
2.096656e-006,-0.0141963
2.112656e-006,-0.0189021
2.128656e-006,-0.0189021
2.144656e-006,-0.0141963
2.160656e-006,-0.00949057
2.176656e-006,-0.0259607
2.192656e-006,-0.0118435
2.208656e-006,-0.0141963
2.224656e-006,-0.0141963
2.240656e-006,-0.0165492
2.256656e-006,-0.0165492
2.272656e-006,-0.00949057
2.288656e-006,-0.00478482
2.304656e-006,-0.0189021
2.320656e-006,-0.0189021
2.336656e-006,-0.0189021
2.352656e-006,-0.00713769
2.368656e-006,-0.0141963
2.384656e-006,-0.0165492
2.400656e-006,-0.0189021
2.416656e-006,-0.00949057
2.432656e-006,-0.0141963
2.448656e-006,-0.0236078
2.464656e-006,-0.0236078
2.480656e-006,-0.0141963
2.496656e-006,-0.0189021
2.512656e-006,-0.0189021
2.528656e-006,-0.00243194
2.544656e-006,-0.00949057
2.560656e-006,-0.0189021
2.576656e-006,-0.0189021
2.592656e-006,-0.00713769
2.608656e-006,-0.0236078
2.624656e-006,-0.0189021
2.640656e-006,-0.021255
2.656656e-006,-0.00949057
2.672656e-006,-0.00949057
2.688656e-006,-0.0306665
2.704656e-006,-0.0118435
2.720656e-006,-0.0189021
2.736656e-006,-0.0236078
2.752656e-006,-0.0189021
2.768656e-006,-0.0165492
2.784656e-006,-0.00949057
2.800656e-006,-0.00949057
2.816656e-006,-0.0141963
2.832656e-006,-0.0236078
2.848656e-006,-0.0236078
2.864656e-006,-0.0236078
2.880656e-006,-0.0141963
2.896656e-006,-0.0118435
2.912656e-006,-0.00243194
2.928656e-006,-0.00478482
2.944656e-006,-0.0118435
2.960656e-006,-0.0236078
2.976656e-006,-0.00949057
2.992656e-006,-0.0141963
3.008656e-006,-0.0236078
3.024656e-006,-0.021255
3.040656e-006,-0.0141963
3.056656e-006,-0.00949057
3.072656e-006,-0.0189021
3.088656e-006,-0.0189021
3.104656e-006,-0.0141963
3.120656e-006,-0.0236078
3.136656e-006,-0.0259607
3.152656e-006,-0.021255
3.168656e-006,-0.0118435
3.184656e-006,-0.00949057
3.200656e-006,-0.0259607
3.216656e-006,-0.0189021
3.232656e-006,-0.0189021
3.248656e-006,-0.0141963
3.264656e-006,-0.0189021
3.280656e-006,-0.0189021
3.296656e-006,-0.0141963
3.312656e-006,-0.0236078
3.328656e-006,-0.0236078
3.344656e-006,-0.0118435
3.360656e-006,-0.0141963
3.376656e-006,-0.0118435
3.392656e-006,-0.0141963
3.408656e-006,-0.021255
3.424656e-006,-0.0118435
3.440656e-006,-0.00949057
3.456656e-006,-0.0259607
3.472656e-006,-0.0306665
3.488656e-006,-0.00949057
3.504656e-006,-0.021255
3.520656e-006,-0.0189021
3.536656e-006,-0.0118435
3.552656e-006,-0.0189021
3.568656e-006,-0.00949057
3.584656e-006,-0.0330194
3.600656e-006,-0.0189021
3.616656e-006,-0.00949057
3.632656e-006,-0.0165492
3.648656e-006,-0.0141963
3.664656e-006,-0.0165492
3.680656e-006,-0.0189021
3.696656e-006,-0.00949057
3.712656e-006,-0.0306665
3.728656e-006,-0.0236078
3.744656e-006,-0.0189021
3.760656e-006,-0.0141963
3.776656e-006,-0.0189021
3.792656e-006,-0.021255
3.808656e-006,-0.00949057
3.824656e-006,-0.0165492
3.840656e-006,-0.0189021
3.856656e-006,-0.0118435
3.872656e-006,-0.0141963
3.888656e-006,-0.0141963
3.904656e-006,-0.0189021
3.920656e-006,-0.0236078
