LECROYWS4104HD,18971,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2024 17:13:45,0                 
Time,Ampl
-1.45554e-008,0.00026355936
-1.41554e-008,-0.000265838453
-1.37554e-008,0.000397673473
-1.33554e-008,-8.93725154e-005
-1.29554e-008,4.94473557e-005
-1.25554e-008,-0.000169370407
-1.21554e-008,-5.87850861e-005
-1.17554e-008,-5.87850861e-005
-1.13554e-008,0.000183561468
-1.09554e-008,-0.000176429045
-1.05554e-008,-0.000174076166
-1.01554e-008,4.00358391e-005
-9.7554e-009,5.65059933e-005
-9.3554e-009,3.76829599e-005
-8.9554e-009,-0.000167017528
-8.5554e-009,-2.81976569e-005
-8.1554e-009,-0.000221133749
-7.7554e-009,-0.000155253132
-7.3554e-009,-0.00010348979
-6.9554e-009,-0.000117607065
-6.5554e-009,-0.000169370407
-6.1554e-009,-8.70196362e-005
-5.7554e-009,3.53300807e-005
-5.3554e-009,3.53300807e-005
-4.9554e-009,-3.76091736e-005
-4.5554e-009,4.74265149e-006
-4.1554e-009,-0.000216427991
-3.7554e-009,0.000324734219
-3.3554e-009,-0.000145841615
-2.9554e-009,4.70944766e-005
-2.5554e-009,-7.29023612e-005
-2.1554e-009,-3.99620528e-005
-1.7554e-009,-0.000112901307
-1.3554e-009,9.44840983e-006
-9.554e-010,-0.000176429045
-5.554e-010,-3.76091736e-005
-1.554e-010,4.23887182e-005
2.446e-010,5.88588724e-005
6.446e-010,-0.000237603903
1.0446e-009,9.17991808e-005
1.4446e-009,-0.000265838453
1.8446e-009,2.82714432e-005
2.2446e-009,-0.000148194495
2.6446e-009,-6.58437236e-005
3.0446e-009,0.000197678744
3.4446e-009,-0.00021878087
3.8446e-009,3.06243224e-005
4.2446e-009,-4.93735694e-005
4.6446e-009,1.65070473e-005
5.0446e-009,-2.11390194e-005
5.4446e-009,-0.000164664649
5.8446e-009,-4.46678111e-005
6.2446e-009,-0.000108195549
6.6446e-009,-1.17275027e-005
7.0446e-009,-6.34908445e-005
7.4446e-009,-3.05505361e-005
7.8446e-009,0.00012238661
8.2446e-009,6.82703891e-005
8.6446e-009,-0.000197604957
9.0446e-009,2.38977232e-006
9.4446e-009,-0.000192899199
9.8446e-009,-0.000119959945
1.02446e-008,4.74265149e-006
1.06446e-008,-0.000117607065
1.10446e-008,-5.17264486e-005
1.14446e-008,-0.000138782978
1.18446e-008,0.000164738435
1.22446e-008,-1.40803819e-005
1.26446e-008,-5.40793278e-005
1.30446e-008,4.70944766e-005
1.34446e-008,-0.000265838453
1.38446e-008,0.00012238661
1.42446e-008,-0.000237603903
1.46446e-008,-2.11390194e-005
1.50446e-008,-5.40793278e-005
1.54446e-008,-0.000214075111
1.58446e-008,-0.00010348979
1.62446e-008,6.35646308e-005
1.66446e-008,5.88588724e-005
1.70446e-008,1.65070473e-005
1.74446e-008,-9.8784032e-005
1.78446e-008,0.000124739489
1.82446e-008,-0.000289367245
1.86446e-008,0.000237677689
1.90446e-008,-0.00010348979
1.94446e-008,7.06232683e-005
1.98446e-008,-0.000127018582
2.02446e-008,0.000223560414
2.06446e-008,-8.93725154e-005
2.10446e-008,0.000127092368
2.14446e-008,7.09553066e-006
2.18446e-008,-6.11379653e-005
2.22446e-008,7.53290266e-005
2.26446e-008,3.06243224e-005
2.30446e-008,3.76829599e-005
2.34446e-008,-7.52552403e-005
2.38446e-008,-0.000101136911
2.42446e-008,-0.000127018582
2.46446e-008,0.000112975093
2.50446e-008,-0.000195252078
2.54446e-008,0.000129445248
2.58446e-008,-0.000312896037
2.62446e-008,2.5918564e-005
2.66446e-008,-2.11390194e-005
2.70446e-008,-0.000110548428
2.74446e-008,6.82703891e-005
2.78446e-008,5.65059933e-005
2.82446e-008,0.000371791802
2.86446e-008,-0.00010584267
2.90446e-008,0.000148268281
2.94446e-008,8.70934225e-005
2.98446e-008,-5.40793278e-005
3.02446e-008,0.00015062116
3.06446e-008,8.47405433e-005
3.10446e-008,6.59175099e-005
3.14446e-008,-0.000112901307
3.18446e-008,-5.6432207e-005
3.22446e-008,0.000129445248
3.26446e-008,-5.40793278e-005
3.30446e-008,-0.00013172434
3.34446e-008,-6.58437236e-005
3.38446e-008,1.88599265e-005
3.42446e-008,-7.29023612e-005
3.46446e-008,-0.000211722232
3.50446e-008,-7.29023612e-005
3.54446e-008,0.000242383448
3.58446e-008,-4.93735694e-005
3.62446e-008,0.000289441031
3.66446e-008,-0.000178781924
3.70446e-008,9.44840983e-006
3.74446e-008,-0.000296425882
3.78446e-008,-2.34918986e-005
3.82446e-008,-0.000199957836
3.86446e-008,1.65070473e-005
3.90446e-008,7.76819058e-005
3.94446e-008,-4.70206903e-005
3.98446e-008,-0.00015995889
4.02446e-008,0.000214148898
4.06446e-008,-9.64311529e-005
4.10446e-008,-0.000272897091
4.14446e-008,-0.000150547374
4.18446e-008,-0.000651710637
4.22446e-008,0.00153411411
4.26446e-008,-0.000990525238
4.30446e-008,0.000334145735
4.34446e-008,0.00164234655
4.38446e-008,-1.64332611e-005
4.42446e-008,0.000512964552
4.46446e-008,0.0020329245
4.50446e-008,0.000835308999
4.54446e-008,0.00123294558
4.58446e-008,0.00210115799
4.62446e-008,0.00113647753
4.66446e-008,0.00159058321
4.70446e-008,0.00240703229
4.74446e-008,0.00125176861
4.78446e-008,0.00196939676
4.82446e-008,0.00291054843
4.86446e-008,0.00183528265
4.90446e-008,0.00235526894
4.94446e-008,0.00312936619
4.98446e-008,0.00202586586
5.02446e-008,0.00251997049
5.06446e-008,0.00280702174
5.10446e-008,0.00212468678
5.14446e-008,0.00290113691
5.18446e-008,0.00286349084
5.22446e-008,0.00251055897
5.26446e-008,0.00291995994
5.30446e-008,0.00310348452
5.34446e-008,0.00242585532
5.38446e-008,0.00336230123
5.42446e-008,0.00284231493
5.46446e-008,0.00271290658
5.50446e-008,0.00297172329
5.54446e-008,0.00285407933
5.58446e-008,0.00271525946
5.62446e-008,0.00281408038
5.66446e-008,0.00279761023
5.70446e-008,0.00274819977
5.74446e-008,0.00305642694
5.78446e-008,0.00276231704
5.82446e-008,0.00259996838
5.86446e-008,0.00297172329
5.90446e-008,0.00279996311
5.94446e-008,0.00247761866
5.98446e-008,0.00295525313
6.02446e-008,0.00270820082
6.06446e-008,0.00243056108
6.10446e-008,0.00247056002
6.14446e-008,0.00260232126
6.18446e-008,0.00235526894
6.22446e-008,0.00287054948
6.26446e-008,0.00227762393
6.30446e-008,0.00258349822
6.34446e-008,0.00246585426
6.38446e-008,0.00236938622
6.42446e-008,0.00259526262
6.46446e-008,0.00222586059
6.50446e-008,0.00242114956
6.54446e-008,0.00203998313
6.58446e-008,0.00241173804
6.62446e-008,0.00198586691
6.66446e-008,0.00195998524
6.70446e-008,0.00224468362
6.74446e-008,0.00210821663
6.78446e-008,0.00178822506
6.82446e-008,0.00225174226
6.86446e-008,0.00209880511
6.90446e-008,0.0016941099
6.94446e-008,0.00219292028
6.98446e-008,0.00170352141
7.02446e-008,0.00204704177
7.06446e-008,0.00162117064
7.10446e-008,0.00196233812
7.14446e-008,0.001750579
7.18446e-008,0.00202821874
7.22446e-008,0.00167528686
7.26446e-008,0.00182351825
7.30446e-008,0.00188469311
7.34446e-008,0.00157176018
7.38446e-008,0.00159999473
7.42446e-008,0.00156705442
7.46446e-008,0.0015247026
7.50446e-008,0.00143999895
7.54446e-008,0.00160470049
7.58446e-008,0.0015576429
7.62446e-008,0.00149411517
7.66446e-008,0.00142823455
7.70446e-008,0.00142823455
7.74446e-008,0.00142588167
7.78446e-008,0.00135058954
7.82446e-008,0.00118353512
7.86446e-008,0.00129647332
7.90446e-008,0.00116471208
7.94446e-008,0.00121176967
7.98446e-008,0.00109412571
8.02446e-008,0.00120000527
8.06446e-008,0.0012752974
8.10446e-008,0.00116000632
8.14446e-008,0.00115294769
8.18446e-008,0.00111059586
8.22446e-008,0.000905895374
8.26446e-008,0.0012188283
8.30446e-008,0.000962364474
8.34446e-008,0.00108236131
8.38446e-008,0.00107530267
8.42446e-008,0.000760016865
8.46446e-008,0.000891778099
8.50446e-008,0.000938835682
8.54446e-008,0.00101412782
8.58446e-008,0.00071766504
8.62446e-008,0.00117177072
8.66446e-008,0.000877660824
8.70446e-008,0.00100236342
8.74446e-008,0.00060472684
8.78446e-008,0.00106353828
8.82446e-008,0.000743546711
8.86446e-008,0.00083295612
8.90446e-008,0.000851779153
8.94446e-008,0.000635314269
8.98446e-008,0.000611785478
9.02446e-008,0.000684724732
9.06446e-008,0.000818838845
9.10446e-008,0.000727076557
9.14446e-008,0.000703547765
9.18446e-008,0.000557669257
9.22446e-008,0.000807074449
9.26446e-008,0.00043531954
9.30446e-008,0.000668254578
9.34446e-008,0.000635314269
9.38446e-008,0.000752958228
9.42446e-008,0.000571786532
9.46446e-008,0.000282382394
9.50446e-008,0.000642372907
9.54446e-008,0.000409437869
9.58446e-008,0.000392967715
9.62446e-008,0.000392967715
9.66446e-008,0.000456495452
9.70446e-008,0.000345910131
9.74446e-008,0.000712959282
