,,0.40%,0
,,0.45%,0
,,0.38%,0
,,2.10%,0
,,0.77%,0
,,2.80%,0
,,2.59%,0
,,2.52%,0
,,0.38%,0
,,1.80%,0
,,1.55%,0
,,2.95%,0
,,0.87%,0
,,1.32%,0
,,3.88%,0
,,1.95%,0
,,3.05%,0
,,0.90%,0
,,0.37%,0
,,0.39%,0
,,2.15%,0
,,0.69%,0
,,1.39%,0
,,1.77%,0
,,0.80%,0
,,0.97%,0
,,0.80%,0
,,1.25%,0
,,2.66%,0
,,1.46%,0
,,2.16%,0
,,0.72%,0
,,1.91%,0
,,2.64%,0
,,3.92%,0
,,0.67%,0
,,0.64%,0
,,0.93%,0
,,0.72%,0
,,2.59%,0
,,0.53%,0
,,1.06%,0
,,2.31%,0
,,2.77%,0
,,1.59%,0
,88.31537398,1.46%,1.28940446
,170.1750943,0.61%,1.038068075
,71.97495745,2.61%,1.878546389
,181.1383119,1.00%,1.811383119
,171.0417031,0.92%,1.573583669
,214.9502821,1.37%,2.944818865
,87.08291683,3.18%,2.769236755
,234.6597518,1.36%,3.191372624
,182.445796,0.53%,0.9669627188
,163.490076,1.44%,2.354257094
,266.8393374,0.53%,1.414248488
,170.6890086,1.50%,2.560335129
,238.6617674,0.89%,2.12408973
,197.9303981,2.09%,4.13674532
,76.33404646,3.81%,2.90832717
,120.6983278,0.37%,0.4465838129
,142.9637549,0.91%,1.30097017
,182.4819937,0.71%,1.295622155
,234.8420938,0.67%,1.573442028
,164.5927498,1.07%,1.761142423
,169.8426938,0.71%,1.205883126
,125.5125042,0.94%,1.179817539
,237.2843832,0.82%,1.945731942
,114.6010201,0.98%,1.123089997
,173.001442,0.85%,1.470512257
,121.816716,1.28%,1.559253965
,62.6333087,1.71%,1.071029579
,199.1465796,1.73%,3.445235827
,147.8948555,1.48%,2.188843861
,166.9433075,0.78%,1.302157799
,183.7820958,0.48%,0.8821540598
,114.4711931,1.51%,1.728515016
,231.2362041,0.90%,2.081125837
,203.6843954,2.23%,4.542162017
,233.9197456,0.67%,1.567262296
,132.4708043,0.50%,0.6623540215
,63.35975235,1.86%,1.178491394
,157.1184763,0.64%,1.005558248
,162.1950451,1.61%,2.611340226
,224.372197,0.61%,1.368670402
,207.6016182,1.59%,3.300865729
,124.4683547,1.75%,2.178196207
,147.5230246,0.71%,1.047413475
,180.442995,1.08%,1.948784346
,177.9546454,0.75%,1.334659841
,170.5934356,1.96%,3.343631338
,97.11686935,1.12%,1.087708937
,234.5039331,1.69%,3.963116469
,213.2783751,1.88%,4.009633452
,240.9994771,1.03%,2.482294614
,182.0042312,0.83%,1.510635119
,8.946675964,7.41%,0.6629486889
,155.2707835,0.50%,0.7763539175
,80.87620336,0.82%,0.6631848676
,198.3642712,2.30%,4.562378238
,121.798685,1.07%,1.30324593
,72.45728286,2.31%,1.673763234
,181.7158668,0.88%,1.599099628
,140.4914865,0.72%,1.011538703
,154.8438946,1.13%,1.749736009
,148.9438848,1.18%,1.757537841
,88.41763856,0.91%,0.8046005109
,233.912088,0.62%,1.450254946
,190.3729528,0.96%,1.827580347
,86.7535846,1.09%,0.9456140721
,156.6650544,1.16%,1.817314631
,67.03697529,2.52%,1.689331777
,202.0078873,0.59%,1.191846535
,139.1185109,2.11%,2.93540058
,139.1185109,1.19%,1.65551028
,212.9732779,0.35%,0.7454064727
,109.5579116,1.36%,1.489987598
,137.9593341,0.71%,0.9795112721
,185.5293242,3.00%,5.565879726
,224.5564106,1.92%,4.311483084
,224.5564106,0.81%,1.818906926
,97.45475394,1.20%,1.169457047
,165.9573487,1.45%,2.406381556
,112.217064,0.60%,0.673302384
,121.8704855,2.40%,2.924891652
,107.6085725,1.21%,1.302063727
,113.9849807,3.54%,4.035068317
,170.6960961,0.43%,0.7339932132
,130.2366693,0.67%,0.8725856843
,5.187673255,3.39%,0.1758621233
,165.1611914,1.36%,2.246192203
,135.0027738,1.08%,1.458029957
,210.1808432,0.34%,0.7146148669
,175.9357498,1.11%,1.952886823
,-5.894657125,0.93%,-0.05482031126
,200.7396951,0.38%,0.7628108414
,209.8632524,0.83%,1.741864995
,1.138833735,2.71%,0.03086239422
,140.0769107,0.69%,0.9665306838
,58.53610388,1.99%,1.164868467
,192.3046848,2.29%,4.403777282
,89.22503547,0.74%,0.6602652625
,121.8211386,1.08%,1.315668297
,70.71796789,2.44%,1.725518417
,169.5632608,0.93%,1.576938325
,142.6797533,2.08%,2.967738869
,246.4857564,1.35%,3.327557711
,76.9306813,0.67%,0.5154355647
,134.141895,1.40%,1.87798653
,4.785793645,1.17%,0.05599378565
,74.49817653,3.87%,2.883079432
,81.8830783,0.30%,0.2456492349
,72.08119867,0.84%,0.6054820688
,225.2262171,1.16%,2.612624118
,126.29166,1.08%,1.363949928
,73.86741855,0.81%,0.5983260903
,154.6552317,1.31%,2.025983535
,167.82449,2.02%,3.390054698
,150.6495016,1.39%,2.094028072
,130.1185805,1.07%,1.392268811
,-1.194280123,0.37%,-0.004418836455
,73.18194847,1.10%,0.8050014332
,44.09528276,12.27%,5.410491195
,115.7345528,0.69%,0.7985684143
,168.1670301,1.53%,2.572955561
,70.37400996,3.62%,2.547539161
,171.9577558,2.91%,5.003970694
,12.22663339,12.26%,1.498985254
,123.7558189,1.15%,1.423191917
,214.7072574,1.06%,2.275896928
,107.3659546,0.85%,0.9126106141
,217.1169511,0.94%,2.04089934
,95.23733876,1.25%,1.190466735
,21.42341563,8.08%,1.731011983
,157.4928158,1.13%,1.779668819
,110.7400935,1.60%,1.771841496
,122.5962871,0.92%,1.127885841
,174.1445617,1.08%,1.880761266
,-0.735322639,0.37%,-0.002720693764
,161.167688,1.17%,1.88566195
,37.66661765,0.57%,0.2146997206
,102.5845159,1.68%,1.723419867
,93.72134689,1.50%,1.405820203
,2.058281928,0.38%,0.007821471326
,111.9815809,2.38%,2.665161625
,64.27462941,1.51%,0.9705469041
,85.76360198,2.32%,1.989715566
,85.44718924,3.37%,2.879570277
,1.386799077,0.37%,0.005131156585
,237.0485911,1.45%,3.437204571
,120.0518538,2.79%,3.349446721
,121.8903131,2.00%,2.437806262
,42.71840273,0.66%,0.281941458
,-3.957078582,0.38%,-0.01503689861
,109.8106012,0.50%,0.549053006
,122.497916,1.85%,2.266211446
,185.0595969,0.67%,1.239899299
,52.6510008,3.13%,1.647976325
,-1.127948561,0.38%,-0.004286204532
,91.33396919,2.38%,2.173748467
,63.99224769,3.34%,2.137341073
,3.848403907,0.38%,0.01462393485
,136.0142454,2.32%,3.155530493
,-2.081564781,0.38%,-0.007909946168
,190.5738543,1.05%,2.00102547
,68.88909776,1.48%,1.019558647
,57.16291878,1.77%,1.011783662
,80.3191164,1.89%,1.5180313
,2.555534642,0.38%,0.00971103164
,166.1565037,1.33%,2.209881499
,45.61577133,0.87%,0.3968572106
,-3.911847274,0.38%,-0.01486501964
,94.88582076,2.02%,1.916693579
,-2.553861644,0.37%,-0.009449288083
,-0.247440468,0.39%,-0.0009650178252
,75.15889927,3.36%,2.525339015
,13.79581384,1.06%,0.1462356267
,13.79581384,0.75%,0.1034686038
,168.3515233,1.56%,2.626283763
,112.9436928,0.38%,0.4291860326
,-0.120288784,1.10%,-0.001323176624
,135.6893642,0.96%,1.302617896
,27.82374748,0.37%,0.1029478657
,5.549375469,4.74%,0.2630403972
,73.38228795,3.06%,2.245498011
,10.57305311,1.18%,0.1247620267
,194.8963356,1.94%,3.780988911
,105.8631917,0.38%,0.4022801285
,1.716866875,1.99%,0.03416565081
,60.78634968,0.37%,0.2249094938
,-0.483559116,0.94%,-0.00454545569
,86.76576889,2.18%,1.891493762
,127.6896484,0.38%,0.4852206639
,-5.022794386,1.03%,-0.05173478218
,179.5251242,0.82%,1.472106018
,63.16759244,0.38%,0.2400368513
,3.932391508,2.01%,0.07904106931
,116.455731,7.57%,8.815698837
,13.68602955,1.33%,0.182024193
,148.4544456,2.20%,3.265997803
,74.76758164,0.50%,0.3738379082
,52.49228938,1.25%,0.6561536173
,167.1104693,0.76%,1.270039567
,72.58491425,0.38%,0.2758226742
,5.641649199,4.34%,0.2448475752
,88.16609512,0.37%,0.3262145519
,1.005302618,2.40%,0.02412726283
,260.8685788,0.38%,0.9913005994
,-9.716022623,0.37%,-0.03594928371
,7.768021528,1.27%,0.09865387341
,106.9145665,13.02%,13.92027656
,117.9883776,1.14%,1.345067505
,19.19447795,0.24%,0.04606674708
,177.1530635,1.27%,2.249843906
,80.592566,0.67%,0.5399701922
,18.84959831,0.28%,0.05277887527
,50.81365886,9.53%,4.842541689
,70.20413467,3.72%,2.61159381
,156.0029684,0.79%,1.23242345
,14.40492152,16.07%,2.314870888
,4.092649133,0.38%,0.01555206671
,180.87544,1.46%,2.640781424
,0.734893458,0.38%,0.00279259514
,-11.64803234,0.38%,-0.04426252289
,106.5595177,0.33%,0.3516464084
,8.262456852,0.27%,0.0223086335
,152.0200639,1.56%,2.371512997
,55.02679257,0.80%,0.4402143406
,3.180535326,0.38%,0.01208603424
,199.4364988,1.20%,2.393237986
,71.62319508,2.08%,1.489762458
,0.410885884,0.37%,0.001520277771
,83.56433893,2.08%,1.73813825
,26.93215502,0.24%,0.06463717205
,-4.305397413,0.38%,-0.01636051017
,47.09523923,4.20%,1.978000048
,70.52406025,2.04%,1.438690829
,159.7956577,2.20%,3.515504469
,57.81022305,0.70%,0.4046715614
,-8.978638653,0.37%,-0.03322096302
,206.9761505,1.51%,3.125339873
,-0.999643805,0.37%,-0.003698682079
,23.55102886,0.27%,0.06358777792
,96.28867584,1.98%,1.906515782
,49.69960692,1.01%,0.5019660299
,0.608431175,0.39%,0.002372881583
,71.06012292,3.47%,2.465786265
,-1.120721322,0.32%,-0.00358630823
,127.8070396,1.73%,2.211061785
,29.74898634,0.67%,0.1993182085
,-5.770992116,0.38%,-0.02192977004
,61.89464645,0.76%,0.470399313
,76.73735496,1.81%,1.388946125
,-1.129039781,0.37%,-0.00417744719
,56.92466479,2.14%,1.218187827
,-0.631769923,0.38%,-0.002400725707
,0.915543536,0.37%,0.003387511083
,81.26995533,1.75%,1.422224218
,0.164610025,2.08%,0.00342388852
,80.61318101,0.69%,0.556230949
,12.650364,0.98%,0.1239735672
,5.317228295,0.37%,0.01967374469
,54.04931267,0.99%,0.5350881954
,-0.150828343,0.37%,-0.0005580648691
,-1.594527305,0.38%,-0.006059203759
,70.0933474,1.79%,1.254670918
,1.631640066,0.38%,0.006200232251
,-1.039560862,0.37%,-0.003846375189
,-5.977579978,9.27%,-0.554121664
,0.458331773,0.38%,0.001741660737
,99.03522051,0.60%,0.5942113231
,59.93922416,2.95%,1.768207113
,-3.856523372,0.38%,-0.01465478881
,121.5357063,2.36%,2.868242669
,59.88620142,1.51%,0.9042816414
,8.979266116,0.37%,0.03322328463
,79.62087265,2.27%,1.807393809
,27.23179142,1.42%,0.3866914382
,0.015394267,0.38%,0.0000584982146
,124.8287031,1.48%,1.847464806
,8.513705024,3.15%,0.2681817083
,79.28593007,0.65%,0.5153585455
,3.376816913,0.38%,0.01283190427
,7.403233957,0.37%,0.02739196564
,149.0524994,0.87%,1.296756745
,2.653625357,2.28%,0.06050265814
,-4.010680898,0.37%,-0.01483951932
,90.69234681,0.62%,0.5622925502
,86.96036619,2.28%,1.982696349
,6.560756908,0.38%,0.02493087625
,81.18129226,3.25%,2.638391998
,2.461336891,0.37%,0.009106946497
,126.5152162,1.95%,2.467046716
,-5.728742801,0.35%,-0.0200505998
,-11.08259689,0.40%,-0.04433038756
,92.65111103,1.09%,1.00989711
,3.542417945,0.40%,0.01416967178
,8.646060329,0.38%,0.03285502925
,131.8375481,1.48%,1.951195712
,0.303188251,0.38%,0.001152115354
,0.303188251,0.38%,0.001152115354
,33.6621963,7.87%,2.649214849
,2.581033007,0.38%,0.009807925427
,-2.160814494,0.38%,-0.008211095077
,57.81110013,4.19%,2.422285095
,-12.65111547,5.99%,-0.7578018167
,117.1620391,3.77%,4.417008874
,119.3350133,1.10%,1.312685146
,3.697112937,0.38%,0.01404902916
,121.3373728,1.34%,1.625920796
,2.130405613,0.37%,0.007882500768
,5.488259012,0.38%,0.02085538425
,5.488259012,0.38%,0.02085538425
,0.614868421,0.37%,0.002275013158
,3.164668705,0.38%,0.01202574108
,56.49856745,2.59%,1.463312897
,37.97148447,0.48%,0.1822631255
,165.1799871,2.15%,3.551369723
,40.51469703,2.06%,0.8346027588
,9.564461602,0.38%,0.03634495409
,120.4473607,1.15%,1.385144648
,2.911903981,0.37%,0.01077404473
,76.84228926,1.61%,1.237160857
,-5.9479754,0.37%,-0.02200750898
,63.9505677,0.58%,0.3709132927
,8.869276723,0.25%,0.02217319181
,39.55220178,0.85%,0.3361937151
,-2.836977081,0.39%,-0.01106421062
,0.680790048,0.79%,0.005378241379
,4.940967663,0.40%,0.01976387065
,2.049881066,0.30%,0.006149643198
,-10.35305932,0.39%,-0.04037693135
,0.403745885,0.42%,0.001695732717
,-4.661039928,0.41%,-0.0191102637
,7.709017923,0.45%,0.03469058065
,7.299123755,0.37%,0.02700675789
,10.49099986,0.45%,0.04720949937
,6.969175524,0.38%,0.02648286699
,-1.374348023,0.37%,-0.005085087685
,-3.247689986,0.39%,-0.01266599095
,-5.764064043,0.39%,-0.02247984977
,-3.628788334,0.39%,-0.0141522745
,-2.380581267,0.39%,-0.009284266941
,-5.536597427,0.41%,-0.02270004945
,12.31675037,0.74%,0.09114395274
,122.3863421,1.09%,1.334011129
,76.7989083,1.22%,0.9369466813
,76.7989083,0.35%,0.2687961791
,33.15712687,1.51%,0.5006726157
,25.05931777,0.78%,0.1954626786
,109.2562736,1.03%,1.125339618
,99.381597,1.98%,1.967755621
,104.1695388,0.24%,0.2500068931
,28.90044125,5.15%,1.488372724
,22.79277803,0.78%,0.1777836686
,91.6185915,1.37%,1.255174704
,8.253091995,7.98%,0.6585967412
,55.04765156,1.51%,0.8312195386
,94.88930937,1.65%,1.565673605
,-5.992316358,0.39%,-0.0233700338
,-6.944954632,2.12%,-0.1472330382
,8.203891205,0.31%,0.02543206274
,31.98028719,0.38%,0.1215250913
