,4.16015568,0.00350000,0.01456054,
,-6.10468332,0.00340000,-0.02075592,
,-4.59690692,0.00350000,-0.01608917,
,-1.21313724,0.00350000,-0.00424598,
,1.44322278,0.00340000,0.00490696,
,-4.06817890,0.00340000,-0.01383181,
,-2.93259636,0.00340000,-0.00997083,
,-9.25680444,0.00340000,-0.03147314,
,-13.56339200,0.00340000,-0.04611553,
,-7.47121302,0.00340000,-0.02540212,
-0.06603870,-8.91435071,0.00340000,-0.03030879,-5.67E-03
-0.07545020,-0.36677235,0.00340000,-0.00124703,-1.26E-02
-0.07074450,-1.30011681,0.00350000,-0.00455041,-5.70E-03
-0.07545020,-0.31744750,0.00340000,-0.00107932,-1.17E-02
-0.07074450,-2.18308642,0.00350000,-0.00764080,-1.18E-02
-0.08015600,2.99485019,0.00350000,0.01048198,-1.32E-02
-0.07545020,5.59700594,0.00350000,0.01958952,-3.51E-03
-0.07545020,0.74707879,0.00350000,0.00261478,-1.11E-02
-0.06603870,-0.51649756,0.00340000,-0.00175609,-2.94E-03
-0.07545020,-0.58199413,0.00340000,-0.00197878,-5.04E-03
-0.07545020,-3.32968867,0.00350000,-0.01165391,-8.11E-03
-0.08015600,-3.40895452,0.00350000,-0.01193134,-1.62E-02
-0.07074450,-0.60023626,0.00340000,-0.00204080,-4.74E-03
-0.08015600,1.29898100,0.00350000,0.00454643,-1.52E-02
-0.08956750,2.53718124,0.00340000,0.00862642,-1.02E-02
-0.07545020,-6.41060073,0.00340000,-0.02179604,-7.43E-03
-0.07074450,0.62365815,0.00340000,0.00212044,-9.17E-03
-0.08956750,-3.37977436,0.00350000,-0.01182921,-1.86E-02
-0.06133300,3.22982019,0.00350000,0.01130437,-4.81E-03
-0.08486180,1.83537120,0.00340000,0.00624026,-1.60E-02
-0.07545020,-2.53888469,0.00340000,-0.00863221,-1.56E-02
-0.08015600,2.56907416,0.00340000,0.00873485,-1.31E-02
-0.07074450,-5.38100251,0.00340000,-0.01829541,-9.78E-03
-0.06603870,-1.15934045,0.00350000,-0.00405769,-2.10E-03
-0.07545020,6.55316227,0.00350000,0.02293607,-1.30E-02
-0.08956750,3.82564549,0.00360000,0.01377232,-9.69E-03
-9.10109000,7.66884407,0.00740000,0.05674945,-2.61E+00
-0.08486180,-1.92833034,0.00330000,-0.00636349,-3.25E-03
-0.32485500,6.50976364,0.00340000,0.02213320,-1.11E-02
-3.67065000,6.50976364,0.00620000,0.04036053,-1.05E+00
-2.94596000,-4.46020415,0.01810000,-0.08072970,-7.53E-01
-5.79765000,6.19236136,0.02330000,0.14428202,-1.65E+00
-1.52953000,-7.79390978,0.01290000,-0.10054144,-2.09E-01
-2.82832000,1.13018021,0.01630000,0.01842194,-6.27E-01
-1.59070000,5.65129726,0.01260000,0.07120635,-7.04E-02
-0.76249100,-1.56157341,0.00700000,-0.01093101,-1.69E-02
-0.66367000,1.54604611,0.00720000,0.01113153,-2.19E-02
-0.96483900,6.52344348,0.00600000,0.03914066,-1.59E-02
-0.07074450,-1.58813514,0.00350000,-0.00555847,-9.90E-03
-0.06603870,1.14185890,0.00350000,0.00399651,-1.88E-03
-0.07074450,-5.41296128,0.00350000,-0.01894536,-5.71E-03
-0.07074450,-3.69974137,0.00340000,-0.01257912,-1.12E-02
-0.06603870,8.02084772,0.00350000,0.02807297,-7.50E-03
-0.07074450,1.86732601,0.00350000,0.00653564,-6.33E-03
-0.07074450,0.97034193,0.00350000,0.00339620,-8.22E-03
-0.07074450,2.27776186,0.00340000,0.00774439,-7.01E-03
-2.59303000,2.25601412,0.01030000,0.02323695,-7.43E-01
-0.42367600,3.37935445,0.00170000,0.00574490,-1.56E-02
-7.87760000,-2.59016829,0.02090000,-0.05413452,-2.24E+00
-2.69185000,-1.12577136,0.00270000,-0.00303958,-6.67E-01
-0.66837600,-2.71111187,0.00380000,-0.01030223,-1.06E-02
-0.08956750,10.42231896,0.01110000,0.11568774,-1.24E-02
-0.48955700,204.74842780,0.01480000,3.03027673,-1.10E-01
-5.26120000,202.48224460,0.01590000,3.21946769,-4.18E+00
-6.18352000,266.54539070,0.01310000,3.49174462,-4.93E+00
-1.66600000,171.06557070,0.02100000,3.59237698,-9.36E-02
-0.59308400,23.06003522,0.00830000,0.19139829,-2.82E-02
-4.42828000,57.74815674,0.00780000,0.45043562,-3.51E+00
-0.20250600,27.80236366,0.00310000,0.08618733,-8.07E-03
-0.55543800,189.42403560,0.00600000,1.13654421,-2.93E-02
-2.00952000,187.55284110,0.02040000,3.82607796,-8.56E-01
-2.16951000,300.60588250,0.01020000,3.06618000,-1.03E+00
-1.30365000,56.01088218,0.00450000,0.25204897,-4.66E-02
-3.52007000,225.41159020,0.02170000,4.89143151,-2.79E+00
-2.75303000,80.88555271,0.00370000,0.29927655,-1.79E+00
-0.11309600,1.83671193,0.00350000,0.00642849,-1.03E-02
-7.51055000,76.30596425,0.00710000,0.54177235,-6.01E+00
-2.64009000,170.86160680,0.01620000,2.76795803,-1.47E+00
-0.15074200,21.95737314,0.00360000,0.07904654,-8.90E-03
-2.03775000,135.72330660,0.01540000,2.09013892,-7.27E-01
-6.61175000,78.46380437,0.02730000,2.14206186,-5.27E+00
-10.17870000,172.61775610,0.01680000,2.89997830,-8.15E+00
-0.48014500,35.41597491,0.00550000,0.19478786,-1.84E-02
-11.44930000,51.80830041,0.01120000,0.58025296,-9.24E+00
-0.15074200,7.85018370,0.00340000,0.02669062,-9.32E-03
-9.53402000,311.40746990,0.00930000,2.89608947,-7.67E+00
-0.17897700,33.65777296,0.00610000,0.20531242,-8.43E-03
-3.69888000,74.95910578,0.00660000,0.49473010,-2.95E+00
-0.14133100,32.68322780,0.00360000,0.11765962,-6.85E-03
-1.26601000,155.44317470,0.03050000,4.74101683,-4.62E-02
-2.30598000,257.06575000,0.00990000,2.54495093,-1.83E+00
-1.06366000,91.58470845,0.00410000,0.37549730,-3.14E-02
-0.30603200,90.12523604,0.01040000,0.93730245,-1.65E-02
-7.97171000,258.23250550,0.01090000,2.81473431,-6.36E+00
-1.92952000,59.30615588,0.00580000,0.34397570,-5.45E-01
-15.63740000,78.14675830,0.00870000,0.67987680,-1.41E+01
-0.15074200,4.62529885,0.00400000,0.01850120,-6.95E-03
-0.11780200,12.37822744,0.00300000,0.03713468,-6.61E-03
-6.66351000,127.56283290,0.01250000,1.59453541,-5.30E+00
-2.15069000,153.99805130,0.01610000,2.47936863,-8.96E-01
-3.12949000,210.74790910,0.01530000,3.22444301,-2.49E+00
-0.41426500,63.44834579,0.00460000,0.29186239,-1.64E-02
-2.89891000,115.48202690,0.01150000,1.32804331,-2.21E+00
-3.62830000,194.88977890,0.01620000,3.15721442,-2.88E+00
-1.80717000,158.88310380,0.02650000,4.21040225,-3.00E-01
-0.18838800,15.46626896,0.00360000,0.05567857,-6.74E-03
-0.81425400,103.12019720,0.01990000,2.05209192,-3.35E-02
-5.19532000,289.61296300,0.02660000,7.70370482,-4.14E+00
-0.96483900,82.76961896,0.00810000,0.67043391,-3.78E-02
-0.32956100,83.33768237,0.00860000,0.71670407,-1.35E-02
-4.43298000,250.68760950,0.02040000,5.11402723,-3.52E+00
-5.29414000,226.03197860,0.02060000,4.65625876,-4.21E+00
-0.37191300,110.33194720,0.00740000,0.81645641,-2.61E-02
-0.68719900,51.85705502,0.00950000,0.49264202,-3.12E-02
-1.42130000,41.95622663,0.01060000,0.44473600,-1.43E-01
-4.83768000,233.23655610,0.01420000,3.31195910,-3.84E+00
