-0.08274610,-0.97739981,0.00340000,-0.00332316,0.01457588
-0.12980400,-3.07394260,0.00340000,-0.01045140,0.00845388
-0.10627500,8.73532545,0.00340000,0.02970011,0.01363549
-0.07098170,11.01304095,0.00350000,0.03854564,0.02405516
-0.10627500,-6.72213384,0.00340000,-0.02285526,0.00600881
-0.08274610,1.88184252,0.00330000,0.00621008,0.01082366
-0.09451050,-4.92587024,0.00330000,-0.01625537,0.00964818
-0.08274610,3.50397682,0.00320000,0.01121273,0.00712792
-0.09451050,-2.02539246,0.00320000,-0.00648126,0.01202738
-0.09451050,-6.13714363,0.00330000,-0.02025257,0.00685516
-0.08274610,-2.55640998,0.00330000,-0.00843615,0.01341920
-0.10627500,4.33935792,0.00320000,0.01388595,0.00322526
-0.09451050,9.32680103,0.00330000,0.03077844,0.01069205
-0.09451050,-7.76477416,0.00320000,-0.02484728,0.01356017
-0.10627500,278.26040390,0.00490000,1.36347598,0.00819057
-0.09451050,358.90840640,0.00640000,2.29701380,0.00460763
-0.08274610,262.66593750,0.00760000,1.99626113,0.00747586
-1.00037000,143.30157120,0.01230000,1.76260933,-0.00207024
-2.89444000,103.71357230,0.01690000,1.75275937,-1.70754178
,89.87608615,0.01450000,1.30320325,
-2.88267000,85.86393078,0.01720000,1.47685961,-2.00037997
-1.15331000,141.26423480,0.01140000,1.61041228,-0.01568876
-1.09448000,160.73255450,0.00890000,1.43051974,-0.01471898
-0.68273000,122.28399410,0.01030000,1.25952514,-0.00555540
-1.21213000,300.47251690,0.00320000,0.96151205,-0.01055750
-0.58861500,204.98658400,0.00390000,0.79944768,-0.01217903
-2.29445000,314.88561170,0.00720000,2.26717640,-1.61867251
-2.61209000,307.91320850,0.00740000,2.27855774,-1.43959483
-0.98860500,204.44993770,0.00550000,1.12447466,-0.00832533
-1.74153000,321.58386150,0.00530000,1.70439447,-0.17020218
-1.43565000,331.40182380,0.00460000,1.52444839,-0.11923966
-1.14154000,239.52003480,0.00500000,1.19760017,-0.02969722
-1.41212000,266.78547660,0.00510000,1.36060593,-0.07749940
-1.96505000,207.02053650,0.00780000,1.61476018,-0.49244660
-1.44742000,332.81713060,0.00520000,1.73064908,-0.29452044
-1.44239000,328.75998970,0.00490000,1.61092395,-0.21051558
-1.33181000,330.57139720,0.00420000,1.38839987,-0.08705762
-1.71062000,316.10073210,0.00580000,1.83338425,-0.71337846
-1.45416000,332.72878460,0.00520000,1.73018968,-0.07170306
-1.40004000,335.43639520,0.00440000,1.47592014,-0.24999400
-1.98591000,351.71443100,0.00550000,1.93442937,-0.66763259
-0.04243090,8.84289053,0.00370000,0.03271869,-0.00238871
-1.88238000,325.67317420,0.00480000,1.56323124,-0.47781377
-1.63062000,68.29617057,0.03170000,2.16498861,-1.12733981
-1.23299000,-0.96216260,0.00290000,-0.00279027,-0.05038597
-0.99770000,312.85716460,0.00530000,1.65814297,-0.04845072
-0.02360780,-10.12465853,0.00370000,-0.03746124,-0.00101082
-1.91532000,49.54180473,0.01320000,0.65395182,-0.43272938
-1.21887000,90.45036421,0.02700000,2.44215983,-0.06696104
-1.99061000,42.82258196,0.00440000,0.18841936,-1.54879410
-1.41181000,43.26550457,0.01560000,0.67494187,-0.06011130
0.00000000,5.29760431,0.00360000,0.01907138,
-0.09184130,16.41486197,0.00460000,0.07550837,-0.00333923
-0.07537120,-0.78789973,0.00410000,-0.00323039,-0.00550544
-0.05890100,-1.52154049,0.00360000,-0.00547755,-0.00143353
-0.04948950,-2.46550182,0.00370000,-0.00912236,-0.00193118
-0.04007800,-18.50260267,0.00370000,-0.06845963,-0.00002048
-0.04007800,-3.04444455,0.00370000,-0.01126444,-0.00027870
-0.05890100,-19.25993338,0.00380000,-0.07318775,-0.00211723
-0.03537220,-9.76120605,0.00370000,-0.03611646,-0.00128086
-0.03066650,-9.81490873,0.00390000,-0.03827814,-0.00121539
-0.03537220,-9.29712990,0.00360000,-0.03346967,-0.00095849
-0.02125500,0.55707464,0.00360000,0.00200547,0.00043631
-0.02360780,-12.26015064,0.00360000,-0.04413654,-0.00160497
-0.02360780,9.73204671,0.00360000,0.03503537,-0.00111528
-0.03772510,-14.36001013,0.00360000,-0.05169604,-0.00231813
-0.02360780,-3.21441730,0.00360000,-0.01157190,0.00030503
-0.09419420,-13.28841481,0.00390000,-0.05182482,-0.00064948
-0.10125300,29.42745703,0.00870000,0.25601888,-0.00374124
-0.08007690,6.25971391,0.00480000,0.03004663,-0.00083131
-0.02125500,-15.00948282,0.00360000,-0.05403414,-0.00078119
-1.03770000,170.89247160,0.00660000,1.12789031,-0.04412647
-0.73653000,151.26014240,0.00720000,1.08907303,-0.02670106
-3.04470000,29.08857651,0.00550000,0.15998717,-2.43550516
-1.49180000,290.39952400,0.00580000,1.68431724,-0.09658607
-3.78351000,155.37775620,0.01390000,2.15975081,-3.02807775
-1.43534000,199.52639970,0.00940000,1.87554816,-0.12882949
-0.99534700,243.49636560,0.00470000,1.14443292,-0.04188245
-0.56241700,151.60643140,0.01220000,1.84959846,-0.02155608
-2.56001000,93.20389258,0.02290000,2.13436914,-1.99216463
-0.76711800,90.63366047,0.02090000,1.89424350,-0.02304756
-0.80241100,281.91683980,0.00360000,1.01490062,-0.02628490
-1.05887000,178.27131960,0.01200000,2.13925584,-0.06732801
-0.61888600,57.97525784,0.01520000,0.88122392,-0.02620310
-0.70123700,79.19928726,0.03030000,2.39973840,-0.02551156
-0.86593900,90.33387563,0.01040000,0.93947231,-0.03502200
-0.72006000,85.56362349,0.01210000,1.03531984,-0.02740061
-0.39536300,45.81693694,0.02350000,1.07669802,-0.01581721
-0.03537220,-7.38877075,0.00380000,-0.02807733,-0.00000336
-0.25654300,46.27509319,0.01930000,0.89310930,-0.01026414
-0.07537120,0.95442759,0.00700000,0.00668099,-0.00306425
-0.09654710,18.55931720,0.00880000,0.16332199,-0.00782137
-0.08242980,35.82351837,0.00630000,0.22568817,-0.00604052
-0.07301830,12.64150698,0.00400000,0.05056603,-0.00510487
-0.06125390,-15.91676280,0.00440000,-0.07003376,-0.00133366
-0.77182300,82.67692105,0.01440000,1.19054766,-0.02511959
-0.03301940,-11.90022000,0.00360000,-0.04284079,-0.00165635
-0.88946700,212.68937030,0.00460000,0.97837110,-0.02718083
-0.06125390,-12.87316473,0.00390000,-0.05020534,-0.00263395
-0.56241700,56.49961037,0.00860000,0.48589665,-0.01846956
-0.06595970,-7.71281407,0.00370000,-0.02853741,-0.00125165
-2.04708000,186.98246110,0.01100000,2.05680707,-0.89568035
-0.03772510,-10.13706312,0.00360000,-0.03649343,-0.00202686
-0.59535700,114.63991850,0.00990000,1.13493519,-0.01927866
-0.05654820,-14.32283440,0.00370000,-0.05299449,-0.00050026
-0.29183600,73.79131660,0.01240000,0.91501233,-0.01397246
-0.29889500,40.70595589,0.00920000,0.37449479,-0.01131607
-0.03301940,-13.41510630,0.00360000,-0.04829438,-0.00367993
-1.23299000,50.64690049,0.03180000,1.61057144,-0.17882029
-0.02596070,-0.81350964,0.00360000,-0.00292863,-0.00250450
-0.07537120,21.99208591,0.00430000,0.09456597,-0.00712959
-1.72945000,27.18492683,0.00580000,0.15767258,-0.21520478
-2.37178000,148.19057420,0.00950000,1.40781045,-1.17661987
-0.05654820,-8.81432928,0.00360000,-0.03173159,-0.00127585
-0.43065600,125.01926650,0.00670000,0.83762909,-0.01885267
-0.02831360,0.78686325,0.00350000,0.00275402,-0.00232431
-0.02831360,1.87480745,0.00350000,0.00656183,-0.00273842
-0.04007800,-11.08785909,0.00350000,-0.03880751,-0.00360561
-0.02360780,-2.80385249,0.00350000,-0.00981348,-0.00107473
-0.03066650,6.00443210,0.00340000,0.02041507,-0.00435605
-0.04713660,-1.82972140,0.00350000,-0.00640402,-0.00579038
-0.02125500,-2.46200284,0.00360000,-0.00886321,0.00016917
-0.02125500,-2.46200284,0.00350000,-0.00861701,-0.00160745
-0.02596070,-13.33217376,0.00350000,-0.04666261,-0.00323700
-0.02596070,-13.33217376,0.00350000,-0.04666261,-0.00224646
-0.02596070,-9.55536637,0.00350000,-0.03344378,-0.00194355
-0.05890100,11.95700677,0.00350000,0.04184952,-0.00362169
-0.02360780,4.37911559,0.00340000,0.01488899,-0.00176931
-0.03066650,-6.13079082,0.00350000,-0.02145777,-0.00130951
-0.02125500,-2.90267467,0.00360000,-0.01044963,0.00047207
-0.03066650,-14.28294025,0.00350000,-0.04999029,-0.00331393
-0.02360780,-3.79087560,0.00350000,-0.01326806,-0.00404586
-0.02596070,-5.70353062,0.00350000,-0.01996236,-0.00100767
-0.02125500,-9.78767194,0.00350000,-0.03425685,-0.00033219
-0.02360780,0.95029400,0.00340000,0.00323100,-0.00145419
-0.67535500,55.36925981,0.01290000,0.71426345,-0.02677686
-0.03537220,4.12671963,0.00360000,0.01485619,-0.00377748
-0.10125300,-21.28918826,0.00550000,-0.11709054,-0.00467923
-0.02596070,-1.22077790,0.00360000,-0.00439480,-0.00076977
-0.13184000,-24.64316953,0.00270000,-0.06653656,-0.00314697
-0.02360780,-10.77433341,0.00360000,-0.03878760,-0.00089846
-0.07066540,-29.51535777,0.00370000,-0.10920682,-0.00058206
-0.02596070,2.63378279,0.00360000,0.00948162,-0.00295776
-0.07772410,29.03217951,0.00380000,0.11032228,-0.00052813
-0.02360780,-7.78427517,0.00360000,-0.02802339,0.00100706
-0.04478380,-11.50053511,0.00360000,-0.04140193,0.00006550
-0.02360780,1.05764557,0.00360000,0.00380752,0.00122161
-0.03301940,4.01267019,0.00360000,0.01444561,-0.00075450
-0.03066650,-3.35134254,0.00360000,-0.01206483,-0.00054293
-0.06125390,-10.87339318,0.00370000,-0.04023155,-0.00078764
-0.03066650,-1.53299860,0.00360000,-0.00551879,0.00088374
-0.13419300,13.37877985,0.00240000,0.03210907,-0.00373054
-0.02831360,0.12053495,0.00360000,0.00043393,0.00112956
-0.06831260,23.97010529,0.00360000,0.08629238,-0.00095555
-0.03772510,-6.90979248,0.00360000,-0.02487525,-0.00505074
