-0.12713500,81.05321434,0.01040000,0.84295343,-0.04312915
,46.49151226,0.00600000,0.27894907,
-1.84944000,63.53524526,0.00440000,0.27955508,-0.45895528
-1.10593000,12.79905897,0.00610000,0.07807426,-0.04042457
-1.12476000,108.23565580,0.00780000,0.84423812,-0.03283877
,,0.00500000,0.00000000,
,,0.00330000,0.00000000,
-0.84241000,123.06468188,0.00470000,0.57840400,-0.03755340
-0.79770500,113.38990086,0.00350000,0.39686465,-0.02791877
-1.32946000,79.28389411,0.00510000,0.40434786,-0.05222082
-1.96003000,104.89030811,0.00640000,0.67129797,-1.29466443
-1.04476000,80.39130727,0.00440000,0.35372175,-0.03899228
-3.20235000,30.77020846,0.00780000,0.24000763,-2.19538437
-1.96709000,25.38780933,0.00520000,0.13201661,-0.82809575
-1.24240000,267.87069498,0.00690000,1.84830780,-0.07814895
-2.40707000,272.63107635,0.00820000,2.23557483,-0.80422566
-2.08238000,236.65499526,0.00730000,1.72758147,-1.61660867
-1.53886000,267.24077429,0.00590000,1.57672057,-0.58819494
-1.21416000,245.78491396,0.00680000,1.67133741,-0.11826235
-0.78829400,239.93280952,0.00390000,0.93573796,-0.03059388
-1.24240000,289.21387531,0.00720000,2.08233990,-0.15203259
-1.33887000,332.04732969,0.00400000,1.32818932,-0.07490752
-1.29887000,268.38813603,0.00530000,1.42245712,-0.04524930
-1.43534000,313.23903216,0.00520000,1.62884297,-0.11954959
-1.33651000,309.21402472,0.00470000,1.45330592,-0.04844466
-1.30593000,244.07227669,0.00570000,1.39121198,-0.05729304
-1.76944000,322.00174746,0.00490000,1.57780856,-0.56381224
-1.47298000,267.05115147,0.00540000,1.44207622,-0.18611478
-1.00476000,293.95831022,0.00530000,1.55797904,-0.03273890
-1.14358000,286.51525419,0.00480000,1.37527322,-0.04311048
-2.11061000,24.81675114,0.02300000,0.57078528,-1.34398120
-2.47060000,211.45971099,0.01270000,2.68553833,-1.63230854
-1.83532000,60.81356732,0.01400000,0.85138994,-0.36081434
-1.98356000,32.53153941,0.01560000,0.50749201,-0.47520696
-1.72239000,188.83207513,0.01130000,2.13380245,-1.23827235
-1.61651000,195.21135261,0.00860000,1.67881763,-1.05336433
-4.27291000,362.64927900,0.01060000,3.84408236,-3.31851130
-1.89885000,206.80230285,0.00990000,2.04734280,-1.18546291
-2.27296000,291.97024177,0.00810000,2.36495896,-1.78495301
-2.48707000,254.69171623,0.01010000,2.57238633,-1.49373125
-1.39534000,202.10071783,0.00750000,1.51575538,-0.51210758
-4.65643000,187.38333839,0.01040000,1.94878672,-3.61999600
-2.09179000,291.57584994,0.00500000,1.45787925,-0.79386123
-1.19534000,302.60023088,0.00350000,1.05910081,-0.04142287
