,4.838423328,0.68,0.03290127863
,28.02129185,0.65,0.182138397
,31.97182433,0.65,0.2078168581
,31.30140464,0.40,0.1252056186
,15.3420792,0.59,0.09051826728
,15.07106232,0.71,0.1070045425
,23.17068191,0.71,0.1645118416
,32.48030096,0.31,0.100688933
,13.00686196,0.55,0.07153774078
,24.67330954,0.66,0.162843843
,1.950230612,0.23,0.004485530408
,14.99559865,0.70,0.1049691906
,30.33334045,0.69,0.2093000491
,24.48813448,0.72,0.1763145683
,21.16838361,0.52,0.1100755948
,29.88524891,0.40,0.1195409956
,18.67964551,0.53,0.0990021212
,10.60875908,0.59,0.06259167857
,27.19724493,0.77,0.209418786
,26.73590902,0.56,0.1497210905
,25.19689489,0.80,0.2015751591
,15.42922692,0.74,0.1141762792
,19.41766759,0.25,0.04854416898
,25.40004176,0.46,0.1168401921
,17.7603763,0.24,0.04262490312
,25.01304709,0.53,0.1325691496
,12.47889955,0.62,0.07736917721
,25.99455668,0.62,0.1611662514
,25.85489753,0.71,0.1835697725
,30.1146162,0.33,0.09937823346
,17.44976731,0.53,0.09248376674
,24.84678311,0.42,0.1043564891
,22.34658026,0.72,0.1608953779
,25.41953135,0.51,0.1296396099
,30.34436201,0.70,0.2124105341
,18.64681148,0.74,0.137986405
,33.35080448,0.65,0.2167802291
,24.85735305,0.70,0.1740014714
,25.3255542,0.66,0.1671486577
,29.41835446,0.34,0.1000224052
,29.41835446,0.71,0.2088703167
,25.67960802,0.32,0.08217474566
,24.44229375,0.16,0.03910767
,24.31199636,0.41,0.09967918508
,8.51750474,0.44,0.03747702086
-0.114853,-0.356132438,0.25,-0.000890331095
-0.145441,13.64017775,0.00,0
-0.0613251,12.44356779,0.00,0
-0.123559,15.7234546,0.42,0.06603850932
-0.1285,16.17168098,0.38,0.06145238772
-0.0894421,21.17594249,0.34,0.07199820447
-0.0875597,2.240855823,0.36,0.008067080963
-0.0879127,20.85593832,0.28,0.0583966273
-0.096383,21.34981773,0.28,0.05977948964
-0.223674,16.86073423,0.48,0.0809315243
-0.149088,26.00230488,0.35,0.09100806708
