,3.124684912,0.34,0.0106239287
-0.118039,6.157328156,0.34,0.02093491573
-0.106275,18.60631106,0.34,0.0632614576
-0.0945105,3.468998539,0.34,0.01179459503
-0.0945105,0.332904901,0.34,0.001131876663
-0.106275,-0.954758414,0.34,-0.003246178608
-0.0945105,4.325565026,0.34,0.01470692109
-0.0945105,8.378547733,0.34,0.02848706229
-0.0945105,-9.999337713,0.34,-0.03399774822
-0.0827461,0.880356228,0.34,0.002993211175
-0.0945105,-4.901141313,0.34,-0.01666388046
-0.106275,-3.493712826,0.35,-0.01222799489
-0.118039,5.950682776,0.34,0.02023232144
-0.0945105,7.794808346,0.37,0.02884079088
-0.0945105,-8.016406595,0.50,-0.04008203298
-0.0945105,-2.175218504,0.34,-0.007395742914
-0.0827461,-2.746232004,0.34,-0.009337188814
-0.0827461,15.14418996,0.34,0.05149024586
0.00E+00,7.990362608,0.34,0.02716723287
-0.0709817,5.131229439,0.34,0.01744618009
-0.106275,5.231187609,0.34,0.01778603787
-0.106275,6.58151855,0.34,0.02237716307
-0.0945105,-0.020519503,0.34,-0.0000697663102
-0.0827461,1.273542508,0.34,0.004330044527
-0.0945105,1.922530079,0.34,0.006536602269
-0.106275,-13.55167397,0.34,-0.0460756915
-0.118039,2.93172362,0.34,0.009967860308
-0.0945105,16.00533307,0.34,0.05441813244
-0.0709817,7.423494614,0.34,0.02523988169
-0.106275,-0.936921578,0.34,-0.003185533365
-0.0945105,6.200593995,0.34,0.02108201958
-0.0709817,-5.308882764,0.34,-0.0180502014
-0.0827461,1.747003148,0.34,0.005939810703
-0.106275,8.707129644,0.34,0.02960424079
-0.106275,8.75359446,0.33,0.02888686172
-0.0945105,8.631635965,0.34,0.02934756228
-0.0945105,0.515212228,0.33,0.001700200352
-0.106275,-3.880077959,0.34,-0.01319226506
-0.106275,7.268605341,0.33,0.02398639763
-0.106275,3.232344,0.34,0.0109899696
-0.141568,1.085914333,0.34,0.003692108732
-0.0945105,-10.49109834,0.34,-0.03566973436
-0.0945105,-1.47841863,0.34,-0.005026623342
-0.0945105,-5.719696765,0.34,-0.019446969
-0.0827461,4.230626975,0.34,0.01438413172
-0.0827461,1.058880848,0.34,0.003600194883
-0.0945105,-3.380527017,0.34,-0.01149379186
-0.0945105,-9.65473111,0.33,-0.03186061266
-0.106275,-12.43691899,0.34,-0.04228552457
-0.0827461,-2.321085638,0.34,-0.007891691169
-0.0827461,-0.453035775,0.34,-0.001540321635
-0.0709817,-4.890769477,0.34,-0.01662861622
-0.106275,-5.275582739,0.34,-0.01793698131
-0.0945105,3.461007455,0.34,0.01176742535
-0.0945105,-0.653519802,0.34,-0.002221967327
-0.0827461,8.233499985,0.34,0.02799389995
-0.0945105,5.972821604,0.33,0.01971031129
-0.0945105,0.847395378,0.33,0.002796404747
-0.106275,-0.772166499,0.33,-0.002548149447
-0.118039,5.37285846,0.34,0.01826771876
-0.0827461,-0.008416247,0.33,-0.0000277736151
-0.106275,7.068252718,0.33,0.02332523397
-0.0945105,5.452210585,0.34,0.01853751599
