LECROYWS4104HD,18971,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2024 16:22:10,0                 
Time,Ampl
-2.00002e-007,-0.0002823455
-1.99602e-007,-7.0586375e-005
-1.99202e-007,-0.00014117275
-1.98802e-007,-0.00032940308
-1.98402e-007,-7.0586375e-005
-1.98002e-007,0
-1.97602e-007,-0.00011764396
-1.97202e-007,-0.00030587429
-1.96802e-007,0.00035293188
-1.96402e-007,-0.00011764396
-1.96002e-007,0.00030587429
-1.95602e-007,-0.00011764396
-1.95202e-007,-0.00016470154
-1.94802e-007,-0.00025881671
-1.94402e-007,2.3528792e-005
-1.94002e-007,-0.00025881671
-1.93602e-007,0.00018823033
-1.93202e-007,-0.00011764396
-1.92802e-007,-0.00014117275
-1.92402e-007,2.3528792e-005
-1.92002e-007,4.7057583e-005
-1.91602e-007,-0.00030587429
-1.91202e-007,-9.4115167e-005
-1.90802e-007,-0.00011764396
-1.90402e-007,-0.00025881671
-1.90002e-007,-0.00018823033
-1.89602e-007,-0.00021175913
-1.89202e-007,-0.00014117275
-1.88802e-007,-7.0586375e-005
-1.88402e-007,4.7057583e-005
-1.88002e-007,-0.00025881671
-1.87602e-007,-0.00018823033
-1.87202e-007,-0.00018823033
-1.86802e-007,-2.3528792e-005
-1.86402e-007,-0.00061174858
-1.86002e-007,9.4115167e-005
-1.85602e-007,-2.3528792e-005
-1.85202e-007,-0.00016470154
-1.84802e-007,-0.00032940308
-1.84402e-007,-4.7057583e-005
-1.84002e-007,-0.00011764396
-1.83602e-007,-4.7057583e-005
-1.83202e-007,-0.00011764396
-1.82802e-007,-0.00047057583
-1.82402e-007,0.00018823033
-1.82002e-007,-0.00023528792
-1.81602e-007,-0.00014117275
-1.81202e-007,0
-1.80802e-007,-0.00014117275
-1.80402e-007,-0.00011764396
-1.80002e-007,0
-1.79602e-007,-0.00016470154
-1.79202e-007,-0.00014117275
-1.78802e-007,-0.00016470154
-1.78402e-007,-0.00018823033
-1.78002e-007,-7.0586375e-005
-1.77602e-007,-0.00025881671
-1.77202e-007,-0.00011764396
-1.76802e-007,-0.00021175913
-1.76402e-007,-0.00021175913
-1.76002e-007,4.7057583e-005
-1.75602e-007,4.7057583e-005
-1.75202e-007,0
-1.74802e-007,2.3528792e-005
-1.74402e-007,0
-1.74002e-007,-0.00025881671
-1.73602e-007,-0.00018823033
-1.73202e-007,-0.00025881671
-1.72802e-007,-0.00011764396
-1.72402e-007,-2.3528792e-005
-1.72002e-007,-0.0002823455
-1.71602e-007,-0.00011764396
-1.71202e-007,-0.00030587429
-1.70802e-007,4.7057583e-005
-1.70402e-007,-0.00037646067
-1.70002e-007,-2.3528792e-005
-1.69602e-007,7.0586375e-005
-1.69202e-007,-0.00016470154
-1.68802e-007,-0.00011764396
-1.68402e-007,-2.3528792e-005
-1.68002e-007,-0.00047057583
-1.67602e-007,-0.00021175913
-1.67202e-007,-0.00016470154
-1.66802e-007,0.00018823033
-1.66402e-007,-0.00011764396
-1.66002e-007,-0.00014117275
-1.65602e-007,-0.00023528792
-1.65202e-007,-0.00044704704
-1.64802e-007,7.0586375e-005
-1.64402e-007,-0.00014117275
-1.64002e-007,-0.00011764396
-1.63602e-007,-4.7057583e-005
-1.63202e-007,2.3528792e-005
-1.62802e-007,-0.00030587429
-1.62402e-007,-9.4115167e-005
-1.62002e-007,-9.4115167e-005
-1.61602e-007,-9.4115167e-005
-1.61202e-007,-2.3528792e-005
-1.60802e-007,-0.00037646067
-1.60402e-007,-4.7057583e-005
-1.60002e-007,-0.00039998946
-1.59602e-007,0.00016470154
-1.59202e-007,-0.00011764396
-1.58802e-007,-0.00021175913
-1.58402e-007,2.3528792e-005
-1.58002e-007,-0.00032940308
-1.57602e-007,-4.7057583e-005
-1.57202e-007,-0.00044704704
-1.56802e-007,0.00023528792
-1.56402e-007,-0.00037646067
-1.56002e-007,0.00030587429
-1.55602e-007,-0.00032940308
-1.55202e-007,-2.3528792e-005
-1.54802e-007,-0.00037646067
-1.54402e-007,2.3528792e-005
-1.54002e-007,-0.00014117275
