Time,Channel B
(ns),(mV)

-100.99999470,-9.82652600
-100.49999472,-9.82652600
-99.99999473,-9.77116100
-99.49999474,-9.66350800
-98.99999476,-9.60814500
-98.49999477,-9.60814500
-97.99999479,-9.66350800
-97.49999480,-9.77116100
-96.99999481,-9.82098900
-96.49999483,-9.79884200
-95.99999484,-9.85113100
-95.49999486,-9.97047100
-94.99999487,-9.97600800
-94.49999488,-9.87881400
-93.99999490,-9.71333600
-93.49999491,-9.48634300
-92.99999493,-9.48941900
-92.49999494,-9.72748500
-91.99999496,-9.83698400
-91.49999497,-9.81545200
-90.99999498,-9.80991600
-90.49999500,-9.80991600
-89.99999501,-9.80991600
-89.49999503,-9.80991600
-88.99999504,-9.80745600
-88.49999505,-9.79638200
-87.99999507,-9.85113100
-87.49999508,-9.97047100
-86.99999510,-9.97047100
-86.49999511,-9.85113100
-85.99999513,-9.79884200
-85.49999514,-9.82098900
-84.99999515,-9.77116100
-84.49999517,-9.66350800
-83.99999518,-9.60814500
-83.49999520,-9.60814500
-82.99999521,-9.66350800
-82.49999522,-9.77116100
-81.99999524,-9.82098900
-81.49999525,-9.79884200
-80.99999527,-9.84867000
-80.49999528,-9.95632300
-79.99999529,-10.00615000
-79.49999531,-9.98400600
-78.99999532,-10.03629000
-78.49999534,-10.15563000
-77.99999535,-10.15563000
-77.49999537,-10.03629000
-76.99999538,-9.98708100
-76.49999539,-10.01968000
-75.99999541,-9.91818300
-75.49999542,-9.70164800
-74.99999544,-9.59215000
-74.49999545,-9.59215000
-73.99999546,-9.70164800
-73.49999548,-9.91818300
-72.99999549,-10.02522000
-72.49999551,-10.01415000
-71.99999552,-9.95939900
-71.49999554,-9.86220500
-70.99999555,-9.75516700
-70.49999556,-9.64689900
-69.99999558,-9.64689900
-69.49999559,-9.75516700
-68.99999561,-9.86466500
-68.49999562,-9.97293300
-67.99999563,-9.97293300
-67.49999565,-9.86466500
-66.99999566,-9.75516700
-66.49999568,-9.64689900
-65.99999569,-9.64689900
-65.49999571,-9.75516700
-64.99999572,-9.85912800
-64.49999573,-9.94586600
-63.99999575,-10.04983000
-63.49999576,-10.15810000
-62.99999578,-10.15563000
-62.49999579,-10.03629000
-61.99999580,-9.98708100
-61.49999582,-10.01968000
-60.99999583,-9.91264700
-60.49999585,-9.67458200
-59.99999586,-9.68011800
-59.49999587,-9.93971300
-58.99999589,-9.93971300
-58.49999590,-9.68011800
-57.99999592,-9.67458200
