Time,Channel B
(ns),(mV)

-100.99999470,-9.71333600
-100.49999472,-9.48634300
-99.99999473,-9.49187900
-99.49999474,-9.74101800
-98.99999476,-9.79576800
-98.49999477,-9.65489600
-97.99999479,-9.64689900
-97.49999480,-9.75516700
-96.99999481,-9.86220500
-96.49999483,-9.95939900
-95.99999484,-10.00861000
-95.49999486,-9.99753900
-94.99999487,-9.99507800
-94.49999488,-9.99507800
-93.99999490,-9.99261800
-93.49999491,-9.98154500
-92.99999493,-10.03629000
-92.49999494,-10.15563000
-91.99999496,-10.15810000
-91.49999497,-10.04983000
-90.99999498,-9.94279000
-90.49999500,-9.84559500
-89.99999501,-9.79330700
-89.49999503,-9.79330700
-88.99999504,-9.85113100
-88.49999505,-9.97047100
-87.99999507,-9.96739700
-87.49999508,-9.83759800
-86.99999510,-9.83759800
-86.49999511,-9.96739700
-85.99999513,-9.97293300
-85.49999514,-9.86466500
-84.99999515,-9.75516700
-84.49999517,-9.64689900
-83.99999518,-9.65243500
-83.49999520,-9.78223300
-82.99999521,-9.78223300
-82.49999522,-9.65243500
-81.99999524,-9.64382400
-81.49999525,-9.74101800
-80.99999527,-9.90342000
-80.49999528,-10.11934000
-79.99999529,-10.16917000
-79.49999531,-10.03937000
-78.99999532,-9.98154500
-78.49999534,-9.99261800
-77.99999535,-9.99261800
-77.49999537,-9.98154500
-76.99999538,-10.03629000
-76.49999539,-10.15563000
-75.99999541,-10.16117000
-75.49999542,-10.06398000
-74.99999544,-9.90403500
-74.49999545,-9.69918700
-73.99999546,-9.59215000
-73.49999548,-9.59215000
-72.99999549,-9.70718500
-72.49999551,-9.94525100
-71.99999552,-9.94279000
-71.49999554,-9.69365100
-70.99999555,-9.63890200
-70.49999556,-9.77977300
-69.99999558,-9.77977300
-69.49999559,-9.63890200
-68.99999561,-9.68811500
-68.49999562,-9.91510800
-67.99999563,-10.02768000
-67.49999565,-10.02768000
-66.99999566,-9.91510800
-66.49999568,-9.68811500
-65.99999569,-9.63582600
-65.49999571,-9.76562400
-64.99999572,-9.82344900
-64.49999573,-9.81237700
-63.99999575,-9.81237700
-63.49999576,-9.82344900
-62.99999578,-9.76562400
-62.49999579,-9.63582600
-61.99999580,-9.68565500
-61.49999582,-9.90157400
-60.99999583,-10.06398000
-60.49999585,-10.16117000
-59.99999586,-10.16117000
-59.49999587,-10.06398000
-58.99999589,-9.90403500
-58.49999590,-9.69918700
-57.99999592,-9.58907400
