Time,Channel B
(ns),(mV)

-100.99999470,-9.63582600
-100.49999472,-9.76562400
-99.99999473,-9.82344900
-99.49999474,-9.81237700
-98.99999476,-9.80991600
-98.49999477,-9.80991600
-97.99999479,-9.80745600
-97.49999480,-9.79638200
-96.99999481,-9.84867000
-96.49999483,-9.95632300
-95.99999484,-10.00861000
-95.49999486,-9.99753900
-94.99999487,-10.00615000
-94.49999488,-10.04983000
-93.99999490,-9.83821400
-93.49999491,-9.39468400
-92.99999493,-9.23289900
-92.49999494,-9.36269600
-91.99999496,-9.52755900
-91.49999497,-9.72194900
-90.99999498,-9.87881400
-90.49999500,-9.97600800
-89.99999501,-9.97047100
-89.49999503,-9.85113100
-88.99999504,-9.79330700
-88.49999505,-9.79330700
-87.99999507,-9.84867000
-87.49999508,-9.95632300
-86.99999510,-10.01169000
-86.49999511,-10.01169000
-85.99999513,-9.95386200
-85.49999514,-9.83452200
-84.99999515,-9.83452200
-84.49999517,-9.95386200
-83.99999518,-10.01415000
-83.49999520,-10.02522000
-82.99999521,-9.91818300
-82.49999522,-9.70164800
-81.99999524,-9.59461100
-81.49999525,-9.60568300
-80.99999527,-9.66043300
-80.49999528,-9.75762700
-79.99999529,-9.85912800
-79.49999531,-9.94586600
-78.99999532,-10.05536000
-78.49999534,-10.18516000
-77.99999535,-10.07812000
-77.49999537,-9.74286400
-76.99999538,-9.57800100
-76.49999539,-9.58907400
-75.99999541,-9.70718500
-75.49999542,-9.94525100
-74.99999544,-9.93971300
-74.49999545,-9.68011800
-73.99999546,-9.67458200
-73.49999548,-9.91264700
-72.99999549,-10.01968000
-72.49999551,-9.98708100
-71.99999552,-10.03629000
-71.49999554,-10.15563000
-70.99999555,-10.15810000
-70.49999556,-10.04983000
-69.99999558,-9.94279000
-69.49999559,-9.84559500
-68.99999561,-9.79084600
-68.49999562,-9.77977300
-67.99999563,-9.88435100
-67.49999565,-10.08920000
-66.99999566,-10.25160000
-66.49999568,-10.35987000
-65.99999569,-10.31004000
-65.49999571,-10.11565000
-64.99999572,-9.84928600
-64.49999573,-9.53617100
-63.99999575,-9.43466900
-63.49999576,-9.56446800
-62.99999578,-9.67950200
-62.49999579,-9.78777000
-61.99999580,-9.78531000
-61.49999582,-9.66596900
-60.99999583,-9.60568300
-60.49999585,-9.59461100
-59.99999586,-9.70164800
-59.49999587,-9.91818300
-58.99999589,-10.02522000
-58.49999590,-10.01415000
-57.99999592,-9.95632300
