Time,Channel B
(ns),(mV)

-100.99999470,-9.58907400
-100.49999472,-9.57800100
-99.99999473,-9.74594000
-99.49999474,-10.09166000
-98.99999476,-10.14149000
-98.49999477,-9.88188800
-97.99999479,-9.82098900
-97.49999480,-9.95078800
-96.99999481,-10.00861000
-96.49999483,-9.99753900
-95.99999484,-9.99507800
-95.49999486,-9.99507800
-94.99999487,-9.99753900
-94.49999488,-10.00861000
-93.99999490,-9.95386200
-93.49999491,-9.83452200
-92.99999493,-9.83452200
-92.49999494,-9.95386200
-91.99999496,-10.00861000
-91.49999497,-9.99753900
-90.99999498,-9.99753900
-90.49999500,-10.00861000
-89.99999501,-9.95386200
-89.49999503,-9.83452200
-88.99999504,-9.84005800
-88.49999505,-9.98092900
-87.99999507,-9.92618100
-87.49999508,-9.67704200
-86.99999510,-9.67704200
-86.49999511,-9.92618100
-85.99999513,-9.98092900
-85.49999514,-9.84005800
-84.99999515,-9.83452200
-84.49999517,-9.95386200
-83.99999518,-10.00861000
-83.49999520,-9.99753900
-82.99999521,-9.99507800
-82.49999522,-9.99507800
-81.99999524,-9.99507800
-81.49999525,-9.99507800
-80.99999527,-9.99753900
-80.49999528,-10.00861000
-79.99999529,-9.95386200
-79.49999531,-9.83452200
-78.99999532,-9.83452200
-78.49999534,-9.95386200
-77.99999535,-10.00861000
-77.49999537,-9.99753900
-76.99999538,-9.99261800
-76.49999539,-9.98154500
-75.99999541,-10.04183000
-75.49999542,-10.18270000
-74.99999544,-10.07566000
-74.49999545,-9.72933000
-73.99999546,-9.61983200
-73.49999548,-9.74963100
-72.99999549,-9.86220500
-72.49999551,-9.95939900
-71.99999552,-10.01169000
-71.49999554,-10.01169000
-70.99999555,-9.95632300
-70.49999556,-9.84867000
-69.99999558,-9.79330700
-69.49999559,-9.79330700
-68.99999561,-9.84867000
-68.49999562,-9.95632300
-67.99999563,-10.01415000
-67.49999565,-10.02522000
-66.99999566,-9.91510800
-66.49999568,-9.68811500
-65.99999569,-9.63336600
-65.49999571,-9.75209100
-64.99999572,-9.86774200
-64.49999573,-9.98646600
-63.99999575,-9.93171700
-63.49999576,-9.70472400
-62.99999578,-9.59215000
-62.49999579,-9.59215000
-61.99999580,-9.70164800
-61.49999582,-9.91818300
-60.99999583,-10.02215000
-60.49999585,-10.00062000
-59.99999586,-9.99753900
-59.49999587,-10.00861000
-58.99999589,-9.95632300
-58.49999590,-9.84867000
-57.99999592,-9.79330700
