Time,Channel B
(ns),(mV)

-100.99999470,-9.58107800
-100.49999472,-9.60260800
-99.99999473,-9.66350800
-99.49999474,-9.77116100
-98.99999476,-9.82098900
-98.49999477,-9.79884200
-97.99999479,-9.85666800
-97.49999480,-9.99753900
-96.99999481,-9.89050200
-96.49999483,-9.54416800
-95.99999484,-9.43159500
-95.49999486,-9.55032000
-94.99999487,-9.71579600
-94.49999488,-9.92064400
-93.99999490,-10.02215000
-93.49999491,-10.00062000
-92.99999493,-9.99753900
-92.49999494,-10.00861000
-91.99999496,-9.95386200
-91.49999497,-9.83452200
-90.99999498,-9.83452200
-90.49999500,-9.95386200
-89.99999501,-10.00861000
-89.49999503,-9.99753900
-88.99999504,-9.99753900
-88.49999505,-10.00861000
-87.99999507,-9.95078800
-87.49999508,-9.82098900
-86.99999510,-9.87635300
-86.49999511,-10.11380000
-85.99999513,-10.17163000
-85.49999514,-10.05290000
-84.99999515,-9.94586600
-84.49999517,-9.85912800
-83.99999518,-9.75762700
-83.49999520,-9.66043300
-82.99999521,-9.60260800
-82.49999522,-9.58107800
-81.99999524,-9.74840100
-81.49999525,-10.10581000
-80.99999527,-10.10273000
-80.49999528,-9.73486600
-79.99999529,-9.61983200
-79.49999531,-9.74963100
-78.99999532,-9.86220500
-78.49999534,-9.95939900
-77.99999535,-10.01169000
-77.49999537,-10.01169000
-76.99999538,-9.95386200
-76.49999539,-9.83452200
-75.99999541,-9.83759800
-75.49999542,-9.96739700
-74.99999544,-9.96739700
-74.49999545,-9.83759800
-73.99999546,-9.84005800
-73.49999548,-9.98092900
-72.99999549,-9.92618100
-72.49999551,-9.67704200
-71.99999552,-9.67458200
-71.49999554,-9.91264700
-70.99999555,-10.02768000
-70.49999556,-10.02768000
-69.99999558,-9.91818300
-69.49999559,-9.70164800
-68.99999561,-9.60014700
-68.49999562,-9.63275100
-67.99999563,-9.58353800
-67.49999565,-9.46419700
-66.99999566,-9.45866100
-66.49999568,-9.55585600
-65.99999569,-9.72133400
-65.49999571,-9.94832700
-64.99999572,-9.94279000
-64.49999573,-9.69365100
-63.99999575,-9.63336600
-63.49999576,-9.75209100
-62.99999578,-9.86220500
-62.49999579,-9.95939900
-61.99999580,-10.01169000
-61.49999582,-10.01169000
-60.99999583,-9.95386200
-60.49999585,-9.83452200
-59.99999586,-9.83452200
-59.49999587,-9.95386200
-58.99999589,-10.00861000
-58.49999590,-9.99753900
-57.99999592,-10.00062000
