Time,Channel B
(ns),(mV)

-100.99999470,-9.97293300
-100.49999472,-9.86466500
-99.99999473,-9.75762700
-99.49999474,-9.66043300
-98.99999476,-9.60568300
-98.49999477,-9.59461100
-97.99999479,-9.70718500
-97.49999480,-9.94525100
-96.99999481,-9.94525100
-96.49999483,-9.70718500
-95.99999484,-9.59461100
-95.49999486,-9.60568300
-94.99999487,-9.66350800
-94.49999488,-9.77116100
-93.99999490,-9.82344900
-93.49999491,-9.81237700
-92.99999493,-9.80991600
-92.49999494,-9.80991600
-91.99999496,-9.80991600
-91.49999497,-9.80991600
-90.99999498,-9.80745600
-90.49999500,-9.79638200
-89.99999501,-9.84867000
-89.49999503,-9.95632300
-88.99999504,-10.01169000
-88.49999505,-10.01169000
-87.99999507,-9.95632300
-87.49999508,-9.84867000
-86.99999510,-9.79330700
-86.49999511,-9.79330700
-85.99999513,-9.84867000
-85.49999514,-9.95632300
-84.99999515,-10.01169000
-84.49999517,-10.01169000
-83.99999518,-9.95632300
-83.49999520,-9.84867000
-82.99999521,-9.79084600
-82.49999522,-9.77977300
-81.99999524,-9.88988600
-81.49999525,-10.11688000
-80.99999527,-10.17163000
-80.49999528,-10.05290000
-79.99999529,-9.94279000
-79.49999531,-9.84559500
-78.99999532,-9.79330700
-78.49999534,-9.79330700
-77.99999535,-9.84559500
-77.49999537,-9.94279000
-76.99999538,-10.05536000
-76.49999539,-10.18516000
-75.99999541,-10.07566000
-75.49999542,-9.72933000
-74.99999544,-9.61983200
-74.49999545,-9.74963100
-73.99999546,-9.85666800
-73.49999548,-9.93171700
-72.99999549,-10.09166000
-72.49999551,-10.31865000
-71.99999552,-10.31865000
-71.49999554,-10.09166000
-70.99999555,-9.92618100
-70.49999556,-9.82898600
-69.99999558,-9.83452200
-69.49999559,-9.95386200
-68.99999561,-10.01169000
-68.49999562,-10.01169000
-67.99999563,-9.95632300
-67.49999565,-9.84867000
-66.99999566,-9.79330700
-66.49999568,-9.79330700
-65.99999569,-9.85113100
-65.49999571,-9.97047100
-64.99999572,-9.97047100
-64.49999573,-9.85113100
-63.99999575,-9.79638200
-63.49999576,-9.80745600
-62.99999578,-9.80991600
-62.49999579,-9.80991600
-61.99999580,-9.80745600
-61.49999582,-9.79638200
-60.99999583,-9.84867000
-60.49999585,-9.95632300
-59.99999586,-10.01169000
-59.49999587,-10.01169000
-58.99999589,-9.95078800
-58.49999590,-9.82098900
-57.99999592,-9.87635300
