Time,Channel B
-57.49999593,-10.11688000
-56.99999595,-10.17163000
-56.49999596,-10.05290000
-55.99999597,-9.94279000
-55.49999599,-9.84559500
-54.99999600,-9.79884200
-54.49999602,-9.82098900
-53.99999603,-9.77116100
-53.49999604,-9.66350800
-52.99999606,-9.61122000
-52.49999607,-9.62229300
-51.99999609,-9.61921700
-51.49999610,-9.59768700
-50.99999612,-9.70164800
-50.49999613,-9.91818300
-49.99999614,-10.02768000
-49.49999616,-10.02768000
-48.99999617,-9.91264700
-48.49999619,-9.67458200
-47.99999620,-9.67704200
-47.49999621,-9.92618100
-46.99999623,-9.98400600
-46.49999624,-9.85420700
-45.99999626,-9.79330700
-45.49999627,-9.79330700
-44.99999628,-9.85420700
-44.49999630,-9.98400600
-43.99999631,-9.93417800
-43.49999633,-9.71825700
-42.99999634,-9.55032000
-42.49999636,-9.43159500
-41.99999637,-9.54170700
-41.49999638,-9.87696700
-40.99999640,-10.03629000
-40.49999641,-10.00308000
-39.99999643,-9.99261800
-39.49999644,-9.98154500
-38.99999645,-10.03629000
-38.49999647,-10.15563000
-37.99999648,-10.15563000
-37.49999650,-10.03629000
-36.99999651,-9.98708100
-36.49999653,-10.01968000
-35.99999654,-9.91264700
-35.49999655,-9.67458200
-34.99999657,-9.67150600
-34.49999658,-9.89849900
-33.99999660,-10.06644000
-33.49999661,-10.17470000
-32.99999662,-10.11688000
-32.49999664,-9.88988600
-31.99999665,-9.78284900
-31.49999667,-9.80437900
-30.99999668,-9.81237700
-30.49999669,-9.82344900
-29.99999671,-9.76562400
-29.49999672,-9.63582600
-28.99999674,-9.69672700
-28.49999675,-9.95632300
-27.99999677,-9.90403500
-27.49999678,-9.54724300
-26.99999679,-9.43466900
-26.49999681,-9.56446800
-25.99999682,-9.67396600
-25.49999684,-9.76070300
-24.99999685,-9.86220500
-24.49999686,-9.95939900
-23.99999688,-10.00861000
-23.49999689,-9.99753900
-22.99999691,-9.99507800
-22.49999692,-9.99507800
-21.99999694,-9.99507800
-21.49999695,-9.99507800
-20.99999696,-9.99753900
-20.49999698,-10.00861000
-19.99999699,-9.95939900
-19.49999701,-9.86220500
-18.99999702,-9.75209100
-18.49999703,-9.63336600
-17.99999705,-9.69119100
-17.49999706,-9.92864100
-16.99999708,-9.98400600
-16.49999709,-9.85420700
-15.99999710,-9.79638200
-15.49999712,-9.80745600
-14.99999713,-9.80991600
-14.49999715,-9.80991600
-13.99999716,-9.80745600
-13.49999718,-9.79638200
-12.99999719,-9.85113100
-12.49999720,-9.97047100
-11.99999722,-9.97047100
-11.49999723,-9.85113100
-10.99999725,-9.79084600
-10.49999726,-9.77977300
-9.99999727,-9.88988600
-9.49999729,-10.11688000
-8.99999730,-10.17163000
-8.49999732,-10.05290000
-7.99999733,-9.94279000
-7.49999735,-9.84559500
-6.99999736,-9.79330700
-6.49999737,-9.79330700
-5.99999739,-9.84867000
-5.49999740,-9.95632300
-4.99999742,-10.01722000
-4.49999743,-10.03875000
-3.99999744,-9.87389300
-3.49999746,-9.52817300
-2.99999747,-9.47280900
-2.49999749,-9.71087600
-1.99999750,-9.87573700
-1.49999752,-9.96186000
-0.99999753,-10.01169000
-0.49999754,-10.01169000
0.00000244,-9.95632300
0.50000243,-9.84867000
1.00000241,-9.79330700
1.50000240,-9.79330700
2.00000239,-9.85113100
2.50000237,-9.97047100
3.00000236,-9.97293300
3.50000234,-9.86466500
4.00000233,-9.75516700
4.50000232,-9.64689900
5.00000230,-9.64689900
5.50000229,-9.75516700
6.00000227,-9.86466500
6.50000226,-9.97293300
7.00000224,-9.97047100
7.50000223,-9.85113100
8.00000222,-9.79638200
8.50000220,-9.80745600
9.00000219,-9.80745600
9.50000217,-9.79638200
10.00000216,-9.85113100
10.50000215,-9.97047100
11.00000213,-9.97293300
11.50000212,-9.86466500
12.00000210,-9.75516700
12.50000209,-9.64689900
13.00000207,-9.64689900
13.50000206,-9.75516700
14.00000205,-9.86774200
14.50000203,-9.98646600
15.00000202,-9.93171700
15.50000200,-9.70472400
16.00000199,-9.59768700
16.50000198,-9.61921700
17.00000196,-9.61921700
17.50000195,-9.59768700
18.00000193,-9.69918700
18.50000192,-9.90403500
19.00000191,-10.06644000
19.50000189,-10.17470000
20.00000188,-10.11934000
20.50000186,-9.90342000
21.00000185,-9.73855800
21.50000183,-9.63029000
22.00000182,-9.69119100
22.50000181,-9.92864100
23.00000179,-9.98646600
23.50000178,-9.86774200
24.00000176,-9.75762700
24.50000175,-9.66043300
25.00000174,-9.60568300
25.50000172,-9.59461100
26.00000171,-9.70164800
26.50000169,-9.91818300
27.00000168,-10.02768000
27.50000166,-10.02768000
28.00000165,-9.91510800
28.50000164,-9.68811500
29.00000162,-9.63336600
29.50000161,-9.75209100
30.00000159,-9.87020200
30.50000158,-9.99999900
31.00000157,-9.89050200
31.50000155,-9.54416800
32.00000154,-9.43466900
32.50000152,-9.56446800
33.00000151,-9.67396600
33.50000150,-9.76070300
34.00000148,-9.85912800
34.50000147,-9.94586600
35.00000145,-10.05290000
35.50000144,-10.17163000
36.00000142,-10.11934000
36.50000141,-9.90342000
37.00000140,-9.73855800
37.50000138,-9.63029000
38.00000137,-9.69119100
38.50000135,-9.92864100
39.00000134,-9.98400600
39.50000133,-9.85420700
40.00000131,-9.79638200
40.50000130,-9.80745600
41.00000128,-9.80745600
41.50000127,-9.79638200
42.00000125,-9.84313500
42.50000124,-9.92925600
43.00000123,-10.09658000
43.50000121,-10.34572000
44.00000120,-10.23314000
44.50000118,-9.75701200
45.00000117,-9.64443900
45.50000116,-9.89357700
46.00000114,-10.06090000
46.50000113,-10.14702000
47.00000111,-10.19685000
47.50000110,-10.19685000
48.00000108,-10.14456000
48.50000107,-10.04737000
49.00000106,-9.94033000
49.50000104,-9.83206100
50.00000103,-9.83452200
50.50000101,-9.95386200
51.00000100,-10.01169000
51.50000099,-10.01169000
52.00000097,-9.95386200
52.50000096,-9.83452200
53.00000094,-9.83206100
53.50000093,-9.94033000
54.00000092,-10.04983000
54.50000090,-10.15810000
55.00000089,-10.15563000
55.50000087,-10.03629000
56.00000086,-9.98154500
56.50000084,-9.99261800
57.00000083,-9.99261800
57.50000082,-9.98154500
58.00000080,-10.03383000
58.50000079,-10.14149000
59.00000077,-10.19685000
59.50000076,-10.19685000
60.00000075,-10.14456000
60.50000073,-10.04737000
61.00000072,-9.94033000
61.50000070,-9.83206100
62.00000069,-9.84005800
62.50000067,-9.98092900
63.00000066,-9.92864100
63.50000065,-9.69119100
64.00000063,-9.63890200
64.50000062,-9.77977300
65.00000060,-9.78223300
65.50000059,-9.65243500
66.00000058,-9.64689900
66.50000056,-9.75516700
67.00000055,-9.86220500
67.50000053,-9.95939900
68.00000052,-10.01169000
68.50000051,-10.01169000
69.00000049,-9.95632300
69.50000048,-9.84867000
70.00000046,-9.79638200
70.50000045,-9.80745600
71.00000043,-9.80745600
71.50000042,-9.79638200
72.00000041,-9.85113100
72.50000039,-9.97047100
73.00000038,-9.96739700
73.50000036,-9.83759800
74.00000035,-9.83452200
74.50000034,-9.95386200
75.00000032,-10.01169000
75.50000031,-10.01169000
76.00000029,-9.95632300
76.50000028,-9.84867000
77.00000026,-9.79330700
77.50000025,-9.79330700
78.00000024,-9.84867000
78.50000022,-9.95632300
79.00000021,-10.01169000
79.50000019,-10.01169000
80.00000018,-9.95939900
80.50000017,-9.86220500
81.00000015,-9.75516700
81.50000014,-9.64689900
82.00000012,-9.64936000
82.50000011,-9.76870100
83.00000010,-9.82652600
83.50000008,-9.82652600
84.00000007,-9.76870100
84.50000005,-9.64936000
85.00000004,-9.64689900
85.50000002,-9.75516700
86.00000001,-9.86220500
86.50000000,-9.95939900
86.99999998,-10.00861000
87.49999997,-9.99753900
87.99999995,-9.99753900
88.49999994,-10.00861000
88.99999993,-9.95078800
89.49999991,-9.82098900
89.99999990,-9.87635300
90.49999988,-10.11380000
90.99999987,-10.17470000
91.49999985,-10.06644000
91.99999984,-9.90157400
92.49999983,-9.68565500
92.99999981,-9.63029000
93.49999980,-9.73855800
93.99999978,-9.90342000
94.49999977,-10.11934000
94.99999976,-10.16917000
95.49999974,-10.03937000
95.99999973,-9.98400600
96.49999971,-10.00615000
96.99999970,-9.95632300
97.49999969,-9.84867000
97.99999967,-9.79330700
98.49999966,-9.79330700
98.99999964,-9.85113100
99.49999963,-9.97047100
99.99999961,-9.97047100
100.49999960,-9.85113100
100.99999959,-9.79638200
101.49999957,-9.80745600
101.99999956,-9.80745600
102.49999954,-9.79638200
102.99999953,-9.85113100
103.49999952,-9.97047100
103.99999950,-9.96493600
104.49999949,-9.82406500
104.99999947,-9.87635300
105.49999946,-10.11380000
105.99999944,-10.17163000
106.49999943,-10.05290000
106.99999942,-9.94586600
107.49999940,-9.85912800
107.99999939,-9.75516700
108.49999937,-9.64689900
108.99999936,-9.64382400
109.49999935,-9.74101800
109.99999933,-9.90342000
110.49999932,-10.11934000
110.99999930,-10.16917000
111.49999929,-10.03937000
111.99999927,-9.98400600
112.49999926,-10.00615000
112.99999925,-9.95632300
113.49999923,-9.84867000
113.99999922,-9.79084600
114.49999920,-9.77977300
114.99999919,-9.89234600
115.49999918,-10.13041000
115.99999916,-10.13041000
116.49999915,-9.89234600
116.99999913,-9.78284900
117.49999912,-9.80437900
117.99999911,-9.80991600
118.49999909,-9.80991600
118.99999908,-9.80745600
119.49999906,-9.79638200
119.99999905,-9.85113100
120.49999903,-9.97047100
120.99999902,-9.97047100
121.49999901,-9.85113100
121.99999899,-9.79638200
122.49999898,-9.80745600
122.99999896,-9.80991600
123.49999895,-9.80991600
123.99999894,-9.80991600
124.49999892,-9.80991600
124.99999891,-9.80745600
125.49999889,-9.79638200
125.99999888,-9.85113100
126.49999886,-9.97047100
126.99999885,-9.97047100
127.49999884,-9.85113100
127.99999882,-9.79884200
128.49999881,-9.82098900
128.99999879,-9.77116100
129.49999878,-9.66350800
129.99999877,-9.60014700
130.49999875,-9.56754400
130.99999874,-9.78469400
131.49999872,-10.23868000
131.99999871,-10.34572000
132.49999870,-10.09658000
132.99999868,-9.92618100
133.49999867,-9.82898600
133.99999865,-9.83759800
134.49999864,-9.96739700
134.99999862,-9.97293300
135.49999861,-9.86466500
135.99999860,-9.75209100
136.49999858,-9.63336600
136.99999857,-9.68811500
137.49999855,-9.91510800
137.99999854,-10.02215000
138.49999853,-10.00062000
138.99999851,-10.00062000
139.49999850,-10.02215000
139.99999848,-9.91510800
140.49999847,-9.68811500
140.99999845,-9.63336600
141.49999844,-9.75209100
141.99999843,-9.86774200
142.49999841,-9.98646600
142.99999840,-9.93171700
143.49999838,-9.70472400
143.99999837,-9.59461100
144.49999836,-9.60568300
144.99999834,-9.66043300
145.49999833,-9.75762700
145.99999831,-9.86220500
146.49999830,-9.95939900
146.99999829,-10.01169000
147.49999827,-10.01169000
147.99999826,-9.95939900
148.49999824,-9.86220500
148.99999823,-9.75516700
149.49999821,-9.64689900
149.99999820,-9.64936000
150.49999819,-9.76870100
150.99999817,-9.82344900
151.49999816,-9.81237700
151.99999814,-9.80991600
152.49999813,-9.80991600
152.99999812,-9.80745600
153.49999810,-9.79638200
153.99999809,-9.84867000
154.49999807,-9.95632300
154.99999806,-10.00861000
155.49999804,-9.99753900
155.99999803,-9.99507800
156.49999802,-9.99507800
156.99999800,-9.99507800
157.49999799,-9.99507800
157.99999797,-10.00062000
158.49999796,-10.02215000
158.99999795,-9.91818300
159.49999793,-9.70164800
159.99999792,-9.59461100
160.49999790,-9.60568300
160.99999789,-9.66043300
161.49999787,-9.75762700
161.99999786,-9.85912800
162.49999785,-9.94586600
162.99999783,-10.05290000
163.49999782,-10.17163000
163.99999780,-10.11934000
164.49999779,-9.90342000
164.99999778,-9.73855800
165.49999776,-9.63029000
165.99999775,-9.69119100
166.49999773,-9.92864100
166.99999772,-9.98646600
167.49999771,-9.86774200
167.99999769,-9.75209100
168.49999768,-9.63336600
168.99999766,-9.68811500
169.49999765,-9.91510800
169.99999763,-10.02215000
170.49999762,-10.00062000
170.99999761,-9.99507800
171.49999759,-9.99507800
171.99999758,-9.99753900
172.49999756,-10.00861000
172.99999755,-9.95632300
173.49999754,-9.84867000
173.99999752,-9.79884200
174.49999751,-9.82098900
174.99999749,-9.77116100
175.49999748,-9.66350800
175.99999746,-9.60568300
176.49999745,-9.59461100
176.99999744,-9.70164800
177.49999742,-9.91818300
177.99999741,-10.02215000
178.49999739,-10.00062000
178.99999738,-9.99753900
179.49999737,-10.00861000
179.99999735,-9.95632300
180.49999734,-9.84867000
180.99999732,-9.79330700
181.49999731,-9.79330700
181.99999730,-9.84867000
182.49999728,-9.95632300
182.99999727,-10.01415000
183.49999725,-10.02522000
183.99999724,-9.91264700
184.49999722,-9.67458200
184.99999721,-9.67458200
185.49999720,-9.91264700
185.99999718,-10.02215000
186.49999717,-10.00062000
186.99999715,-10.00062000
187.49999714,-10.02215000
187.99999713,-9.91510800
188.49999711,-9.68811500
188.99999710,-9.63029000
189.49999708,-9.73855800
189.99999707,-9.90342000
190.49999705,-10.11934000
190.99999704,-10.16917000
191.49999703,-10.03937000
191.99999701,-9.98954200
192.49999700,-10.03322000
192.99999698,-9.87143200
193.49999697,-9.51402500
193.99999696,-9.51402500
194.49999694,-9.87143200
194.99999693,-10.04183000
195.49999691,-10.03076000
195.99999690,-9.91510800
196.49999689,-9.68811500
196.99999687,-9.63336600
197.49999686,-9.75209100
197.99999684,-9.86220500
198.49999683,-9.95939900
198.99999681,-10.01169000
199.49999680,-10.01169000
199.99999679,-9.95632300
200.49999677,-9.84867000
200.99999676,-9.79330700
201.49999674,-9.79330700
201.99999673,-9.84867000
202.49999672,-9.95632300
202.99999670,-10.01415000
203.49999669,-10.02522000
203.99999667,-9.91510800
204.49999666,-9.68811500
204.99999664,-9.63336600
205.49999663,-9.75209100
205.99999662,-9.86220500
206.49999660,-9.95939900
206.99999659,-10.00861000
207.49999657,-9.99753900
207.99999656,-9.99753900
208.49999655,-10.00861000
208.99999653,-9.95386200
209.49999652,-9.83452200
209.99999650,-9.83452200
210.49999649,-9.95386200
210.99999648,-10.01722000
211.49999646,-10.03875000
211.99999645,-9.87389300
212.49999643,-9.52817300
212.99999642,-9.47588500
213.49999640,-9.72440900
213.99999639,-9.83452200
214.49999638,-9.80191900
214.99999636,-9.85113100
215.49999635,-9.97047100
215.99999633,-9.96739700
216.49999632,-9.83759800
216.99999631,-9.83452200
217.49999629,-9.95386200
217.99999628,-10.00861000
218.49999626,-9.99753900
218.99999625,-9.99753900
219.49999623,-10.00861000
219.99999622,-9.95632300
220.49999621,-9.84867000
220.99999619,-9.79084600
221.49999618,-9.77977300
221.99999616,-9.88988600
222.49999615,-10.11688000
222.99999614,-10.16917000
223.49999612,-10.03937000
223.99999611,-9.98708100
224.49999609,-10.01968000
224.99999608,-9.91818300
225.49999606,-9.70164800
225.99999605,-9.59461100
226.49999604,-9.60568300
226.99999602,-9.66596900
227.49999601,-9.78531000
227.99999599,-9.78223300
228.49999598,-9.65243500
228.99999597,-9.64689900
229.49999595,-9.75516700
229.99999594,-9.86220500
230.49999592,-9.95939900
230.99999591,-10.01169000
231.49999590,-10.01169000
231.99999588,-9.95386200
232.49999587,-9.83452200
232.99999585,-9.83452200
233.49999584,-9.95386200
233.99999582,-10.00615000
234.49999581,-9.98400600
234.99999580,-10.04183000
235.49999578,-10.18270000
235.99999577,-10.07566000
236.49999575,-9.72933000
236.99999574,-9.61983200
237.49999573,-9.74963100
237.99999571,-9.86466500
238.49999570,-9.97293300
238.99999568,-9.96739700
239.49999567,-9.83759800
239.99999565,-9.84005800
240.49999564,-9.98092900
240.99999563,-9.93171700
241.49999561,-9.70472400
241.99999560,-9.59215000
242.49999558,-9.59215000
242.99999557,-9.70718500
243.49999556,-9.94525100
243.99999554,-9.94279000
244.49999553,-9.69365100
244.99999551,-9.63336600
245.49999550,-9.75209100
245.99999549,-9.85912800
246.49999547,-9.94586600
246.99999546,-10.04983000
247.49999544,-10.15810000
247.99999543,-10.15810000
248.49999541,-10.04983000
248.99999540,-9.94033000
249.49999539,-9.83206100
249.99999537,-9.83452200
250.49999536,-9.95386200
250.99999534,-10.01415000
251.49999533,-10.02522000
251.99999532,-9.91510800
252.49999530,-9.68811500
252.99999529,-9.63029000
253.49999527,-9.73855800
253.99999526,-9.90895600
254.49999524,-10.14702000
254.99999523,-10.09166000
255.49999522,-9.74594000
255.99999520,-9.58107800
256.49999519,-9.60260800
256.99999517,-9.66596900
257.49999516,-9.78531000
257.99999515,-9.77669800
258.49999513,-9.62536900
258.99999512,-9.73240600
259.49999510,-10.08920000
259.99999509,-10.14948000
260.49999508,-9.92249000
260.99999506,-9.69980200
261.49999505,-9.48388300
261.99999503,-9.48634300
262.49999502,-9.71333600
262.99999500,-9.87573700
263.49999499,-9.96186000
263.99999498,-10.00861000
264.49999496,-9.99753900
264.99999495,-9.99507800
265.49999493,-9.99507800
265.99999492,-9.99261800
266.49999491,-9.98154500
266.99999489,-10.03629000
267.49999488,-10.15563000
267.99999486,-10.15810000
268.49999485,-10.04983000
268.99999483,-9.93725300
269.49999482,-9.81852800
269.99999481,-9.87635300
270.49999479,-10.11380000
270.99999478,-10.16917000
271.49999476,-10.03937000
271.99999475,-9.98154500
272.49999474,-9.99261800
272.99999472,-9.99753900
273.49999471,-10.00861000
273.99999469,-9.95386200
274.49999468,-9.83452200
274.99999466,-9.84005800
275.49999465,-9.98092900
275.99999464,-9.92864100
276.49999462,-9.69119100
276.99999461,-9.63336600
277.49999459,-9.75209100
277.99999458,-9.86466500
278.49999457,-9.97293300
278.99999455,-9.96739700
279.49999454,-9.83759800
279.99999452,-9.83452200
280.49999451,-9.95386200
280.99999450,-10.00861000
281.49999448,-9.99753900
281.99999447,-9.99753900
282.49999445,-10.00861000
282.99999444,-9.95939900
283.49999442,-9.86220500
283.99999441,-9.75209100
284.49999440,-9.63336600
284.99999438,-9.68811500
285.49999437,-9.91510800
285.99999435,-10.02215000
286.49999434,-10.00062000
286.99999433,-10.00062000
287.49999431,-10.02215000
287.99999430,-9.91510800
288.49999428,-9.68811500
288.99999427,-9.63582600
289.49999425,-9.76562400
289.99999424,-9.82344900
290.49999423,-9.81237700
290.99999421,-9.80991600
291.49999420,-9.80991600
291.99999418,-9.80991600
292.49999417,-9.80991600
292.99999416,-9.80991600
293.49999414,-9.80991600
293.99999413,-9.80745600
294.49999411,-9.79638200
294.99999410,-9.84867000
295.49999409,-9.95632300
295.99999407,-10.00861000
296.49999406,-9.99753900
296.99999404,-9.99261800
297.49999403,-9.98154500
297.99999401,-10.03629000
298.49999400,-10.15563000
298.99999399,-10.15810000
299.49999397,-10.04983000
299.99999396,-9.94279000
300.49999394,-9.84559500
300.99999393,-9.79330700
301.49999392,-9.79330700
301.99999390,-9.85420700
302.49999389,-9.98400600
302.99999387,-9.92864100
303.49999386,-9.69119100
303.99999384,-9.64136300
304.49999383,-9.79330700
304.99999382,-9.74347900
305.49999380,-9.50602800
305.99999379,-9.44512700
306.49999377,-9.55339500
306.99999376,-9.72133400
307.49999375,-9.94832700
307.99999373,-9.94279000
308.49999372,-9.69365100
308.99999370,-9.63336600
309.49999369,-9.75209100
309.99999368,-9.86220500
310.49999366,-9.95939900
310.99999365,-10.01169000
311.49999363,-10.01169000
311.99999362,-9.95632300
312.49999360,-9.84867000
312.99999359,-9.79084600
313.49999358,-9.77977300
313.99999356,-9.88988600
314.49999355,-10.11688000
314.99999353,-10.16917000
315.49999352,-10.03937000
315.99999351,-9.98400600
316.49999349,-10.00615000
316.99999348,-9.95386200
317.49999346,-9.83452200
317.99999345,-9.84005800
318.49999343,-9.98092900
318.99999342,-9.93171700
319.49999341,-9.70472400
319.99999339,-9.60014700
320.49999338,-9.63275100
320.99999336,-9.58353800
321.49999335,-9.46419700
321.99999334,-9.45620000
322.49999332,-9.54232200
322.99999331,-9.75947300
323.49999329,-10.09473000
323.99999328,-10.14395000
324.49999327,-9.89542300
324.99999325,-9.77977300
325.49999324,-9.79084600
325.99999322,-9.84867000
326.49999321,-9.95632300
326.99999319,-10.00861000
327.49999318,-9.99753900
327.99999317,-9.99507800
328.49999315,-9.99507800
328.99999314,-10.00062000
329.49999312,-10.02215000
329.99999311,-9.91264700
330.49999310,-9.67458200
330.99999308,-9.68011800
331.49999307,-9.93971300
331.99999305,-9.94279000
332.49999304,-9.69365100
332.99999302,-9.63336600
333.49999301,-9.75209100
333.99999300,-9.86220500
334.49999298,-9.95939900
334.99999297,-10.01169000
335.49999295,-10.01169000
335.99999294,-9.96186000
336.49999293,-9.87573700
336.99999291,-9.71087600
337.49999290,-9.47280900
337.99999288,-9.52509800
338.49999287,-9.86035800
338.99999285,-10.08305000
339.49999284,-10.19070000
339.99999283,-10.07259000
340.49999281,-9.71579600
340.99999280,-9.66104800
341.49999278,-9.90957200
341.99999277,-10.02768000
342.49999276,-10.02768000
342.99999274,-9.91510800
343.49999273,-9.68811500
343.99999271,-9.63890200
344.49999270,-9.77977300
344.99999269,-9.78531000
345.49999267,-9.66596900
345.99999266,-9.60814500
346.49999264,-9.60814500
346.99999263,-9.66350800
347.49999261,-9.77116100
347.99999260,-9.82098900
348.49999259,-9.79884200
348.99999257,-9.84867000
349.49999256,-9.95632300
349.99999254,-10.00861000
350.49999253,-9.99753900
350.99999252,-9.99753900
351.49999250,-10.00861000
351.99999249,-9.95939900
352.49999247,-9.86220500
352.99999246,-9.75209100
353.49999244,-9.63336600
353.99999243,-9.68565500
354.49999242,-9.90157400
354.99999240,-10.06644000
355.49999239,-10.17470000
355.99999237,-10.11688000
356.49999236,-9.88988600
356.99999235,-9.77977300
357.49999233,-9.79084600
357.99999232,-9.84867000
358.49999230,-9.95632300
358.99999229,-10.01169000
359.49999228,-10.01169000
359.99999226,-9.95632300
360.49999225,-9.84867000
360.99999223,-9.79330700
361.49999222,-9.79330700
361.99999220,-9.84559500
362.49999219,-9.94279000
362.99999218,-10.05290000
363.49999216,-10.17163000
363.99999215,-10.11688000
364.49999213,-9.88988600
364.99999212,-9.77977300
365.49999211,-9.79084600
365.99999209,-9.84867000
366.49999208,-9.95632300
366.99999206,-10.01415000
367.49999205,-10.02522000
367.99999203,-9.91818300
368.49999202,-9.70164800
368.99999201,-9.59215000
369.49999199,-9.59215000
369.99999198,-9.69918700
370.49999196,-9.90403500
370.99999195,-10.06951000
371.49999194,-10.18824000
371.99999192,-10.08120000
372.49999191,-9.75701200
372.99999189,-9.53986200
373.49999188,-9.44266700
373.99999187,-9.50049200
374.49999185,-9.71641300
374.99999184,-9.87573700
375.49999182,-9.96186000
375.99999181,-10.00861000
376.49999179,-9.99753900
376.99999178,-9.99507800
377.49999177,-9.99507800
377.99999175,-9.99753900
378.49999174,-10.00861000
378.99999172,-9.95632300
379.49999171,-9.84867000
379.99999170,-9.79330700
380.49999168,-9.79330700
380.99999167,-9.84867000
381.49999165,-9.95632300
381.99999164,-10.01415000
382.49999162,-10.02522000
382.99999161,-9.91818300
383.49999160,-9.70164800
383.99999158,-9.59461100
384.49999157,-9.60568300
384.99999155,-9.66350800
385.49999154,-9.77116100
385.99999153,-9.82098900
386.49999151,-9.79884200
386.99999150,-9.85113100
387.49999148,-9.97047100
387.99999147,-9.97293300
388.49999145,-9.86466500
388.99999144,-9.75209100
389.49999143,-9.63336600
389.99999141,-9.69119100
390.49999140,-9.92864100
390.99999138,-9.98646600
391.49999137,-9.86774200
391.99999136,-9.75209100
392.49999134,-9.63336600
392.99999133,-9.68811500
393.49999131,-9.91510800
393.99999130,-10.02215000
394.49999129,-10.00062000
394.99999127,-10.00062000
395.49999126,-10.02215000
395.99999124,-9.91510800
396.49999123,-9.68811500
396.99999121,-9.63029000
397.49999120,-9.73855800
397.99999119,-9.90342000
398.49999117,-10.11934000
398.99999116,-10.17163000
399.49999114,-10.05290000
399.99999113,-9.94279000
400.49999112,-9.84559500
400.99999110,-9.79884200
401.49999109,-9.82098900
401.99999107,-9.76562400
402.49999106,-9.63582600
402.99999104,-9.69365100
403.49999103,-9.94279000
403.99999102,-9.94279000
404.49999100,-9.69365100
404.99999099,-9.63336600
405.49999097,-9.75209100
405.99999096,-9.86220500
406.49999095,-9.95939900
406.99999093,-10.01169000
407.49999092,-10.01169000
407.99999090,-9.95632300
408.49999089,-9.84867000
408.99999088,-9.79330700
409.49999086,-9.79330700
409.99999085,-9.84867000
410.49999083,-9.95632300
410.99999082,-10.01169000
411.49999080,-10.01169000
411.99999079,-9.95632300
412.49999078,-9.84867000
412.99999076,-9.79330700
413.49999075,-9.79330700
413.99999073,-9.84867000
414.49999072,-9.95632300
414.99999071,-10.01169000
415.49999069,-10.01169000
415.99999068,-9.95632300
416.49999066,-9.84867000
416.99999065,-9.79638200
417.49999063,-9.80745600
417.99999062,-9.80991600
418.49999061,-9.80991600
418.99999059,-9.81237700
419.49999058,-9.82344900
419.99999056,-9.77116100
420.49999055,-9.66350800
420.99999054,-9.60568300
421.49999052,-9.59461100
421.99999051,-9.70164800
422.49999049,-9.91818300
422.99999048,-10.02215000
423.49999047,-10.00062000
423.99999045,-9.99507800
424.49999044,-9.99507800
424.99999042,-9.99507800
425.49999041,-9.99507800
425.99999039,-9.99507800
426.49999038,-9.99507800
426.99999037,-9.99753900
427.49999035,-10.00861000
427.99999034,-9.95632300
