Time,Channel B
-57.49999593,-10.01169000
-56.99999595,-9.95632300
-56.49999596,-9.84867000
-55.99999597,-9.79330700
-55.49999599,-9.79330700
-54.99999600,-9.84867000
-54.49999602,-9.95632300
-53.99999603,-10.01415000
-53.49999604,-10.02522000
-52.99999606,-9.91510800
-52.49999607,-9.68811500
-51.99999609,-9.63582600
-51.49999610,-9.76562400
-50.99999612,-9.82098900
-50.49999613,-9.79884200
-49.99999614,-9.85420700
-49.49999616,-9.98400600
-48.99999617,-9.92864100
-48.49999619,-9.69119100
-47.99999620,-9.63336600
-47.49999621,-9.75209100
-46.99999623,-9.86220500
-46.49999624,-9.95939900
-45.99999626,-10.01169000
-45.49999627,-10.01169000
-44.99999628,-9.95386200
-44.49999630,-9.83452200
-43.99999631,-9.83452200
-43.49999633,-9.95386200
-42.99999634,-10.01415000
-42.49999636,-10.02522000
-41.99999637,-9.91264700
-41.49999638,-9.67458200
-40.99999640,-9.67458200
-40.49999641,-9.91264700
-39.99999643,-10.01968000
-39.49999644,-9.98708100
-38.99999645,-10.03629000
-38.49999647,-10.15563000
-37.99999648,-10.15810000
-37.49999650,-10.04983000
-36.99999651,-9.94279000
-36.49999653,-9.84559500
-35.99999654,-9.79330700
-35.49999655,-9.79330700
-34.99999657,-9.84867000
-34.49999658,-9.95632300
-33.99999660,-10.00861000
-33.49999661,-9.99753900
-32.99999662,-9.99261800
-32.49999664,-9.98154500
-31.99999665,-10.03383000
-31.49999667,-10.14149000
-30.99999668,-10.19685000
-30.49999669,-10.19685000
-29.99999671,-10.14456000
-29.49999672,-10.04737000
-28.99999674,-9.94279000
-28.49999675,-9.84559500
-27.99999677,-9.79084600
-27.49999678,-9.77977300
-26.99999679,-9.89234600
-26.49999681,-10.13041000
-25.99999682,-10.13041000
-25.49999684,-9.89234600
-24.99999685,-9.78284900
-24.49999686,-9.80437900
-23.99999688,-9.80745600
-23.49999689,-9.79638200
-22.99999691,-9.84867000
-22.49999692,-9.95632300
-21.99999694,-10.01415000
-21.49999695,-10.02522000
-20.99999696,-9.91510800
-20.49999698,-9.68811500
-19.99999699,-9.63582600
-19.49999701,-9.76562400
-18.99999702,-9.82098900
-18.49999703,-9.79884200
-17.99999705,-9.85113100
-17.49999706,-9.97047100
-16.99999708,-9.97047100
-16.49999709,-9.85113100
-15.99999710,-9.79638200
-15.49999712,-9.80745600
-14.99999713,-9.80991600
-14.49999715,-9.80991600
-13.99999716,-9.80745600
-13.49999718,-9.79638200
-12.99999719,-9.84867000
-12.49999720,-9.95632300
-11.99999722,-10.00615000
-11.49999723,-9.98400600
-10.99999725,-10.03629000
-10.49999726,-10.15563000
-9.99999727,-10.15810000
-9.49999729,-10.04983000
-8.99999730,-9.94279000
-8.49999732,-9.84559500
-7.99999733,-9.79330700
-7.49999735,-9.79330700
-6.99999736,-9.84867000
-6.49999737,-9.95632300
-5.99999739,-10.00861000
-5.49999740,-9.99753900
-4.99999742,-9.99753900
-4.49999743,-10.00861000
-3.99999744,-9.95386200
-3.49999746,-9.83452200
-2.99999747,-9.83759800
-2.49999749,-9.96739700
-1.99999750,-9.97047100
-1.49999752,-9.85113100
-0.99999753,-9.79638200
-0.49999754,-9.80745600
0.00000244,-9.80745600
0.50000243,-9.79638200
1.00000241,-9.84559500
1.50000240,-9.94279000
2.00000239,-10.04983000
2.50000237,-10.15810000
3.00000236,-10.15563000
3.50000234,-10.03629000
4.00000233,-9.98154500
4.50000232,-9.99261800
5.00000230,-9.99261800
5.50000229,-9.98154500
6.00000227,-10.03937000
6.50000226,-10.16917000
7.00000224,-10.11688000
7.50000223,-9.88988600
8.00000222,-9.78531000
8.50000220,-9.81791200
9.00000219,-9.76870100
9.50000217,-9.64936000
10.00000216,-9.64689900
10.50000215,-9.75516700
11.00000213,-9.86466500
11.50000212,-9.97293300
12.00000210,-9.97047100
12.50000209,-9.85113100
13.00000207,-9.79638200
13.50000206,-9.80745600
14.00000205,-9.81237700
14.50000203,-9.82344900
15.00000202,-9.76870100
15.50000200,-9.64936000
16.00000199,-9.64689900
16.50000198,-9.75516700
17.00000196,-9.86220500
17.50000195,-9.95939900
18.00000193,-10.01415000
18.50000192,-10.02522000
19.00000191,-9.91818300
19.50000189,-9.70164800
20.00000188,-9.59215000
20.50000186,-9.59215000
21.00000185,-9.70164800
21.50000183,-9.91818300
22.00000182,-10.02522000
22.50000181,-10.01415000
23.00000179,-9.95632300
23.50000178,-9.84867000
24.00000176,-9.79330700
24.50000175,-9.79330700
25.00000174,-9.84867000
25.50000172,-9.95632300
26.00000171,-10.01415000
26.50000169,-10.02522000
27.00000168,-9.91818300
27.50000166,-9.70164800
28.00000165,-9.59215000
28.50000164,-9.59215000
29.00000162,-9.70164800
29.50000161,-9.91818300
30.00000159,-10.02522000
30.50000158,-10.01415000
31.00000157,-9.95632300
31.50000155,-9.84867000
32.00000154,-9.79330700
32.50000152,-9.79330700
33.00000151,-9.84559500
33.50000150,-9.94279000
34.00000148,-10.05536000
34.50000147,-10.18516000
35.00000145,-10.07566000
35.50000144,-9.72933000
36.00000142,-9.61675600
36.50000141,-9.73548200
37.00000140,-9.90895600
37.50000138,-10.14702000
38.00000137,-10.08920000
38.50000135,-9.73240600
39.00000134,-9.62536900
39.50000133,-9.77669800
40.00000131,-9.77977300
40.50000130,-9.63890200
41.00000128,-9.69119100
41.50000127,-9.92864100
42.00000125,-9.98400600
42.50000124,-9.85420700
43.00000123,-9.79638200
43.50000121,-9.80745600
44.00000120,-9.80991600
44.50000118,-9.80991600
45.00000117,-9.80745600
45.50000116,-9.79638200
46.00000114,-9.85420700
46.50000113,-9.98400600
47.00000111,-9.92864100
47.50000110,-9.69119100
48.00000108,-9.63582600
48.50000107,-9.76562400
49.00000106,-9.82098900
49.50000104,-9.79884200
50.00000103,-9.85420700
50.50000101,-9.98400600
51.00000100,-9.92864100
51.50000099,-9.69119100
52.00000097,-9.63029000
52.50000096,-9.73855800
53.00000094,-9.90096000
53.50000093,-10.10581000
54.00000092,-10.21038000
54.50000090,-10.19931000
55.00000089,-10.14702000
55.50000087,-10.06090000
56.00000086,-9.90711100
56.50000084,-9.71272100
57.00000083,-9.55339500
57.50000082,-9.44512700
58.00000080,-9.50602800
58.50000079,-9.74347900
59.00000077,-9.79884200
59.50000076,-9.66904400
60.00000075,-9.60260800
60.50000073,-9.58107800
61.00000072,-9.74040300
61.50000070,-10.06459000
62.00000069,-10.22392000
62.50000067,-10.20239000
63.00000066,-10.14149000
63.50000065,-10.03383000
64.00000063,-9.97846900
64.50000062,-9.97846900
65.00000060,-10.03629000
65.50000059,-10.15563000
66.00000058,-10.16117000
66.50000056,-10.06398000
67.00000055,-9.90157400
67.50000053,-9.68565500
68.00000052,-9.63029000
68.50000051,-9.73855800
69.00000049,-9.90649500
69.50000048,-10.13349000
70.00000046,-10.13349000
70.50000045,-9.90649500
71.00000043,-9.74101800
71.50000042,-9.64382400
72.00000041,-9.64936000
72.50000039,-9.76870100
73.00000038,-9.82098900
73.50000036,-9.79884200
74.00000035,-9.85113100
74.50000034,-9.97047100
75.00000032,-9.97600800
75.50000031,-9.87881400
76.00000029,-9.71087600
76.50000028,-9.47280900
77.00000026,-9.53063400
77.50000025,-9.88742500
78.00000024,-9.99999900
78.50000022,-9.87020200
79.00000021,-9.75516700
79.50000019,-9.64689900
80.00000018,-9.64936000
80.50000017,-9.76870100
81.00000015,-9.82098900
81.50000014,-9.79884200
82.00000012,-9.85420700
82.50000011,-9.98400600
83.00000010,-9.93171700
83.50000008,-9.70472400
84.00000007,-9.58907400
84.50000005,-9.57800100
85.00000004,-9.74286400
85.50000002,-10.07812000
86.00000001,-10.18516000
86.50000000,-10.05536000
86.99999998,-9.94279000
87.49999997,-9.84559500
87.99999995,-9.79330700
88.49999994,-9.79330700
88.99999993,-9.84867000
89.49999991,-9.95632300
89.99999990,-10.01415000
90.49999988,-10.02522000
90.99999987,-9.92064400
91.49999985,-9.71579600
91.99999984,-9.55032000
92.49999983,-9.43159500
92.99999981,-9.54724300
93.49999980,-9.90403500
93.99999978,-9.95878400
94.49999977,-9.71026000
94.99999976,-9.59461100
95.49999974,-9.60568300
95.99999973,-9.65797200
96.49999971,-9.74409400
96.99999970,-9.90342000
97.49999969,-10.11934000
97.99999967,-10.17470000
98.49999966,-10.06644000
98.99999964,-9.90403500
99.49999963,-9.69918700
99.99999961,-9.58907400
100.49999960,-9.57800100
100.99999959,-9.74594000
101.49999957,-10.09166000
101.99999956,-10.14395000
102.49999954,-9.89542300
102.99999953,-9.78284900
103.49999952,-9.80437900
103.99999950,-9.80991600
104.49999949,-9.80991600
104.99999947,-9.80191900
105.49999946,-9.76870100
105.99999944,-9.93110200
106.49999943,-10.27682000
106.99999942,-10.33464000
107.49999940,-10.10765000
107.99999939,-9.89050200
108.49999937,-9.69611200
108.99999936,-9.59768700
109.49999935,-9.61921700
109.99999933,-9.62229300
110.49999932,-9.61122000
110.99999930,-9.66350800
111.49999929,-9.77116100
111.99999927,-9.82098900
112.49999926,-9.79884200
112.99999925,-9.84867000
113.49999923,-9.95632300
113.99999922,-10.01169000
114.49999920,-10.01169000
114.99999919,-9.95939900
115.49999918,-9.86220500
115.99999916,-9.74963100
116.49999915,-9.61983200
116.99999913,-9.72933000
117.49999912,-10.07566000
117.99999911,-10.18824000
118.49999909,-10.06951000
118.99999908,-9.89849900
119.49999906,-9.67150600
119.99999905,-9.67458200
120.49999903,-9.91264700
120.99999902,-10.02215000
121.49999901,-10.00062000
121.99999899,-9.99753900
122.49999898,-10.00861000
122.99999896,-9.95386200
123.49999895,-9.83452200
123.99999894,-9.83759800
124.49999892,-9.96739700
124.99999891,-9.97047100
125.49999889,-9.85113100
125.99999888,-9.79884200
126.49999886,-9.82098900
126.99999885,-9.76870100
127.49999884,-9.64936000
127.99999882,-9.64689900
128.49999881,-9.75516700
128.99999879,-9.85912800
129.49999878,-9.94586600
129.99999877,-10.04983000
130.49999875,-10.15810000
130.99999874,-10.15563000
131.49999872,-10.03629000
131.99999871,-9.98154500
132.49999870,-9.99261800
132.99999868,-10.00062000
133.49999867,-10.02215000
133.99999865,-9.91818300
134.49999864,-9.70164800
134.99999862,-9.59461100
135.49999861,-9.60568300
135.99999860,-9.66043300
136.49999858,-9.75762700
136.99999857,-9.86220500
137.49999855,-9.95939900
137.99999854,-10.01169000
138.49999853,-10.01169000
138.99999851,-9.95632300
139.49999850,-9.84867000
139.99999848,-9.79330700
140.49999847,-9.79330700
140.99999845,-9.84867000
141.49999844,-9.95632300
141.99999843,-10.01415000
142.49999841,-10.02522000
142.99999840,-9.91510800
143.49999838,-9.68811500
143.99999837,-9.63890200
144.49999836,-9.77977300
144.99999834,-9.77977300
145.49999833,-9.63890200
145.99999831,-9.69365100
146.49999830,-9.94279000
146.99999829,-9.94279000
147.49999827,-9.69365100
147.99999826,-9.63336600
148.49999824,-9.75209100
148.99999823,-9.86220500
149.49999821,-9.95939900
149.99999820,-10.01169000
150.49999819,-10.01169000
150.99999817,-9.95632300
151.49999816,-9.84867000
151.99999814,-9.79638200
152.49999813,-9.80745600
152.99999812,-9.80745600
153.49999810,-9.79638200
153.99999809,-9.84867000
154.49999807,-9.95632300
154.99999806,-10.00861000
155.49999804,-9.99753900
155.99999803,-9.99507800
156.49999802,-9.99507800
156.99999800,-9.99507800
157.49999799,-9.99507800
157.99999797,-9.99753900
158.49999796,-10.00861000
158.99999795,-9.95386200
159.49999793,-9.83452200
159.99999792,-9.83452200
160.49999790,-9.95386200
160.99999789,-10.00861000
161.49999787,-9.99753900
161.99999786,-9.99507800
162.49999785,-9.99507800
162.99999783,-9.99507800
163.49999782,-9.99507800
163.99999780,-9.99261800
164.49999779,-9.98154500
164.99999778,-10.03937000
165.49999776,-10.16917000
165.99999775,-10.11380000
166.49999773,-9.87635300
166.99999772,-9.82406500
167.49999771,-9.96493600
167.99999769,-9.96739700
168.49999768,-9.83759800
168.99999766,-9.83452200
169.49999765,-9.95386200
169.99999763,-10.01169000
170.49999762,-10.01169000
170.99999761,-9.95632300
171.49999759,-9.84867000
171.99999758,-9.79330700
172.49999756,-9.79330700
172.99999755,-9.85113100
173.49999754,-9.97047100
173.99999752,-9.97047100
174.49999751,-9.85113100
174.99999749,-9.79638200
175.49999748,-9.80745600
175.99999746,-9.80991600
176.49999745,-9.80991600
176.99999744,-9.80991600
177.49999742,-9.80991600
177.99999741,-9.80991600
178.49999739,-9.80991600
178.99999738,-9.80745600
179.49999737,-9.79638200
179.99999735,-9.84559500
180.49999734,-9.94279000
180.99999732,-10.05290000
181.49999731,-10.17163000
181.99999730,-10.11934000
182.49999728,-9.90342000
182.99999727,-9.74101800
183.49999725,-9.64382400
183.99999724,-9.64689900
184.49999722,-9.75516700
184.99999721,-9.86220500
185.49999720,-9.95939900
185.99999718,-10.01415000
186.49999717,-10.02522000
186.99999715,-9.91510800
187.49999714,-9.68811500
187.99999713,-9.63336600
188.49999711,-9.75209100
188.99999710,-9.86220500
189.49999708,-9.95939900
189.99999707,-10.00861000
190.49999705,-9.99753900
190.99999704,-9.99507800
191.49999703,-9.99507800
191.99999701,-9.99261800
192.49999700,-9.98154500
192.99999698,-10.03937000
193.49999697,-10.16917000
193.99999696,-10.11934000
194.49999694,-9.90342000
194.99999693,-9.74101800
195.49999691,-9.64382400
195.99999690,-9.64382400
196.49999689,-9.74101800
196.99999687,-9.90342000
197.49999686,-10.11934000
197.99999684,-10.17470000
198.49999683,-10.06644000
198.99999681,-9.90157400
199.49999680,-9.68565500
199.99999679,-9.63029000
200.49999677,-9.73855800
200.99999676,-9.90096000
201.49999674,-10.10581000
201.99999673,-10.21038000
202.49999672,-10.19931000
202.99999670,-10.14149000
203.49999669,-10.03383000
203.99999667,-9.98154500
204.49999666,-9.99261800
204.99999664,-10.00062000
205.49999663,-10.02215000
205.99999662,-9.91818300
206.49999660,-9.70164800
206.99999659,-9.59461100
207.49999657,-9.60568300
207.99999656,-9.66596900
208.49999655,-9.78531000
208.99999653,-9.78223300
209.49999652,-9.65243500
209.99999650,-9.65243500
210.49999649,-9.78223300
210.99999648,-9.78223300
211.49999646,-9.65243500
211.99999645,-9.64382400
212.49999643,-9.74101800
212.99999642,-9.90649500
213.49999640,-10.13349000
213.99999639,-10.13349000
214.49999638,-9.90649500
214.99999636,-9.74101800
215.49999635,-9.64382400
215.99999633,-9.64689900
216.49999632,-9.75516700
216.99999631,-9.86220500
217.49999629,-9.95939900
217.99999628,-10.01169000
218.49999626,-10.01169000
218.99999625,-9.95632300
219.49999623,-9.84867000
219.99999622,-9.79084600
220.49999621,-9.77977300
220.99999619,-9.89234600
221.49999618,-10.13041000
221.99999616,-10.13349000
222.49999615,-9.90649500
222.99999614,-9.74101800
223.49999612,-9.64382400
223.99999611,-9.64382400
224.49999609,-9.74101800
224.99999608,-9.90342000
225.49999606,-10.11934000
225.99999605,-10.17470000
226.49999604,-10.06644000
226.99999602,-9.90157400
227.49999601,-9.68565500
227.99999599,-9.63336600
228.49999598,-9.75209100
228.99999597,-9.86220500
229.49999595,-9.95939900
229.99999594,-10.01169000
230.49999592,-10.01169000
230.99999591,-9.95939900
231.49999590,-9.86220500
231.99999588,-9.75762700
232.49999587,-9.66043300
232.99999585,-9.60814500
233.49999584,-9.60814500
233.99999582,-9.66043300
234.49999581,-9.75762700
234.99999580,-9.86466500
235.49999578,-9.97293300
235.99999577,-9.97293300
236.49999575,-9.86466500
236.99999574,-9.75762700
237.49999573,-9.66043300
237.99999571,-9.61122000
238.49999570,-9.62229300
238.99999568,-9.62229300
239.49999567,-9.61122000
239.99999565,-9.65797200
240.49999564,-9.74409400
240.99999563,-9.90342000
241.49999561,-10.11934000
241.99999560,-10.17163000
242.49999558,-10.05290000
242.99999557,-9.94279000
243.49999556,-9.84559500
243.99999554,-9.79330700
244.49999553,-9.79330700
244.99999551,-9.85113100
245.49999550,-9.97047100
245.99999549,-9.97047100
246.49999547,-9.85113100
246.99999546,-9.79638200
247.49999544,-9.80745600
247.99999543,-9.80745600
248.49999541,-9.79638200
248.99999540,-9.84867000
249.49999539,-9.95632300
249.99999537,-10.01169000
250.49999536,-10.01169000
250.99999534,-9.95632300
251.49999533,-9.84867000
251.99999532,-9.79330700
252.49999530,-9.79330700
252.99999529,-9.84559500
253.49999527,-9.94279000
253.99999526,-10.04983000
254.49999524,-10.15810000
254.99999523,-10.15810000
255.49999522,-10.04983000
255.99999520,-9.94033000
256.49999519,-9.83206100
256.99999517,-9.83452200
257.49999516,-9.95386200
257.99999515,-10.01415000
258.49999513,-10.02522000
258.99999512,-9.91510800
259.49999510,-9.68811500
259.99999509,-9.63336600
260.49999508,-9.75209100
260.99999506,-9.86220500
261.49999505,-9.95939900
261.99999503,-10.01415000
262.49999502,-10.02522000
262.99999500,-9.92064400
263.49999499,-9.71579600
263.99999498,-9.55032000
264.49999496,-9.43159500
264.99999495,-9.54170700
265.49999493,-9.87696700
265.99999492,-10.04183000
266.49999491,-10.03076000
266.99999489,-9.91818300
267.49999488,-9.70164800
267.99999486,-9.58907400
268.49999485,-9.57800100
268.99999483,-9.74594000
269.49999482,-10.09166000
269.99999481,-10.14702000
270.49999479,-9.90895600
270.99999478,-9.74409400
271.49999476,-9.65797200
271.99999475,-9.60568300
272.49999474,-9.59461100
272.99999472,-9.70164800
273.49999471,-9.91818300
273.99999469,-10.02768000
274.49999468,-10.02768000
274.99999466,-9.91510800
275.49999465,-9.68811500
275.99999464,-9.63336600
276.49999462,-9.75209100
276.99999461,-9.86220500
277.49999459,-9.95939900
277.99999458,-10.01415000
278.49999457,-10.02522000
278.99999455,-9.91510800
279.49999454,-9.68811500
279.99999452,-9.63582600
280.49999451,-9.76562400
280.99999450,-9.82344900
281.49999448,-9.81237700
281.99999447,-9.80991600
282.49999445,-9.80991600
282.99999444,-9.80991600
283.49999442,-9.80991600
283.99999441,-9.80745600
284.49999440,-9.79638200
284.99999438,-9.84867000
285.49999437,-9.95632300
285.99999435,-10.01415000
286.49999434,-10.02522000
286.99999433,-9.91510800
287.49999431,-9.68811500
287.99999430,-9.63336600
288.49999428,-9.75209100
288.99999427,-9.86220500
289.49999425,-9.95939900
289.99999424,-10.01169000
290.49999423,-10.01169000
290.99999421,-9.95632300
291.49999420,-9.84867000
291.99999418,-9.79330700
292.49999417,-9.79330700
292.99999416,-9.84867000
293.49999414,-9.95632300
293.99999413,-10.00861000
294.49999411,-9.99753900
294.99999410,-9.99753900
295.49999409,-10.00861000
295.99999407,-9.95939900
296.49999406,-9.86220500
296.99999404,-9.75516700
297.49999403,-9.64689900
297.99999401,-9.65243500
298.49999400,-9.78223300
298.99999399,-9.78531000
299.49999397,-9.66596900
299.99999396,-9.61122000
300.49999394,-9.62229300
300.99999393,-9.61921700
301.49999392,-9.59768700
301.99999390,-9.70472400
302.49999389,-9.93171700
302.99999387,-9.97539300
303.49999386,-9.81299100
303.99999384,-9.91756900
304.49999383,-10.27436000
304.99999382,-10.33218000
305.49999380,-10.09412000
305.99999379,-9.93171700
306.49999377,-9.85666800
306.99999376,-9.75516700
307.49999375,-9.64689900
307.99999373,-9.64382400
308.49999372,-9.74101800
308.99999370,-9.90342000
309.49999369,-10.11934000
309.99999368,-10.17470000
310.49999366,-10.06644000
310.99999365,-9.90711100
311.49999363,-9.71272100
311.99999362,-9.55032000
312.49999360,-9.43159500
312.99999359,-9.53863100
313.49999358,-9.86281900
313.99999356,-10.08305000
314.49999355,-10.19070000
314.99999353,-10.07566000
315.49999352,-9.72933000
315.99999351,-9.61983200
316.49999349,-9.74963100
316.99999348,-9.86220500
317.49999346,-9.95939900
317.99999345,-10.01169000
318.49999343,-10.01169000
318.99999342,-9.95632300
319.49999341,-9.84867000
319.99999339,-9.79884200
320.49999338,-9.82098900
320.99999336,-9.76870100
321.49999335,-9.64936000
321.99999334,-9.64936000
322.49999332,-9.76870100
322.99999331,-9.82652600
323.49999329,-9.82652600
323.99999328,-9.76562400
324.49999327,-9.63582600
324.99999325,-9.68811500
325.49999324,-9.91510800
325.99999322,-10.02215000
326.49999321,-10.00062000
326.99999319,-9.99507800
327.49999318,-9.99507800
327.99999317,-9.99753900
328.49999315,-10.00861000
328.99999314,-9.95632300
329.49999312,-9.84867000
329.99999311,-9.80191900
330.49999310,-9.83452200
330.99999308,-9.72748500
331.49999307,-9.48941900
331.99999305,-9.48634300
332.49999304,-9.71333600
332.99999302,-9.88127400
333.49999301,-9.98954200
333.99999300,-9.93171700
334.49999298,-9.70472400
334.99999297,-9.59215000
335.49999295,-9.59215000
335.99999294,-9.70164800
336.49999293,-9.91818300
336.99999291,-10.01968000
337.49999290,-9.98708100
337.99999288,-10.04183000
338.49999287,-10.18270000
338.99999285,-10.07566000
339.49999284,-9.72933000
339.99999283,-9.62229300
340.49999281,-9.76316400
340.99999280,-9.82652600
341.49999278,-9.82652600
341.99999277,-9.77116100
342.49999276,-9.66350800
342.99999274,-9.60814500
343.49999273,-9.60814500
343.99999271,-9.66043300
344.49999270,-9.75762700
344.99999269,-9.85912800
345.49999267,-9.94586600
345.99999266,-10.05290000
346.49999264,-10.17163000
346.99999263,-10.11380000
347.49999261,-9.87635300
347.99999260,-9.81852800
348.49999259,-9.93725300
348.99999257,-10.04983000
349.49999256,-10.15810000
349.99999254,-10.16117000
350.49999253,-10.06398000
350.99999252,-9.90157400
351.49999250,-9.68565500
351.99999249,-9.63336600
352.49999247,-9.75209100
352.99999246,-9.86220500
353.49999244,-9.95939900
353.99999243,-10.01169000
354.49999242,-10.01169000
354.99999240,-9.95632300
355.49999239,-9.84867000
355.99999237,-9.79330700
356.49999236,-9.79330700
356.99999235,-9.85420700
357.49999233,-9.98400600
357.99999232,-9.92864100
358.49999230,-9.69119100
358.99999229,-9.63582600
359.49999228,-9.76562400
359.99999226,-9.82652600
360.49999225,-9.82652600
360.99999223,-9.76562400
361.49999222,-9.63582600
361.99999220,-9.69119100
362.49999219,-9.92864100
362.99999218,-9.98092900
363.49999216,-9.84005800
363.99999215,-9.83452200
364.49999213,-9.95386200
364.99999212,-10.00861000
365.49999211,-9.99753900
365.99999209,-10.00062000
366.49999208,-10.02215000
366.99999206,-9.91264700
367.49999205,-9.67458200
367.99999203,-9.67150600
368.49999202,-9.89849900
368.99999201,-10.06398000
369.49999199,-10.16117000
369.99999198,-10.16117000
370.49999196,-10.06398000
370.99999195,-9.90157400
371.49999194,-9.68565500
371.99999192,-9.63029000
372.49999191,-9.73855800
372.99999189,-9.90649500
373.49999188,-10.13349000
373.99999187,-10.13041000
374.49999185,-9.89234600
374.99999184,-9.78531000
375.49999182,-9.81791200
375.99999181,-9.76562400
376.49999179,-9.63582600
376.99999178,-9.68811500
377.49999177,-9.91510800
377.99999175,-10.02522000
378.49999174,-10.01415000
378.99999172,-9.95632300
379.49999171,-9.84867000
379.99999170,-9.79330700
380.49999168,-9.79330700
380.99999167,-9.84867000
381.49999165,-9.95632300
381.99999164,-10.01169000
382.49999162,-10.01169000
382.99999161,-9.95632300
383.49999160,-9.84867000
383.99999158,-9.79084600
384.49999157,-9.77977300
384.99999155,-9.88988600
385.49999154,-10.11688000
385.99999153,-10.17163000
386.49999151,-10.05290000
386.99999150,-9.94279000
387.49999148,-9.84559500
387.99999147,-9.79084600
388.49999145,-9.77977300
388.99999144,-9.88681100
389.49999143,-10.10335000
389.99999141,-10.21284000
390.49999140,-10.21284000
390.99999138,-10.10335000
391.49999137,-9.88681100
391.99999136,-9.77977300
392.49999134,-9.79084600
392.99999133,-9.84867000
393.49999131,-9.95632300
393.99999130,-10.01415000
394.49999129,-10.02522000
394.99999127,-9.91510800
395.49999126,-9.68811500
395.99999124,-9.63582600
396.49999123,-9.76562400
396.99999121,-9.82098900
397.49999120,-9.79884200
397.99999119,-9.85420700
398.49999117,-9.98400600
398.99999116,-9.92864100
399.49999114,-9.69119100
399.99999113,-9.63029000
400.49999112,-9.73855800
400.99999110,-9.90342000
401.49999109,-10.11934000
401.99999107,-10.17163000
402.49999106,-10.05290000
402.99999104,-9.94279000
403.49999103,-9.84559500
403.99999102,-9.79330700
404.49999100,-9.79330700
404.99999099,-9.84867000
405.49999097,-9.95632300
405.99999096,-10.01169000
406.49999095,-10.01169000
406.99999093,-9.95939900
407.49999092,-9.86220500
407.99999090,-9.75762700
408.49999089,-9.66043300
408.99999088,-9.60260800
409.49999086,-9.58107800
409.99999085,-9.74286400
410.49999083,-10.07812000
410.99999082,-10.18270000
411.49999080,-10.04183000
411.99999079,-9.98400600
412.49999078,-10.00615000
412.99999076,-9.95632300
413.49999075,-9.84867000
413.99999073,-9.79638200
414.49999072,-9.80745600
414.99999071,-9.80745600
415.49999069,-9.79638200
415.99999068,-9.84867000
416.49999066,-9.95632300
416.99999065,-10.00861000
417.49999063,-9.99753900
417.99999062,-10.00308000
418.49999061,-10.03629000
418.99999059,-9.87696700
419.49999058,-9.54170700
419.99999056,-9.43159500
420.49999055,-9.55032000
420.99999054,-9.72133400
421.49999052,-9.94832700
421.99999051,-9.94279000
422.49999049,-9.69365100
422.99999048,-9.63582600
423.49999047,-9.76562400
423.99999045,-9.82098900
424.49999044,-9.79884200
424.99999042,-9.84867000
425.49999041,-9.95632300
425.99999039,-10.01169000
426.49999038,-10.01169000
426.99999037,-9.95939900
427.49999035,-9.86220500
427.99999034,-9.75209100
