Time,Channel B
(ns),(mV)

-100.99999470,-9.91264700
-100.49999472,-9.67458200
-99.99999473,-9.67150600
-99.49999474,-9.89849900
-98.99999476,-10.06951000
-98.49999477,-10.18824000
-97.99999479,-10.08120000
-97.49999480,-9.75701200
-96.99999481,-9.53678600
-96.49999483,-9.42913300
-95.99999484,-9.54416800
-95.49999486,-9.89050200
-94.99999487,-9.99446300
-94.49999488,-9.84313500
-93.99999490,-9.83452200
-93.49999491,-9.95386200
-92.99999493,-10.00615000
-92.49999494,-9.98400600
-91.99999496,-10.03383000
-91.49999497,-10.14149000
-90.99999498,-10.19931000
-90.49999500,-10.21038000
-89.99999501,-10.10027000
-89.49999503,-9.87327700
-88.99999504,-9.82098900
-88.49999505,-9.95078800
-87.99999507,-10.00861000
-87.49999508,-9.99753900
-86.99999510,-10.00062000
-86.49999511,-10.02215000
-85.99999513,-9.91818300
-85.49999514,-9.70164800
-84.99999515,-9.59215000
-84.49999517,-9.59215000
-83.99999518,-9.70472400
-83.49999520,-9.93171700
-82.99999521,-9.98646600
-82.49999522,-9.86774200
-81.99999524,-9.75516700
-81.49999525,-9.64689900
-80.99999527,-9.64689900
-80.49999528,-9.75516700
-79.99999529,-9.86220500
-79.49999531,-9.95939900
-78.99999532,-10.01169000
-78.49999534,-10.01169000
-77.99999535,-9.95632300
-77.49999537,-9.84867000
-76.99999538,-9.79330700
-76.49999539,-9.79330700
-75.99999541,-9.84559500
-75.49999542,-9.94279000
-74.99999544,-10.05290000
-74.49999545,-10.17163000
-73.99999546,-10.11380000
-73.49999548,-9.87635300
-72.99999549,-9.82098900
-72.49999551,-9.95078800
-71.99999552,-10.01169000
-71.49999554,-10.01169000
-70.99999555,-9.95386200
-70.49999556,-9.83452200
-69.99999558,-9.84005800
-69.49999559,-9.98092900
-68.99999561,-9.92864100
-68.49999562,-9.69119100
-67.99999563,-9.63336600
-67.49999565,-9.75209100
-66.99999566,-9.86466500
-66.49999568,-9.97293300
-65.99999569,-9.97047100
-65.49999571,-9.85113100
-64.99999572,-9.79330700
-64.49999573,-9.79330700
-63.99999575,-9.85113100
-63.49999576,-9.97047100
-62.99999578,-9.97047100
-62.49999579,-9.85113100
-61.99999580,-9.79330700
-61.49999582,-9.79330700
-60.99999583,-9.84559500
-60.49999585,-9.94279000
-59.99999586,-10.04737000
-59.49999587,-10.14456000
-58.99999589,-10.19685000
-58.49999590,-10.19685000
-57.99999592,-10.14149000
