Time,Channel B
(ns),(mV)

-100.99999470,-9.81237700
-100.49999472,-9.82344900
-99.99999473,-9.76562400
-99.49999474,-9.63582600
-98.99999476,-9.68257800
-98.49999477,-9.88804100
-97.99999479,-10.10212000
-97.49999480,-10.30758000
-96.99999481,-10.35987000
-96.49999483,-10.25160000
-95.99999484,-10.08920000
-95.49999486,-9.88435100
-94.99999487,-9.77977300
-94.49999488,-9.79084600
-93.99999490,-9.85113100
-93.49999491,-9.97047100
-92.99999493,-9.97293300
-92.49999494,-9.86466500
-91.99999496,-9.75516700
-91.49999497,-9.64689900
-90.99999498,-9.64689900
-90.49999500,-9.75516700
-89.99999501,-9.86220500
-89.49999503,-9.95939900
-88.99999504,-10.01169000
-88.49999505,-10.01169000
-87.99999507,-9.95632300
-87.49999508,-9.84867000
-86.99999510,-9.79330700
-86.49999511,-9.79330700
-85.99999513,-9.84867000
-85.49999514,-9.95632300
-84.99999515,-10.01415000
-84.49999517,-10.02522000
-83.99999518,-9.91510800
-83.49999520,-9.68811500
-82.99999521,-9.63336600
-82.49999522,-9.75209100
-81.99999524,-9.86466500
-81.49999525,-9.97293300
-80.99999527,-9.97293300
-80.49999528,-9.86466500
-79.99999529,-9.75516700
-79.49999531,-9.64689900
-78.99999532,-9.64689900
-78.49999534,-9.75516700
-77.99999535,-9.86466500
-77.49999537,-9.97293300
-76.99999538,-9.97293300
-76.49999539,-9.86466500
-75.99999541,-9.75516700
-75.49999542,-9.64689900
-74.99999544,-9.64689900
-74.49999545,-9.75516700
-73.99999546,-9.86774200
-73.49999548,-9.98646600
-72.99999549,-9.92618100
-72.49999551,-9.67704200
-71.99999552,-9.67704200
-71.49999554,-9.92618100
-70.99999555,-9.98646600
-70.49999556,-9.86774200
-69.99999558,-9.75516700
-69.49999559,-9.64689900
-68.99999561,-9.64689900
-68.49999562,-9.75516700
-67.99999563,-9.86220500
-67.49999565,-9.95939900
-66.99999566,-10.00861000
-66.49999568,-9.99753900
-65.99999569,-9.99507800
-65.49999571,-9.99507800
-64.99999572,-9.99507800
-64.49999573,-9.99507800
-63.99999575,-9.99507800
-63.49999576,-9.99507800
-62.99999578,-9.99261800
-62.49999579,-9.98154500
-61.99999580,-10.03629000
-61.49999582,-10.15563000
-60.99999583,-10.15810000
-60.49999585,-10.04983000
-59.99999586,-9.94586600
-59.49999587,-9.85912800
-58.99999589,-9.75209100
-58.49999590,-9.63336600
-57.99999592,-9.68811500
