Time,Channel B
(ns),(mV)

-100.99999470,-9.85666800
-100.49999472,-9.93171700
-99.99999473,-10.09412000
-99.49999474,-10.33218000
-98.99999476,-10.27990000
-98.49999477,-9.94463500
-97.99999479,-9.72502400
-97.49999480,-9.62783000
-96.99999481,-9.69119100
-96.49999483,-9.92864100
-95.99999484,-9.98400600
-95.49999486,-9.85420700
-94.99999487,-9.80191900
-94.49999488,-9.83452200
-93.99999490,-9.72748500
-93.49999491,-9.48941900
-92.99999493,-9.48388300
-92.49999494,-9.69980200
-91.99999496,-9.92003000
-91.49999497,-10.13595000
-90.99999498,-10.13041000
-90.49999500,-9.89234600
-89.99999501,-9.78284900
-89.49999503,-9.80437900
-88.99999504,-9.80991600
-88.49999505,-9.80991600
-87.99999507,-9.80991600
-87.49999508,-9.80991600
-86.99999510,-9.80745600
-86.49999511,-9.79638200
-85.99999513,-9.84867000
-85.49999514,-9.95632300
-84.99999515,-10.00615000
-84.49999517,-9.98400600
-83.99999518,-10.03937000
-83.49999520,-10.16917000
-82.99999521,-10.11688000
-82.49999522,-9.88988600
-81.99999524,-9.77977300
-81.49999525,-9.79084600
-80.99999527,-9.85113100
-80.49999528,-9.97047100
-79.99999529,-9.97293300
-79.49999531,-9.86466500
-78.99999532,-9.75762700
-78.49999534,-9.66043300
-77.99999535,-9.61122000
-77.49999537,-9.62229300
-76.99999538,-9.62229300
-76.49999539,-9.61122000
-75.99999541,-9.66350800
-75.49999542,-9.77116100
-74.99999544,-9.82344900
-74.49999545,-9.81237700
-73.99999546,-9.80745600
-73.49999548,-9.79638200
-72.99999549,-9.85420700
-72.49999551,-9.98400600
-71.99999552,-9.92618100
-71.49999554,-9.67704200
-70.99999555,-9.67458200
-70.49999556,-9.91264700
-69.99999558,-10.02215000
-69.49999559,-10.00062000
-68.99999561,-9.99507800
-68.49999562,-9.99507800
-67.99999563,-9.99753900
-67.49999565,-10.00861000
-66.99999566,-9.95632300
-66.49999568,-9.84867000
-65.99999569,-9.79084600
-65.49999571,-9.77977300
-64.99999572,-9.89234600
-64.49999573,-10.13041000
-63.99999575,-10.13349000
-63.49999576,-9.90649500
-62.99999578,-9.74655400
-62.49999579,-9.67150600
-61.99999580,-9.56692900
-61.49999582,-9.44820400
-60.99999583,-9.50049200
-60.49999585,-9.71641300
-59.99999586,-9.87881400
-59.49999587,-9.97600800
-58.99999589,-9.97293300
-58.49999590,-9.86466500
-57.99999592,-9.74963100
