Time,Channel B
(ns),(mV)

-100.99999470,-9.97047100
-100.49999472,-9.85113100
-99.99999473,-9.79638200
-99.49999474,-9.80745600
-98.99999476,-9.80991600
-98.49999477,-9.80991600
-97.99999479,-9.80745600
-97.49999480,-9.79638200
-96.99999481,-9.85420700
-96.49999483,-9.98400600
-95.99999484,-9.92864100
-95.49999486,-9.69119100
-94.99999487,-9.63336600
-94.49999488,-9.75209100
-93.99999490,-9.86774200
-93.49999491,-9.98646600
-92.99999493,-9.93171700
-92.49999494,-9.70472400
-91.99999496,-9.59215000
-91.49999497,-9.59215000
-90.99999498,-9.70164800
-90.49999500,-9.91818300
-89.99999501,-10.02215000
-89.49999503,-10.00062000
-88.99999504,-9.99753900
-88.49999505,-10.00861000
-87.99999507,-9.95632300
-87.49999508,-9.84867000
-86.99999510,-9.79638200
-86.49999511,-9.80745600
-85.99999513,-9.80745600
-85.49999514,-9.79638200
-84.99999515,-9.84867000
-84.49999517,-9.95632300
-83.99999518,-10.01415000
-83.49999520,-10.02522000
-82.99999521,-9.91818300
-82.49999522,-9.70164800
-81.99999524,-9.59215000
-81.49999525,-9.59215000
-80.99999527,-9.70472400
-80.49999528,-9.93171700
-79.99999529,-9.98400600
-79.49999531,-9.85420700
-78.99999532,-9.79330700
-78.49999534,-9.79330700
-77.99999535,-9.85420700
-77.49999537,-9.98400600
-76.99999538,-9.93171700
-76.49999539,-9.70472400
-75.99999541,-9.59461100
-75.49999542,-9.60568300
-74.99999544,-9.66043300
-74.49999545,-9.75762700
-73.99999546,-9.86220500
-73.49999548,-9.95939900
-72.99999549,-10.01169000
-72.49999551,-10.01169000
-71.99999552,-9.95386200
-71.49999554,-9.83452200
-70.99999555,-9.83452200
-70.49999556,-9.95386200
-69.99999558,-10.00861000
-69.49999559,-9.99753900
-68.99999561,-9.99753900
-68.49999562,-10.00861000
-67.99999563,-9.95632300
-67.49999565,-9.84867000
-66.99999566,-9.79638200
-66.49999568,-9.80745600
-65.99999569,-9.80745600
-65.49999571,-9.79638200
-64.99999572,-9.85113100
-64.49999573,-9.97047100
-63.99999575,-9.97047100
-63.49999576,-9.85113100
-62.99999578,-9.79330700
-62.49999579,-9.79330700
-61.99999580,-9.84867000
-61.49999582,-9.95632300
-60.99999583,-10.01169000
-60.49999585,-10.01169000
-59.99999586,-9.95632300
-59.49999587,-9.84867000
-58.99999589,-9.79330700
-58.49999590,-9.79330700
-57.99999592,-9.84867000
