Time,Channel B
(ns),(mV)

-100.99999470,-10.01415000
-100.49999472,-10.02522000
-99.99999473,-9.91264700
-99.49999474,-9.67458200
-98.99999476,-9.67150600
-98.49999477,-9.89849900
-97.99999479,-10.06644000
-97.49999480,-10.17470000
-96.99999481,-10.11934000
-96.49999483,-9.90342000
-95.99999484,-9.74101800
-95.49999486,-9.64382400
-94.99999487,-9.64936000
-94.49999488,-9.76870100
-93.99999490,-9.82098900
-93.49999491,-9.79884200
-92.99999493,-9.85113100
-92.49999494,-9.97047100
-91.99999496,-9.96739700
-91.49999497,-9.83759800
-90.99999498,-9.83206100
-90.49999500,-9.94033000
-89.99999501,-10.05536000
-89.49999503,-10.18516000
-88.99999504,-10.07259000
-88.49999505,-9.71579600
-87.99999507,-9.66350800
-87.49999508,-9.92310400
-86.99999510,-9.98092900
-86.49999511,-9.84005800
-85.99999513,-9.83452200
-85.49999514,-9.95386200
-84.99999515,-10.01722000
-84.49999517,-10.03875000
-83.99999518,-9.87389300
-83.49999520,-9.52817300
-82.99999521,-9.47280900
-82.49999522,-9.71087600
-81.99999524,-9.87881400
-81.49999525,-9.97600800
-80.99999527,-9.97293300
-80.49999528,-9.86466500
-79.99999529,-9.75516700
-79.49999531,-9.64689900
-78.99999532,-9.64382400
-78.49999534,-9.74101800
-77.99999535,-9.90096000
-77.49999537,-10.10581000
-76.99999538,-10.21284000
-76.49999539,-10.21284000
-75.99999541,-10.10335000
-75.49999542,-9.88681100
-74.99999544,-9.77977300
-74.49999545,-9.79084600
-73.99999546,-9.85113100
-73.49999548,-9.97047100
-72.99999549,-9.96739700
-72.49999551,-9.83759800
-71.99999552,-9.83759800
-71.49999554,-9.96739700
-70.99999555,-9.96739700
-70.49999556,-9.83759800
-69.99999558,-9.83759800
-69.49999559,-9.96739700
-68.99999561,-9.97293300
-68.49999562,-9.86466500
-67.99999563,-9.75209100
-67.49999565,-9.63336600
-66.99999566,-9.68565500
-66.49999568,-9.90157400
-65.99999569,-10.06398000
-65.49999571,-10.16117000
-64.99999572,-10.15563000
-64.49999573,-10.03629000
-63.99999575,-9.98400600
-63.49999576,-10.00615000
-62.99999578,-9.95386200
-62.49999579,-9.83452200
-61.99999580,-9.83759800
-61.49999582,-9.96739700
-60.99999583,-9.97293300
-60.49999585,-9.86466500
-59.99999586,-9.75516700
-59.49999587,-9.64689900
-58.99999589,-9.64382400
-58.49999590,-9.74101800
-57.99999592,-9.90342000
