Time,Channel B
(ns),(mV)

-100.99999470,-9.85974400
-100.49999472,-10.01107000
-99.99999473,-9.84928600
-99.49999474,-9.38422800
-98.99999476,-9.27165300
-98.49999477,-9.50910400
-97.99999479,-9.72933000
-97.49999480,-9.92372000
-96.99999481,-10.02522000
-96.49999483,-10.01415000
-95.99999484,-9.95386200
-95.49999486,-9.83452200
-94.99999487,-9.83452200
-94.49999488,-9.95386200
-93.99999490,-10.00861000
-93.49999491,-9.99753900
-92.99999493,-9.99753900
-92.49999494,-10.00861000
-91.99999496,-9.95386200
-91.49999497,-9.83452200
-90.99999498,-9.83206100
-90.49999500,-9.94033000
-89.99999501,-10.04983000
-89.49999503,-10.15810000
-88.99999504,-10.15810000
-88.49999505,-10.04983000
-87.99999507,-9.94279000
-87.49999508,-9.84559500
-86.99999510,-9.79638200
-86.49999511,-9.80745600
-85.99999513,-9.80745600
-85.49999514,-9.79638200
-84.99999515,-9.85113100
-84.49999517,-9.97047100
-83.99999518,-9.97047100
-83.49999520,-9.85113100
-82.99999521,-9.79330700
-82.49999522,-9.79330700
-81.99999524,-9.85420700
-81.49999525,-9.98400600
-80.99999527,-9.93171700
-80.49999528,-9.70472400
-79.99999529,-9.59461100
-79.49999531,-9.60568300
-78.99999532,-9.66043300
-78.49999534,-9.75762700
-77.99999535,-9.86220500
-77.49999537,-9.95939900
-76.99999538,-10.01415000
-76.49999539,-10.02522000
-75.99999541,-9.91510800
-75.49999542,-9.68811500
-74.99999544,-9.63336600
-74.49999545,-9.75209100
-73.99999546,-9.86774200
-73.49999548,-9.98646600
-72.99999549,-9.93171700
-72.49999551,-9.70472400
-71.99999552,-9.59768700
-71.49999554,-9.61921700
-70.99999555,-9.61921700
-70.49999556,-9.59768700
-69.99999558,-9.70164800
-69.49999559,-9.91818300
-68.99999561,-10.03076000
-68.49999562,-10.04183000
-67.99999563,-9.87389300
-67.49999565,-9.52817300
-66.99999566,-9.47280900
-66.49999568,-9.71087600
-65.99999569,-9.87881400
-65.49999571,-9.97600800
-64.99999572,-9.97293300
-64.49999573,-9.86466500
-63.99999575,-9.75516700
-63.49999576,-9.64689900
-62.99999578,-9.64689900
-62.49999579,-9.75516700
-61.99999580,-9.86220500
-61.49999582,-9.95939900
-60.99999583,-10.01415000
-60.49999585,-10.02522000
-59.99999586,-9.91510800
-59.49999587,-9.68811500
-58.99999589,-9.63336600
-58.49999590,-9.75209100
-57.99999592,-9.86774200
