Time,Voltage
(ns),(mV)

0,-0.691437
2,-0.864296
4,-0.864296
6,-0.864296
8,-1.03716
10,-0.864296
12,-1.03716
14,-1.21001
16,-0.691437
18,-0.864296
20,-1.03716
22,-1.21001
24,-0.864296
26,-0.864296
28,-1.03716
30,-1.03716
32,-0.864296
34,-1.03716
36,-0.691437
38,-1.03716
40,-1.03716
42,-0.864296
44,-1.03716
46,-1.03716
48,-1.03716
50,-0.864296
52,-0.864296
54,-0.864296
56,-0.864296
58,-0.864296
60,-0.864296
62,-1.03716
64,-0.691437
66,-0.864296
68,-0.864296
70,-1.03716
72,-0.864296
74,-0.864296
76,-1.03716
78,-1.21001
80,-1.03716
82,-0.864296
84,-0.864296
86,-0.864296
88,-1.03716
90,-0.864296
92,-1.03716
94,-1.21001
96,-1.03716
98,-0.864296
100,-1.03716
102,-0.864296
104,-0.691437
106,-0.864296
108,-0.691437
110,-1.21001
112,-0.864296
114,-1.21001
116,-0.864296
118,-1.21001
120,-1.03716
122,-1.03716
124,-0.864296
126,-1.03716
128,-1.03716
130,-0.864296
132,-1.03716
134,-0.864296
136,-0.864296
138,-1.21001
140,-0.864296
142,-0.864296
144,-1.03716
146,-1.03716
148,-0.864296
150,-1.03716
152,-1.03716
154,-1.21001
156,-0.864296
158,-0.864296
160,-0.691437
162,-0.864296
164,-0.691437
166,-1.21001
168,-1.03716
170,-0.864296
172,-1.03716
174,-1.03716
176,-1.03716
178,-0.864296
180,-1.03716
182,-1.03716
184,-1.03716
186,-0.864296
188,-0.691437
190,-1.03716
192,-1.03716
194,-1.03716
196,-0.864296
198,-0.864296
200,-0.864296
202,-1.21001
204,-1.03716
206,-0.864296
208,-1.03716
210,-0.864296
212,-0.864296
214,-0.864296
216,-0.864296
218,-1.03716
220,-0.864296
222,-1.03716
224,-1.03716
226,-1.03716
228,-0.864296
230,-0.864296
232,-0.864296
234,-1.03716
236,-0.864296
238,-0.864296
240,-0.864296
242,-1.03716
244,-0.691437
246,-1.03716
248,-1.03716
250,-0.864296
252,-0.691437
254,-1.21001
256,-1.03716
258,-0.864296
260,-1.03716
262,-0.864296
264,-1.03716
266,-0.864296
268,-1.03716
270,-1.03716
272,-0.691437
274,-1.03716
276,-0.864296
278,-0.864296
280,-1.03716
282,-0.864296
284,-0.864296
286,-1.21001
288,-1.21001
290,-0.864296
292,-0.864296
294,-1.21001
296,-0.691437
298,-0.864296
300,-0.864296
302,-1.21001
304,-1.03716
