Time,Voltage
(ns),(mV)

0,-1.03716
2,-1.21001
4,-0.864296
6,-1.03716
8,-1.21001
10,-1.03716
12,-1.03716
14,-1.03716
16,-0.864296
18,-0.864296
20,-1.03716
22,-1.03716
24,-1.03716
26,-0.864296
28,-1.03716
30,-0.691437
32,-1.21001
34,-0.691437
36,-0.864296
38,-1.03716
40,-1.03716
42,-0.864296
44,-1.03716
46,-1.03716
48,-1.21001
50,-1.03716
52,-1.03716
54,-1.03716
56,-1.21001
58,-1.03716
60,-0.864296
62,-0.864296
64,-1.21001
66,-0.864296
68,-1.03716
70,-1.03716
72,-1.21001
74,-1.03716
76,-1.21001
78,-1.03716
80,-1.21001
82,-1.03716
84,-1.03716
86,-1.03716
88,-1.21001
90,-1.03716
92,-1.21001
94,-1.03716
96,-1.21001
98,-0.864296
100,-1.03716
102,-1.03716
104,-1.21001
106,-1.03716
108,-0.864296
110,-0.864296
112,-1.03716
114,-1.03716
116,-1.21001
118,-1.03716
120,-1.21001
122,-1.03716
124,-0.864296
126,-1.03716
128,-1.21001
130,-1.03716
132,-0.864296
134,-0.864296
136,-1.21001
138,-1.21001
140,-1.03716
142,-1.03716
144,-1.38287
146,-1.03716
148,-1.03716
150,-1.03716
152,-1.21001
154,-1.03716
156,-1.03716
158,-1.03716
160,-1.03716
162,-1.03716
164,-1.03716
166,-1.03716
168,-0.864296
170,-1.03716
172,-1.03716
174,-1.03716
176,-1.21001
178,-1.21001
180,-1.03716
182,-0.864296
184,-1.21001
186,-0.864296
188,-1.03716
190,-1.03716
192,-1.21001
194,-1.03716
196,-0.864296
198,-1.03716
200,-1.21001
202,-0.864296
204,-1.21001
206,-1.03716
208,-1.21001
210,-1.03716
212,-1.03716
214,-1.03716
216,-0.864296
218,-1.03716
220,-0.864296
222,-0.864296
224,-1.38287
226,-1.21001
228,-0.864296
230,-1.03716
232,-0.864296
234,-0.864296
236,-1.03716
238,-1.03716
240,-1.21001
242,-1.03716
244,-0.864296
246,-1.03716
248,-0.864296
250,-1.03716
252,-0.864296
254,-0.864296
256,-1.38287
258,-0.864296
260,-1.03716
262,-0.864296
264,-0.864296
266,-1.03716
268,-1.21001
270,-0.691437
272,-1.21001
274,-1.03716
276,-0.691437
278,-1.03716
280,-1.03716
282,-1.21001
284,-1.21001
286,-1.03716
288,-1.21001
290,-1.03716
292,-1.03716
294,-0.691437
296,-1.21001
298,-1.21001
300,-1.03716
302,-1.03716
304,-1.21001
