Time,Voltage
(ns),(mV)

0,-1.38287
2,-1.03716
4,-1.21001
6,-1.21001
8,-1.03716
10,-1.03716
12,-1.21001
14,-1.03716
16,-1.21001
18,-1.03716
20,-1.21001
22,-1.03716
24,-1.03716
26,-1.03716
28,-1.03716
30,-0.864296
32,-1.38287
34,-1.03716
36,-0.864296
38,-1.03716
40,-1.21001
42,-1.21001
44,-1.03716
46,-0.691437
48,-1.21001
50,-1.03716
52,-0.864296
54,-0.691437
56,-1.03716
58,-0.691437
60,-1.21001
62,-1.03716
64,-1.21001
66,-1.03716
68,-0.864296
70,-1.03716
72,-0.864296
74,-1.03716
76,-1.21001
78,-1.03716
80,-1.21001
82,-1.03716
84,-1.21001
86,-0.691437
88,-1.21001
90,-1.03716
92,-1.21001
94,-0.864296
96,-1.21001
98,-1.03716
100,-1.21001
102,-1.03716
104,-1.21001
106,-1.21001
108,-0.864296
110,-1.03716
112,-1.03716
114,-1.21001
116,-0.864296
118,-1.03716
120,-1.21001
122,-1.03716
124,-1.03716
126,-0.864296
128,-1.21001
130,-1.21001
132,-0.864296
134,-1.03716
136,-0.864296
138,-1.21001
140,-1.03716
142,-1.03716
144,-1.21001
146,-1.03716
148,-1.03716
150,-0.691437
152,-1.21001
154,-1.21001
156,-0.864296
158,-1.21001
160,-1.21001
162,-1.21001
164,-1.03716
166,-0.864296
168,-1.03716
170,-0.864296
172,-1.03716
174,-1.03716
176,-1.38287
178,-1.03716
180,-1.21001
182,-0.864296
184,-1.38287
186,-1.03716
188,-1.21001
190,-1.03716
192,-1.21001
194,-1.03716
196,-1.03716
198,-0.691437
200,-1.03716
202,-1.21001
204,-1.03716
206,-0.864296
208,-1.38287
210,-1.03716
212,-1.21001
214,-0.864296
216,-1.03716
218,-1.21001
220,-1.21001
222,-1.03716
224,-1.21001
226,-1.03716
228,-0.864296
230,-0.864296
232,-1.03716
234,-1.21001
236,-0.864296
238,-0.691437
240,-1.03716
242,-1.21001
244,-0.691437
246,-0.864296
248,-0.864296
250,-1.03716
252,-0.864296
254,-1.03716
256,-1.21001
258,-1.03716
260,-1.03716
262,-1.03716
264,-1.21001
266,-1.21001
268,-1.03716
270,-1.03716
272,-1.21001
274,-1.03716
276,-1.03716
278,-0.864296
280,-1.21001
282,-1.03716
284,-1.21001
286,-0.691437
288,-1.03716
290,-1.03716
292,-0.864296
294,-1.03716
296,-1.21001
298,-1.03716
300,-0.864296
302,-1.03716
304,-1.21001
