Time,Voltage
(ns),(mV)

0,-0.691437
2,-0.864296
4,-1.03716
6,-0.864296
8,-0.864296
10,-1.21001
12,-1.03716
14,-0.864296
16,-0.864296
18,-0.864296
20,-1.03716
22,-0.864296
24,-1.03716
26,-0.864296
28,-0.864296
30,-0.691437
32,-0.864296
34,-0.864296
36,-0.691437
38,-0.864296
40,-0.691437
42,-0.864296
44,-1.03716
46,-1.03716
48,-0.691437
50,-0.864296
52,-0.864296
54,-0.864296
56,-0.691437
58,-0.864296
60,-1.03716
62,-1.03716
64,-0.691437
66,-0.864296
68,-0.864296
70,-0.864296
72,-1.03716
74,-1.03716
76,-1.03716
78,-1.03716
80,-0.691437
82,-0.864296
84,-0.864296
86,-1.03716
88,-1.03716
90,-1.03716
92,-1.03716
94,-0.864296
96,-0.518578
98,-0.864296
100,-0.864296
102,-0.864296
104,-0.864296
106,-1.21001
108,-1.03716
110,-0.864296
112,-0.691437
114,-0.864296
116,-0.864296
118,-0.864296
120,-0.691437
122,-1.03716
124,-1.03716
126,-0.864296
128,-0.691437
130,-0.864296
132,-0.864296
134,-0.691437
136,-0.691437
138,-0.864296
140,-1.03716
142,-0.864296
144,-0.691437
146,-1.03716
148,-0.864296
150,-0.864296
152,-0.691437
154,-1.03716
156,-1.03716
158,-1.03716
160,-0.691437
162,-0.864296
164,-1.03716
166,-0.864296
168,-0.864296
170,-1.03716
172,-0.864296
174,-0.864296
176,-0.691437
178,-0.691437
180,-1.03716
182,-0.864296
184,-0.691437
186,-0.864296
188,-1.03716
190,-1.03716
192,-0.864296
194,-0.864296
196,-0.864296
198,-0.864296
200,-0.691437
202,-1.03716
204,-1.03716
206,-0.691437
208,-0.691437
210,-0.864296
212,-0.691437
214,-0.864296
216,-1.03716
218,-1.21001
220,-0.691437
222,-0.864296
224,-0.691437
226,-0.691437
228,-1.03716
230,-0.864296
232,-0.691437
234,-0.864296
236,-1.03716
238,-0.691437
240,-0.864296
242,-1.03716
244,-1.03716
246,-0.864296
248,-0.864296
250,-1.03716
252,-1.03716
254,-0.864296
256,-0.518578
258,-0.864296
260,-0.691437
262,-0.864296
264,-0.691437
266,-1.21001
268,-1.03716
270,-0.864296
272,-0.691437
274,-1.03716
276,-0.864296
278,-0.691437
280,-0.691437
282,-1.03716
284,-1.03716
286,-0.864296
288,-0.864296
290,-0.864296
292,-0.691437
294,-1.03716
296,-0.691437
298,-0.864296
300,-1.03716
302,-0.864296
304,-0.691437
