Time,Voltage
(ns),(mV)

0,-0.864296
2,-0.691437
4,-0.864296
6,-1.03716
8,-0.864296
10,-0.691437
12,-0.691437
14,-1.03716
16,-0.691437
18,-1.03716
20,-0.691437
22,-1.03716
24,-0.691437
26,-0.864296
28,-0.691437
30,-1.03716
32,-1.03716
34,-0.864296
36,-0.691437
38,-0.864296
40,-0.864296
42,-0.518578
44,-0.691437
46,-0.691437
48,-0.691437
50,-0.691437
52,-0.518578
54,-0.864296
56,-0.691437
58,-0.691437
60,-0.691437
62,-0.864296
64,-0.864296
66,-0.864296
68,-0.691437
70,-0.864296
72,-0.518578
74,-0.864296
76,-0.864296
78,-0.864296
80,-0.864296
82,-0.864296
84,-0.518578
86,-0.691437
88,-0.691437
90,-0.864296
92,-0.691437
94,-0.864296
96,-1.03716
98,-1.03716
100,-0.691437
102,-0.864296
104,-0.691437
106,-0.691437
108,-0.691437
110,-0.864296
112,-0.864296
114,-0.518578
116,-0.691437
118,-0.864296
120,-0.691437
122,-0.691437
124,-0.864296
126,-0.864296
128,-1.03716
130,-0.864296
132,-0.518578
134,-1.03716
136,-0.864296
138,-0.864296
140,-1.03716
142,-0.864296
144,-0.864296
146,-0.864296
148,-0.691437
150,-1.21001
152,-1.03716
154,-0.864296
156,-0.691437
158,-0.864296
160,-0.691437
162,-0.864296
164,-0.691437
166,-0.864296
168,-0.691437
170,-0.864296
172,-0.691437
174,-0.691437
176,-0.864296
178,-0.864296
180,-0.691437
182,-0.864296
184,-0.864296
186,-0.864296
188,-0.691437
190,-0.864296
192,-1.03716
194,-0.691437
196,-0.691437
198,-0.864296
200,-0.691437
202,-0.691437
204,-0.691437
206,-0.691437
208,-0.691437
210,-0.691437
212,-0.691437
214,-0.864296
216,-0.864296
218,-0.691437
220,-0.864296
222,-0.864296
224,-0.691437
226,-0.864296
228,-0.518578
230,-0.864296
232,-0.691437
234,-0.864296
236,-0.518578
238,-0.864296
240,-0.864296
242,-0.691437
244,-0.691437
246,-0.864296
248,-0.691437
250,-0.864296
252,-0.691437
254,-0.691437
256,-0.691437
258,-0.691437
260,-0.691437
262,-0.864296
264,-0.864296
266,-0.691437
268,-0.691437
270,-1.03716
272,-0.691437
274,-0.864296
276,-0.691437
278,-1.03716
280,-0.864296
282,-0.864296
284,-0.864296
286,-0.691437
288,-0.691437
290,-0.691437
292,-0.691437
294,-0.864296
296,-0.864296
298,-0.691437
300,-0.691437
302,-0.864296
304,-0.691437
