Time,Voltage
(ns),(mV)

0,-0.691437
2,-1.21001
4,-0.864296
6,-0.864296
8,-0.864296
10,-1.03716
12,-0.864296
14,-0.691437
16,-0.691437
18,-0.864296
20,-0.691437
22,-0.691437
24,-0.691437
26,-0.864296
28,-1.03716
30,-0.864296
32,-0.691437
34,-0.864296
36,-0.864296
38,-0.864296
40,-0.691437
42,-0.864296
44,-0.691437
46,-0.864296
48,-0.864296
50,-0.864296
52,-0.864296
54,-0.864296
56,-0.691437
58,-0.864296
60,-0.864296
62,-0.864296
64,-0.691437
66,-0.864296
68,-0.864296
70,-0.864296
72,-0.691437
74,-1.03716
76,-1.03716
78,-0.691437
80,-0.864296
82,-0.864296
84,-0.864296
86,-0.864296
88,-0.691437
90,-0.864296
92,-1.03716
94,-0.691437
96,-0.864296
98,-0.864296
100,-0.864296
102,-0.864296
104,-0.691437
106,-0.864296
108,-0.864296
110,-0.864296
112,-0.864296
114,-1.21001
116,-0.518578
118,-0.864296
120,-0.691437
122,-1.03716
124,-0.864296
126,-1.03716
128,-0.691437
130,-0.864296
132,-1.03716
134,-0.691437
136,-0.691437
138,-0.864296
140,-0.691437
142,-0.691437
144,-0.518578
146,-0.864296
148,-0.864296
150,-0.691437
152,-0.691437
154,-0.864296
156,-0.864296
158,-0.864296
160,-0.864296
162,-0.864296
164,-0.691437
166,-0.691437
168,-0.691437
170,-0.864296
172,-0.691437
174,-0.691437
176,-0.691437
178,-1.03716
180,-0.691437
182,-0.691437
184,-0.691437
186,-0.864296
188,-1.03716
190,-0.691437
192,-0.864296
194,-1.03716
196,-0.691437
198,-0.691437
200,-0.691437
202,-0.864296
204,-1.03716
206,-0.864296
208,-0.691437
210,-1.21001
212,-0.691437
214,-0.691437
216,-0.691437
218,-0.864296
220,-0.691437
222,-0.864296
224,-1.03716
226,-1.03716
228,-1.03716
230,-0.864296
232,-0.691437
234,-0.864296
236,-0.864296
238,-0.691437
240,-0.691437
242,-0.864296
244,-0.864296
246,-0.864296
248,-0.518578
250,-0.864296
252,-0.691437
254,-1.03716
256,-0.691437
258,-0.864296
260,-0.691437
262,-0.691437
264,-0.691437
266,-0.864296
268,-1.03716
270,-0.864296
272,-0.691437
274,-1.03716
276,-0.691437
278,-0.864296
280,-0.691437
282,-0.864296
284,-1.03716
286,-0.864296
288,-0.518578
290,-1.21001
292,-0.864296
294,-0.864296
296,-0.691437
298,-0.864296
300,-0.691437
302,-0.691437
304,-0.691437
