Time,Voltage
(ns),(mV)

0,-0.864296
2,-0.691437
4,-0.864296
6,-0.691437
8,-1.21001
10,-0.691437
12,-0.864296
14,-0.691437
16,-0.864296
18,-0.691437
20,-0.691437
22,-0.518578
24,-0.864296
26,-0.691437
28,-0.864296
30,-0.691437
32,-0.864296
34,-0.691437
36,-0.864296
38,-0.518578
40,-1.03716
42,-0.691437
44,-0.864296
46,-0.518578
48,-1.03716
50,-0.691437
52,-0.691437
54,-0.691437
56,-1.21001
58,-0.864296
60,-0.864296
62,-0.691437
64,-0.864296
66,-0.691437
68,-1.21001
70,-0.691437
72,-0.864296
74,-0.691437
76,-0.691437
78,-0.691437
80,-0.864296
82,-0.864296
84,-1.03716
86,-0.864296
88,-1.03716
90,-1.03716
92,-0.864296
94,-0.864296
96,-1.03716
98,-0.864296
100,-0.864296
102,-0.691437
104,-0.864296
106,-0.864296
108,-1.03716
110,-0.691437
112,-0.864296
114,-0.691437
116,-0.691437
118,-0.864296
120,-1.03716
122,-0.864296
124,-0.691437
126,-0.518578
128,-1.03716
130,-0.864296
132,-0.864296
134,-0.691437
136,-0.864296
138,-1.03716
140,-0.864296
142,-0.691437
144,-0.864296
146,-0.691437
148,-0.691437
150,-0.691437
152,-1.03716
154,-0.691437
156,-0.864296
158,-0.518578
160,-0.691437
162,-1.03716
164,-0.864296
166,-0.864296
168,-1.03716
170,-0.691437
172,-1.03716
174,-0.691437
176,-0.864296
178,-1.03716
180,-0.864296
182,-0.691437
184,-1.03716
186,-0.864296
188,-1.03716
190,-0.691437
192,-0.864296
194,-0.864296
196,-0.864296
198,-0.691437
200,-0.864296
202,-0.691437
204,-0.691437
206,-0.691437
208,-0.518578
210,-0.864296
212,-0.864296
214,-0.518578
216,-0.864296
218,-1.03716
220,-0.691437
222,-0.691437
224,-0.864296
226,-0.691437
228,-0.864296
230,-0.691437
232,-1.21001
234,-0.691437
236,-0.691437
238,-0.691437
240,-1.03716
242,-0.864296
244,-1.21001
246,-0.691437
248,-1.21001
250,-0.864296
252,-0.691437
254,-1.03716
256,-1.03716
258,-0.691437
260,-0.864296
262,-0.691437
264,-1.21001
266,-0.691437
268,-0.864296
270,-0.691437
272,-1.03716
274,-0.864296
276,-0.864296
278,-0.691437
280,-1.21001
282,-0.691437
284,-0.864296
286,-0.691437
288,-0.864296
290,-0.864296
292,-0.864296
294,-0.864296
296,-1.21001
298,-0.691437
300,-0.691437
302,-0.864296
304,-0.864296
