Time,Voltage
(ns),(mV)

0,-0.691437
2,-0.864296
4,-0.691437
6,-1.03716
8,-1.21001
10,-0.691437
12,-1.03716
14,-0.864296
16,-0.864296
18,-0.691437
20,-0.864296
22,-0.864296
24,-1.21001
26,-0.864296
28,-1.21001
30,-0.864296
32,-0.691437
34,-0.691437
36,-0.864296
38,-1.21001
40,-1.03716
42,-0.691437
44,-1.03716
46,-1.03716
48,-1.03716
50,-0.864296
52,-0.864296
54,-1.03716
56,-1.03716
58,-0.691437
60,-1.21001
62,-1.03716
64,-0.864296
66,-1.03716
68,-0.864296
70,-1.03716
72,-0.864296
74,-0.691437
76,-1.03716
78,-0.864296
80,-0.864296
82,-0.864296
84,-0.691437
86,-1.03716
88,-0.864296
90,-0.691437
92,-1.21001
94,-0.864296
96,-0.864296
98,-0.691437
100,-0.864296
102,-1.03716
104,-1.03716
106,-0.691437
108,-1.21001
110,-0.864296
112,-0.864296
114,-0.691437
116,-0.864296
118,-1.03716
120,-1.03716
122,-0.864296
124,-1.03716
126,-0.864296
128,-0.691437
130,-0.691437
132,-0.864296
134,-1.03716
136,-1.03716
138,-0.691437
140,-0.864296
142,-0.691437
144,-0.864296
146,-0.691437
148,-1.21001
150,-1.03716
152,-0.864296
154,-0.864296
156,-1.03716
158,-0.864296
160,-0.864296
162,-0.864296
164,-0.864296
166,-0.864296
168,-0.864296
170,-0.864296
172,-1.21001
174,-1.03716
176,-0.864296
178,-0.864296
180,-0.864296
182,-1.03716
184,-1.21001
186,-1.03716
188,-1.03716
190,-1.21001
192,-0.864296
194,-1.03716
196,-0.864296
198,-1.21001
200,-1.21001
202,-0.864296
204,-1.21001
206,-1.03716
208,-0.691437
210,-1.03716
212,-0.864296
214,-1.03716
216,-1.03716
218,-1.03716
220,-1.21001
222,-0.691437
224,-0.864296
226,-1.03716
228,-1.03716
230,-1.03716
232,-1.21001
234,-1.03716
236,-1.21001
238,-1.03716
240,-0.691437
242,-0.691437
244,-1.03716
246,-1.03716
248,-0.864296
250,-1.03716
252,-1.21001
254,-0.864296
256,-0.864296
258,-0.864296
260,-1.03716
262,-1.03716
264,-1.03716
266,-0.864296
268,-1.21001
270,-0.864296
272,-1.03716
274,-0.691437
276,-0.864296
278,-1.03716
280,-0.864296
282,-0.691437
284,-0.864296
286,-0.864296
288,-0.864296
290,-0.691437
292,-0.864296
294,-0.864296
296,-0.864296
298,-0.691437
300,-1.38287
302,-1.03716
304,-0.691437
